@relation WDVG1_16

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric

@data
0.428571,0.785714,0.6419,0.558947,0.77551,0.604747,0.568067,0.593142,0.763581,0.592357,0.472486,0.358427,0.349223,0.305499,0.136061,0.252243,0.315534,0.300804,0.519497,0.434263,0.550063,1
0.620879,0.571429,0.399513,0.531579,0.321429,0.23839,0.326891,0.320667,0.490946,0.401274,0.505693,0.517978,0.592746,0.862525,0.521408,0.413759,0.559223,0.548794,0.358491,0.571049,0.569075,2
0.431319,0.334286,0.472594,0.42,0.222449,0.22291,0.32605,0.214087,0.330986,0.374735,0.370968,0.450562,0.619689,0.765784,0.743102,0.55334,0.590291,0.6062,0.548428,0.377158,0.480355,2
0.115385,0.725714,0.563946,0.444211,0.526531,0.158927,0.398319,0.367006,0.16499,0.408705,0.314991,0.393258,0.553368,0.8778,0.710752,0.757727,0.729126,0.680827,0.553459,0.572377,0.368821,0
0.302198,0.384286,0.588307,0.732632,0.427551,0.545924,0.586555,0.511585,0.760563,0.346072,0.644213,0.549438,0.44456,0.43279,0.262607,0.281157,0.450485,0.405281,0.274214,0.416999,0.39417,1
0.614011,0.381429,0.26553,0.377895,0.277551,0.360165,0.336975,0.518999,0.328974,0.475584,0.446869,0.479775,0.598964,0.792261,0.698382,0.452642,0.762136,0.461538,0.550943,0.499336,0.519645,2
0.589286,0.492857,0.365408,0.568421,0.422449,0.596491,0.487395,0.489342,0.758551,0.60828,0.702087,0.902247,0.592746,0.538697,0.317793,0.538385,0.472816,0.572905,0.120755,0.494024,0.475285,1
0.614011,0.597143,0.542022,0.638947,0.692857,0.878225,0.746218,0.829472,0.546278,0.244161,0.337761,0.211236,0.420725,0.519348,0.31589,0.281157,0.442718,0.475316,0.493082,0.456839,0.509506,0
0.299451,0.6,0.532278,0.572632,0.45,0.532508,0.346218,0.282669,0.334004,0.225053,0.182163,0.395506,0.649741,0.626273,0.510942,0.581256,0.713592,0.544202,0.587421,0.62417,0.342205,0
0.546703,0.558571,0.465286,0.445263,0.584694,0.568627,0.492437,0.482854,0.619718,0.322718,0.425996,0.6,0.552332,0.421589,0.19981,0.21336,0.36699,0.464983,0.464151,0.26162,0.408112,1
0.695055,0.478571,0.445798,0.454737,0.407143,0.28483,0.454622,0.627433,0.613682,0.713376,0.524668,0.914607,0.815544,0.661914,0.249286,0.4666,0.300971,0.442021,0.411321,0.423639,0.588086,2
0.56456,0.378571,0.448234,0.573684,0.511224,0.319917,0.463866,0.336423,0.453722,0.298301,0.318786,0.48427,0.676684,0.483707,0.415794,0.505484,0.682524,0.878301,0.459119,0.499336,0.447402,0
0.273352,0.434286,0.651644,0.582105,0.484694,0.422085,0.440336,0.320667,0.402414,0.76327,0.397533,0.496629,0.626943,0.778004,0.430067,0.65005,0.495146,0.659013,0.620126,0.383798,0.408112,0
0.31044,0.457143,0.330085,0.407368,0.387755,0.067079,0.367227,0.31418,0.618712,0.463907,0.471537,0.461798,0.683938,0.739308,0.61275,0.55334,0.561165,0.566016,0.454088,0.675963,0.278834,2
0.407967,0.248571,0.490865,0.565263,0.584694,0.758514,0.708403,0.649676,0.511066,0.444798,0.205882,0.522472,0.373057,0.35947,0.139867,0.236291,0.342718,0.458094,0.267925,0.339973,0.536122,1
0.506868,0.775714,0.54324,0.422105,0.55102,0.635707,0.503361,0.575533,0.322938,0.23673,0.308349,0.197753,0.53886,0.400204,0.595623,0.321037,0.506796,0.554535,0.533333,0.567065,0.633714,0
0.483516,0.624286,0.688185,0.48,0.479592,0.551084,0.595798,0.570899,0.871227,0.583864,0.493359,0.565169,0.645596,0.322811,0.36156,0.36989,0.36699,0.380023,0.201258,0.528552,0.362484,1
