@relation Laryngeal1_8

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric

@data
0.97619,0,0.153863,0.004686,0.019368,0.077586,0.56685,0.452717,0.648421,0.0103,0.024132,0.007362,0.596009,0,0,0,0
0.988095,0,0.601152,0.015462,0.04111,0.158455,0.509649,0.634086,0.489474,0.016237,0.047034,0.06135,0.602454,0,0.100196,0.031811,0
0.988095,0,0.140205,0.019581,0.057229,0.048877,0.674707,0.565632,0.646667,0.003863,0.007856,0.078528,0.405009,0,0.067449,0.037102,0
0.988095,0,0.408878,0.027521,0.042234,0.093879,0.666437,0.52964,0.45614,0.012232,0.013754,0.197546,0.45261,0,0.374389,0.207433,0
0.97619,0,0.070849,0.011343,0.032738,0.18317,0.508959,0.493296,0.716842,0.004077,0.041678,0.011043,0.680979,0,0.08651,0.041827,1
0.97619,0,0.048869,0.016686,0.082844,0.160748,0.504135,0.143613,0.994386,0.304864,0.033322,0.6,0.009413,0,0.132454,0.058394,0
0.97619,0,0.110115,0.050116,0.076596,0.283296,0.396278,0.231828,0.877193,0.295351,0.458603,0.207362,0.298923,0,0.113392,0.033575,1
1,0,0.77977,0,0.016869,0.010558,1,1,0.135088,0.00887,0.003084,0.003681,0.933601,0,0.033724,0.017858,0
0.988095,0,0.512804,0.025133,0.113083,0.152721,0.514817,0.48024,0.559298,0.056724,0.036447,0.058896,0.608814,0,0.146628,0.073543,0
0.988095,0,0.44793,0.01385,0.025365,0.08763,0.557891,0.689485,0.569474,0.01216,0.045137,0.181595,0.444781,0,0.208211,0.082866,0
0.75,0.0117,0.45796,0.101636,0.056104,0.207846,0.716058,0.529993,0.512281,0.089771,0.058766,0.009816,0.850581,0.027027,0.175953,0.069984,1
0.988095,0,0.416773,0.001642,0.006498,0,0.916265,0.816867,0.244561,0.008798,0.028383,0.014724,0.774345,0,0.048387,0.043591,0
0.988095,0,0.251387,0.007731,0.012495,0.055125,0.848036,0.825688,0.321053,0.003648,0.009482,0.039264,0.546796,0,0.150049,0.038898,0
0.880952,1,0,0.309474,1,0.143942,0.064438,0.011644,0.96,0.32568,0.279992,0,0.543376,0.108108,1,0.11222,1
0.97619,0,0.033717,0.010716,0.028614,0.413239,0.310131,0.256881,0.876491,0.01166,0.241024,0.038037,0.510953,0,0.088954,0.176126,1
0.904762,0.857708,0.707213,0.063399,0.355742,0.782071,0.045486,0.197601,0.862456,0.246853,0.573572,0.429448,0.326059,1,0.06305,0.376441,1
0.97619,0,0.173069,0.031789,0.096964,0.425301,0.15989,0.246295,0.920351,0.527539,0.359389,0.500613,0.235775,0,0.234604,0.147811,1
0.964286,0,0.098165,0.026954,0.046732,0.342218,0.233977,0.129852,0.849123,0.277539,0.732511,0.053988,0.537157,0,0.235093,0.169354,1
0.988095,0,0.394153,0.011014,0.044858,0.193412,0.38215,0.521171,0.669825,0.019099,0.053056,0.250307,0.408344,0,0.007331,0.024378,1
0.988095,0,0.243278,0.029342,0.023616,0.099217,0.687457,0.536344,0.478246,0.005579,0.027862,0.133742,0.448625,0,0.293744,0.111402,0
0.988095,0,0.315408,0.004567,0.008747,0.045951,0.937974,0.634086,0.401404,0.024607,0.003501,0.030675,0.106171,0,0.151515,0.07348,0
0.988095,0.010323,0.400982,0.018357,0.098963,0.300775,0.299449,0.240649,0.780351,0.051645,0.251735,0.78773,0.168556,0.027027,0.064516,0.092409,1
0.988095,0,0.481434,0.000836,0.020242,0.019258,0.801861,0.860268,0.238246,0.006009,0.008252,0.093252,0.548238,0,0.067937,0.012252,0
0.988095,0,0.354673,0.025401,0.055104,0.122351,0.594073,0.4506,0.382105,0.013519,0.013795,0.192638,0.389773,0,0.29912,0.10315,1
0.97619,0.419477,0.044601,1,0.09434,0.405766,0.456926,0.216302,0.861404,0.300572,0.454602,0.034356,0.408542,0.081081,0.300098,0.604661,1
0.97619,0,0.17755,0.007283,0.020117,0.046386,0.718815,0.701129,0.567368,0,0.004501,0.002454,0.713062,0,0.040078,0.007118,1
