@relation Laryngeal1_2

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric

@data
0.988095,0.061425,0.433137,0.027871,0.347054,0.676032,0.062306,0.155258,0.899289,0.492975,0.500972,0.526055,0.337239,0.108108,0.300389,0.108178,1
0.988095,0,0.487427,0.006258,0.001376,0.225331,0.681583,0.887791,0.368401,0.008202,0.019294,0.009926,0.890343,0,0.226874,0.326383,1
0.988095,0,0.564747,0.011069,0.111973,0.143679,0.515318,0.48024,0.521902,0.059482,0.033466,0.059553,0.672398,0,0.149951,0.077668,0
0.988095,0,0.283431,0.017143,0.046416,0.214979,0.45852,0.377558,0.654437,0.133657,0.108802,0.230769,0.466028,0,0.103213,0.072777,1
0.988095,0,0.390599,0.011188,0.053922,0.112985,0.594492,0.4506,0.332834,0.016404,0.010744,0.194789,0.451458,0,0.30185,0.107143,1
0.97619,0,0.908343,0.027095,0.129363,0.194876,0.492255,0.537756,0.500562,0.22181,0.048789,0.044665,0.713312,0,0.079844,0.022325,1
0.988095,0,0.26604,0.008282,0.066433,0.334399,0.317384,0.275582,0.788843,0.365666,0.26006,0.30397,0.389131,0,0.070107,0.068889,1
0.988095,0,0.356522,0.002577,0.026398,0.042564,0.778313,0.691955,0.301011,0.012267,0.004578,0.079404,0.555898,0,0.083739,0.037564,0
0.988095,0,0.376498,0.00493,0.025647,0.08293,0.384509,0.386027,0.636466,0.202839,0.069316,0.152605,0.482137,0,0.182084,0.124514,1
1,0,0.858754,0,0.015639,0,1,1,0.069262,0.011768,0,0.003722,1,0,0.037488,0.022231,0
0.988095,0.013248,0.300118,0.019273,0.044664,0.184365,0.360757,0.308398,0.71696,0.026674,0.091557,0.687345,0.268811,0.027027,0.588121,0.164587,1
0.988095,0,0.313043,0.009071,0.1141,0.170297,0.413769,0.292519,0.687009,0.025604,0.192207,0.115385,0.538021,0,0.199611,0.162705,0
0.988095,0,0.210106,0.004812,0.024647,0.028136,0.560069,0.613973,0.570947,0.003709,0.012375,0.009926,0.559291,0,0.11149,0.03631,1
0.892857,0.844804,0.120329,1,0.087577,0.434395,0.276076,0.094213,0.847623,0.384067,0.164447,0.085608,0.411057,0.135135,0.235638,0.173554,1
0.988095,0,0.276851,0.003405,0.01126,0.045042,0.848193,0.825688,0.26769,0.006562,0.006417,0.039702,0.609842,0,0.153359,0.043177,0
0.988095,0,0.817861,0.004509,0.002502,0.263259,0.190017,0.697248,0.207413,0.013694,0.008842,0.117866,0.580332,0,0.064752,0.092531,0
0.97619,0,0.147591,0.013212,0.016264,0.03589,0.691566,0.563162,0.52003,0.006348,0.026924,0.099256,0.425284,0,0.405063,0.224539,0
0.964286,0,0.108108,0.011871,0.04554,0.335198,0.234768,0.129852,0.831149,0.279652,0.731683,0.054591,0.60012,0,0.238072,0.173053,1
0.97619,0,0.121269,0.022073,0.075441,0.275648,0.396902,0.231828,0.861101,0.297411,0.456928,0.209677,0.359821,0,0.116845,0.037878,1
0.988095,0.158465,0.185899,0.066772,0.221819,0.269893,0.438554,0.227241,0.846874,0.342914,0.151195,0.004963,0.700681,0.081081,0.624148,0.0962,1
0.988095,0,1,0.011819,0.043788,0.072939,0.453356,0.612915,0.325346,0.04586,0.020987,0.112903,0.579563,0,0.018987,0.005456,0
0.988095,0,0.347356,0.002011,0.007507,0.03577,0.938038,0.634086,0.353426,0.027459,0.000418,0.031017,0.165398,0,0.15482,0.077606,0
0.988095,0,0.366157,0.003142,0.0289,0.171216,0.449225,0.513409,0.50131,0.022181,0.060306,0.102978,0.559234,0,0.084226,0.108146,1
0.988095,0,0.439483,0.007757,0.065808,0.150633,0.36179,0.34933,0.576563,0.017902,0.065449,0.282878,0.453397,0,0.134372,0.110184,1
0,0,0.024442,0.011674,0.088828,0.340674,0.180723,0.095625,0.938225,0.468155,0.996927,0,0.735466,0,0.099318,0.158786,1
0.988095,0,0.255464,0.002038,0.013637,0.0476,0.651291,0.649965,0.418944,0.007489,0.019336,0.454094,0.324295,0,0,0,0
1,0,0.455699,0.002103,0.034405,0.034691,0.744234,0.755469,0.339199,0.011197,0.013943,0.006203,0.934251,0,0.057936,0.016399,0
0.035714,0,0.187074,0.020351,0.30802,0.610088,0,0.062809,1,0.546751,0.931332,0.192308,0.414022,0,0.180136,0.181895,1
0.988095,0,0.306463,0.021534,0.238709,0.126893,0.471601,0.34933,0.78435,0.019756,0.043061,0.039702,0.606963,0,0.274586,0.088361,0
