@relation Laryngeal1_15

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric

@data
0.988095,0,0.813298,0.004038,0.015393,0.285393,0.176753,0.613415,0.237941,0.011457,0.013503,0.117866,0.548418,0,0.082609,0.092531,0
0.988095,0.008395,0.503975,0.006932,0.11215,0.298186,0.271854,0.205768,0.820014,0.077314,0.434302,0.073201,0.654254,0.083333,0.21118,0.105857,0
0.97619,0.217359,0.398458,0.032303,0.509437,0.76194,0.03202,0.058652,0.919006,0.84871,0.715189,0.430521,0.343536,1,0.047826,0.309012,1
1,0,0.941701,0.010009,0.03665,0.113932,0.397054,0.667531,0.297696,0.152276,0.022581,0.024814,0.736245,0,0.228571,0.065377,0
0.988095,0,0.412913,0.004696,0.095474,0.337921,0.376561,0.419961,0.62995,0.030197,0.075799,0.437965,0.355742,0,0.186957,0.111313,1
0.988095,0,0.459648,0.011864,0.213487,0.592301,0.185078,0.233636,0.802016,0.098407,0.259538,0.224566,0.477744,0,0.364596,0.160605,1
0.988095,0,0.589256,0.033158,0.144768,0.38537,0.169388,0.243357,0.658387,0.403187,0.156983,0.132754,0.539554,0,0.876398,0.241158,1
0.988095,0,0.159961,0.016481,0.328202,0.686773,0.198847,0.119572,0.910727,0.310698,0.406107,0.090571,0.444199,0,0.195031,0.0814,1
0.988095,0,0.368827,0.005458,0.05186,0.11936,0.461415,0.507129,0.560115,0.014036,0.051924,0.155087,0.383764,0,0.162112,0.053681,0
0.988095,0,0.53722,0.012298,0.117097,0.233951,0.245917,0.370706,0.670986,0.036495,0.156712,0.705955,0.235706,0,0.19441,0.056723,1
0.988095,0.296957,0.346182,0.025569,0.251054,0.66646,0.303234,0.201231,0.769618,0.515099,0.164663,0.184864,0.411516,0.166667,0.843478,0.54186,1
0.988095,0,0.411949,0.00217,0.040132,0.056637,0.688441,0.618924,0.265659,0.006222,0.011729,0.013648,0.808132,0,0.195652,0.058541,0
0.940476,0,0.206938,0.030344,0.03775,0.141611,0.669549,0.560272,0.419366,0.007891,0.016237,0.021092,0.691653,0,0.227329,0.094506,1
0.988095,0,0.531679,0.047811,0.098406,0.070437,0.516491,0.576474,0.486681,0.129439,0.013085,0.467742,0.349679,0,0.723602,0.224163,1
0.97619,0,0.175379,0.002736,0.039399,0.065165,0.668908,0.61698,0.548596,0,0.006094,0.002481,0.73479,0,0.055901,0.011539,1
0.988095,0,0.052036,0.005472,0.033535,0.086409,0.610631,0.259883,0.839813,0.033839,0.036376,0.022333,0.526324,0,0,0.004672,0
0.97619,0,0.17032,0.013534,0.152098,0.436618,0.149536,0.199287,0.910727,0.55956,0.361508,0.506203,0.27984,0,0.303106,0.151605,1
0.988095,0.016189,0.295591,0.026411,0.455378,0.421228,0.184118,0.104666,0.907127,0.848103,0.211495,0.904467,0.161449,0.083333,0.444099,0.361188,1
0.97619,0,0.906047,0.026635,0.201209,0.219065,0.457893,0.466948,0.519798,0.232853,0.053385,0.044665,0.674085,0,0.101863,0.022325,1
0.988095,0,0.553842,0.010601,0.175738,0.169406,0.479347,0.414128,0.540317,0.060167,0.038087,0.059553,0.635421,0,0.191304,0.077668,0
0,0,0,0.011206,0.141836,0.360482,0.168108,0.06092,0.940605,0.494917,1,0,0.695021,0,0.126708,0.158786,1
0.988095,0,0.261865,0.00755,0.084479,0.217049,0.104067,0.181141,0.930526,0.836646,0.025691,1,0,0,0.343478,0.285275,1
0.964286,0,0.039749,0.002394,0.032069,0.191619,0.54723,0.54569,0.638949,0.0022,0.04222,0.012407,0.501051,0,0.164596,0.07748,0
0.988095,0,0.308119,0.00876,0.077515,0.329625,0.507845,0.282566,0.589633,0.020713,0.104996,0.316377,0.395996,0,0.17764,0.13969,1
0.97619,0.021736,0.086244,0.007813,0.089243,0.342262,0.194364,0.198315,0.889849,0.357891,0.770599,0.3933,0.263512,0.083333,0.408075,0.347736,1
0.988095,0,0.265478,0.016678,0.079714,0.238564,0.426513,0.319831,0.667747,0.139074,0.113302,0.230769,0.4404,0,0.131677,0.072777,1
0.988095,0,0.577451,0.001789,0.043797,0.115095,0.346462,0.594297,0.397048,0.024431,0.087987,0.244417,0.443229,0,0.03913,0.015521,0
0.988095,0,0.28451,0.011351,0.098222,0.091487,0.633686,0.50162,0.462923,0.012671,0.017489,0.085608,0.526486,0,0.208696,0.049887,0
0.97619,0,0.070826,0.005551,0.042331,0.091022,0.419789,0.443292,0.724982,0.002883,0.096022,0.114144,0.467586,0,0.042236,0.006804,1
0.892857,0.736022,0.09829,1,0.140004,0.451388,0.256804,0.059624,0.853492,0.405463,0.168858,0.085608,0.388452,0.416667,0.300621,0.173554,1
0.988095,0.044671,0.280655,0.010772,0.168408,0.227904,0.357669,0.309786,0.723182,0.025721,0.183968,0.363524,0.375815,0.166667,0.173292,0.104885,1
0.988095,0,0.430258,0.020518,0.040865,0.095557,0.677874,0.571938,0.381569,0.016768,0.011437,0.316377,0.406908,0,0.168944,0.028063,1
0.988095,0,0.330041,0.010154,0.045813,0.098,0.684278,0.505833,0.37761,0.008877,0.013711,0.189826,0.390526,0,0.165217,0.03863,0
0.988095,0,0.253192,0.016415,0.17812,0.255582,0.483509,0.240117,0.720302,0.221548,0.102596,0.395782,0.306569,0,0.070186,0.040825,1
0.988095,0,0.724404,0,0.032802,0.06691,0.771374,0.687622,0.201584,0.012215,0.009851,0.004963,0.932856,0,0.047205,0.031858,0
0.97619,0,0.115876,0.006142,0.094191,0.272988,0.320525,0.143876,0.822534,0.090668,0.264087,0.361042,0.349491,0,0.152174,0.074501,1
0.988095,0,0.385449,0.081627,0.007147,0.029695,1,0.876539,0.031317,0.001669,0.005906,0.040943,0.624859,0,0.588199,0.094757,0
0.988095,0,0.346904,0.000776,0.022173,0.094821,0.523855,0.597861,0.323974,0.009256,0.018136,0.055831,0.500916,0,0.045342,0.016525,0
0.714286,0.043472,0.22597,0.030817,0.397838,0.512638,0.146334,0.106935,0.921886,0.655311,0.497016,0.573201,0.288112,0.166667,0.404348,0.647968,1
0.035714,0,0.166707,0.019887,0.462892,0.621802,0,0.030784,1,0.578528,0.93451,0.192308,0.391254,0,0.229814,0.181895,1
0.988095,0,0.436521,0.011653,0.071834,0.111723,0.620237,0.459494,0.434485,0.012974,0.01536,0.199752,0.486528,0,0.480745,0.210962,0
0.988095,0,0.3404,0.002104,0.050394,0.071329,0.723983,0.608555,0.327934,0.009939,0.009245,0.079404,0.525327,0,0.106832,0.037564,0
0.988095,0,0.377018,0.01264,0.133956,0.345247,0.321486,0.354504,0.74442,0.074507,0.173366,0.384615,0.366735,0,0.157764,0.061457,1
