@relation Faults_10

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric

@data
0.637537,0.652428,0.005667,0.005665,0.000367,0.002776,0.000275,0.000715,0.471795,0.711628,0.820106,1,0,0.115385,0.680567,0.333479,0.086216,0.019114,1,0.399538,0,0.336886,0.481561,0.004164,0.04272,0.681245,0.086519,6
0.001173,0.004096,0.009501,0.009501,0.000668,0.000862,0.000992,0.000809,0.364103,0.367442,0.811287,0,1,0.615385,0.002412,0.394171,0.445397,0.003548,0.746347,1,1,0.383063,0.015765,0.023648,0.777223,0.409601,0.206683,6
0.303226,0.302516,0.015082,0.01508,0.000007,0.000096,0.00011,0.000009,0.548718,0.44186,0.234568,0,1,0.038462,0.763967,0.24255,0.747908,0.000801,1,0.737285,0,0.001003,0.00413,0.004164,0.373733,0.536952,0,3
0.541349,0.542422,0.085725,0.085724,0.000734,0.00134,0.001157,0.000973,0.430769,0.404651,0.813051,1,0,0.115385,0.901226,0.349307,0.342341,0.002861,0.462865,1,1,0.390485,0.014076,0.314903,0.828769,0.452511,0.213207,0
0.320821,0.34172,0.160024,0.160025,0.005582,0.005169,0.002314,0.008129,0.466667,0.44186,0.848325,1,0,0.230769,0.643589,0.474184,0.950792,0.024951,0.715199,0.880622,0,0.558408,0.517147,0.369153,0.475211,0.499277,0.999771,6
0.014663,0.01931,0.027372,0.027371,0.000321,0.001149,0.000551,0.000311,0.358974,0.260465,0.223986,1,0,0.115385,0.037078,0.629189,1,0.007669,0.797078,1,0.5,0.32701,0.340832,0.248096,0.499823,0.333976,0.151179,1
0.037537,0.053248,0.031601,0.031645,0.071446,0.045759,0.033168,0.094502,0.107692,0.483721,0.238095,0,1,0.076923,0.094453,0.417531,0.043965,0.023578,0.050832,0.98781,1,0.061548,0.477034,0.05853,0.97801,0.444245,1,0
0.948387,0.950263,0.160865,0.160864,0.000531,0.001053,0.000606,0.000591,0.394872,0.293023,0.760141,1,0,0.230769,0.036375,0.381836,0.844812,0.005036,0.782569,1,1,0.365001,0.328342,0.256302,0.577445,0.375577,0.149691,0
0,0.005851,0.079698,0.079704,0.005595,0.003255,0.006116,0.005903,0.323077,0.297674,0.811287,1,0,0.153846,0,0.461194,0.117677,0.006982,0.369318,0.990752,1,0.558604,0.362937,0.477487,0.941141,0.336869,0.999771,6
0.024047,0.12756,0.07791,0.077921,0.106206,0.074383,0.024848,0.161932,0.097436,0.483721,0.305115,0,1,0,0.058883,0.489248,0.944338,0.145473,0.220881,0.345839,0,0.80885,0.73024,0.045689,0.471932,0.526758,1,2
0.18827,0.189585,0.02208,0.022078,0.000059,0.000383,0.00011,0.000106,0.620513,0.455814,0.231041,0,1,0.038462,0.47508,0.398537,0.567813,0.003434,1,1,0,0.223857,0.01216,0.007121,0.283654,0.594738,0.013962,3
0.079765,0.086015,0.099156,0.099157,0.001965,0.002585,0.001818,0.002651,0.405128,0.404651,0.830688,0,1,0.076923,0.160973,0.420806,0.423818,0.007554,0.492695,1,1,0.470844,0.37285,0.358038,0.788016,0.457401,0.788624,6
0.602933,0.613224,0.027617,0.027617,0.003249,0.00201,0.001377,0.005928,0.246154,0.706977,0.282187,0,1,0,0.48543,0.212204,0.88797,0.017283,1,1,1,0.512839,0.44029,0.331386,0.555858,0.647634,0.896201,2
0.633431,0.634289,0.164061,0.164059,0.000262,0.000479,0.000386,0.000385,0.502564,0.44186,0.811287,1,0,0.115385,0.713525,0.333479,0.88797,0.002861,1,1,1,0.312344,0.014076,0.015447,0.555858,0.511123,0.05848,6
0.754839,0.759508,0.246328,0.246327,0.001199,0.00134,0.000771,0.001694,0.34359,0.446512,0.705467,0,1,0,0.401427,0.192555,0.936977,0.008012,0.880682,1,1,0.027053,0.37285,0.277633,0.531346,0.483849,0.310712,6
0.083871,0.094792,0.03937,0.039369,0.001297,0.002968,0.000882,0.001957,0.517949,0.418605,0.231041,0,1,0.519231,0.211616,0.409453,0.649289,0.016825,0.671774,0.824821,0,0.436564,0.434177,0.271012,0.324406,0.521317,0.508812,6
0.057478,0.094792,0.059137,0.059141,0.014019,0.025464,0.008926,0.022946,0.579487,0.455814,0.231041,0,1,0,0.144996,0.61347,0.882122,0.054824,0.241883,0.442518,1,0.047687,0.589742,0.439011,0.558783,0.572422,1,2
