@relation Faults_8

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric

@data
0.77243,0.773159,0.305722,0.305722,0.00036,0.000861,0.000496,0.00053,0.477833,0.406542,0.704918,1,0,0.115385,0.417817,0.304587,0.798326,0.005474,0.723316,1,1,0.334873,0.020702,0.023481,0.600696,0.533516,0.075142,6
0,0.016033,0.043311,0.043328,0.021768,0.011008,0.014104,0.028133,0,0.443925,0.096311,0,1,0.115385,0,0.595296,0.136332,0.03687,0.271611,0.889554,1,0.677526,0.511759,0.554559,0.93181,0.466606,1,6
0.001188,0.002375,0.031846,0.031847,0.001042,0.001053,0.001543,0.001593,0.507389,0.439252,0.780738,0,1,0.615385,0.002419,0.324187,0.26984,0.005152,0.609781,1,1,0.422365,0.020702,0.343391,0.865033,0.55259,0.30193,6
0.033868,0.034442,0.058484,0.058484,0.000223,0.00067,0.000661,0.000217,0.315271,0.252336,0.795082,1,0,0.657692,0.067822,0.640322,0.534637,0.004186,0.774554,1,1,0.296143,0.018708,0.261559,0.732587,0.36496,0.087968,6
0.023173,0.102138,0.201804,0.201815,0.05238,0.053221,0.018842,0.076738,0.241379,0.471963,0.192623,0,1,0,0.056132,0.683123,0.856812,0.157463,0.238129,0.44546,1,0.069893,0.063334,0.51882,0.571443,0.528946,1,2
0.204991,0.207838,0.062747,0.062747,0.001101,0.001819,0.001102,0.001575,0.403941,0.411215,0.096311,1,0,0.038462,0.513957,0.279797,0.519814,0.010626,0.516843,1,1,0.426944,0.347717,0.31047,0.740001,0.517489,0.300114,6
0.095663,0.111045,0.064994,0.065,0.011674,0.008423,0.005399,0.017452,0.46798,0.448598,0.098361,1,0,0.115385,0.239645,0.424303,0.33861,0.035582,0.346185,0.936318,1,0.625058,0.507152,0.46223,0.830635,0.539854,1,1
0.659537,0.665083,0.33451,0.33451,0.001428,0.001627,0.001102,0.002381,0.566502,0.471963,0.737705,0,1,0,0.653331,0.365717,0.759907,0.013041,0.839793,1,1,0.448677,0.403658,0.31047,0.619912,0.602011,0.496027,5
0.442068,0.445962,0.008122,0.008122,0.001048,0.001819,0.001212,0.001456,0.418719,0.397196,0.786885,1,0,0.076923,0.887332,0.459371,0.587476,0.009982,0.613535,0.954288,1,0.422889,0.372645,0.315214,0.706158,0.502559,0.401703,5
0.754011,0.766033,0.028265,0.028279,0.016122,0.017804,0.011625,0.025573,0.206897,0.485981,0.096311,0,1,0.115385,0.084954,0.563831,0.13129,0.029786,0.131088,0.915721,1,0.652243,0.481811,0.053772,0.934332,0.572761,1,6
0.021985,0.122328,0.211375,0.211379,0.041126,0.030822,0.010082,0.056441,0.197044,0.397196,0.106557,0,1,0,0.054923,0.492001,0.377735,0.20512,0.533381,0.331757,0,0.067855,0.066772,0.428793,0.188581,0.495491,1,2
0.001783,0.005344,0.016429,0.016431,0.001913,0.003159,0.002259,0.001759,0.231527,0.261682,0.102459,1,0,0.115385,0.004434,0.441466,0.279722,0.011753,0.3333,1,1,0.473106,0.360714,0.381173,0.86009,0.333577,0.76538,1
0.700535,0.703682,0.093672,0.093671,0.000262,0.001149,0.000331,0.000458,0.625616,0.471963,0.110656,0,1,0.038462,0.250428,0.441466,0.495815,0.011753,0.855012,0.849832,0,0.309143,0.360714,0.018273,0.247642,0.629311,0.066175,3
0.342246,0.345606,0.455216,0.455216,0.000911,0.001244,0.000826,0.001317,0.487685,0.406542,0.110656,0,1,0,0.853673,0.281386,0.747908,0.011753,0.797078,1,1,0.411188,0.360714,0.282739,0.625914,0.523218,0.232804,5
0.994058,0.998219,0.145131,0.145131,0.00055,0.00201,0.000937,0.000534,0.137931,0.28972,0.790984,1,0,0.115385,0.005946,0.697849,0.77594,0.010948,0.602983,1,1,0.369528,0.383716,0.294761,0.611893,0.355941,0.338252,6
