@relation Faults_6

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric

@data
0.743695,0.74488,0.420619,0.420618,0.003857,0.015845,0.028825,0.003909,0.416244,0.335664,0.858607,1,0,0.111538,0.452701,0.430404,0.313105,0.00644,0.412079,1,1,0.469903,0.022459,0.547401,0.850192,0.365796,0.321793,0
0.235777,0.236396,0.104957,0.104956,0.000268,0.003521,0.002217,0.000328,0.532995,0.447552,0.268443,0,1,0.038462,0.597779,0.359353,0.484855,0.004669,1,1,0,0.230978,0.016408,0.018245,0.244366,0.499098,0.01328,3
0.026979,0.031597,0.013365,0.013368,0.012804,0.011444,0.058758,0.015751,0.48731,0.559441,0.942623,0,1,0.423077,0.055023,0.279569,0.19864,0.009016,0.786211,1,1,0.583686,0.360714,0.662511,0.907882,0.503254,0.897049,0
0.499707,0.500878,0.016726,0.016726,0.001795,0.005282,0.011086,0.003278,0.80203,0.888112,0.327869,0,1,0,0.767188,0.232776,0.71904,0.006923,1,1,1,0.398239,0.020702,0.398256,0.645602,0.875323,0.084449,2
0.361877,0.3622,0.167056,0.167057,0.002732,0.020246,0.027716,0.002983,0.507614,0.342657,0.280738,0,1,0.230769,0.913377,0.359353,0.207501,0.004669,0.1876,1,1,0.037781,0.016408,0.054113,0.903417,0.415745,0.175823,4
0.024047,0.119953,0.143061,0.143065,0.173631,0.194542,0.128603,0.169934,0.172589,0.335664,0.268443,0,1,0,0.060979,0.483666,0.399032,0.196748,0.736398,0.537159,0,0.832607,0.754779,0.70561,0.201111,0.341645,1,2
0.730205,0.731422,0.137277,0.137277,0.002197,0.009683,0.01663,0.002434,0.497462,0.363636,0.276639,1,0,0.307692,0.160121,0.449272,0.549248,0.008211,0.671085,1,1,0.417041,0.022459,0.460477,0.731177,0.426409,0.158116,6
0.003519,0.007607,0.027651,0.027652,0.003697,0.007923,0.017738,0.003644,0.35533,0.328671,0.942623,0,1,0.615385,0.007168,0.270943,0.63641,0.00805,1,1,1,0.465874,0.347717,0.470572,0.687247,0.34831,0.224518,6
0.022874,0.031597,0.071797,0.071796,0.002625,0.024648,0.01663,0.003206,0.593909,0.433566,0.35041,0,1,0,0.056335,0.562264,0.566145,0.019482,0.608017,0.639935,0,0.037406,0.429308,0.398256,0.285336,0.49753,0.261521,2
0.570674,0.57636,0.054287,0.054288,0.003964,0.039613,0.029933,0.004864,0.57868,0.440559,0.30123,0,1,0,0.565775,0.657035,0.656604,0.016261,0.294923,0.83535,1,0.472479,0.403658,0.527821,0.677069,0.501059,0.583428,6
