@relation Faults_12

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric

@data
0.327208,0.346807,0.093934,0.093936,0.022019,0.076984,0.066519,0.023764,0.492611,0.443925,0.823633,1,0,0.153846,0.654843,0.536454,0.771845,0.028705,0.412079,0.519883,0,0.635359,0.533213,0.589779,0.388556,0.504289,0.999773,6
0.2377,0.240187,0.058894,0.058895,0.00525,0.031422,0.036585,0.006262,0.581281,0.443925,0.255732,0,1,0,0.58742,0.513051,0.526132,0.00995,0.287333,0.734933,1,0.499031,0.366623,0.054047,0.741962,0.565058,0.547673,6
0.023118,0.03222,0.008505,0.008517,0.042537,0.110762,0.189579,0.039251,0.394089,0.359813,0.223986,1,0,0.115385,0.057878,0.621062,0.100832,0.016011,0.088081,0.980399,1,0.698217,0.424474,0.850961,0.956063,0.420339,1,1
0.737996,0.731693,0.074634,0.074634,0.003509,0.010998,0.022173,0.003733,0.517241,0.401869,0.167549,0,1,0,0.103396,0.333371,0.413287,0.006061,0.532336,1,1,0.460986,0.021459,0.505023,0.79877,0.496824,0.227809,5
0.443391,0.441125,0.093029,0.093028,0.001741,0.007855,0.009978,0.001817,0.428571,0.443925,0.816578,1,0,0.076923,0.889469,0.287579,0.89732,0.005032,0.821807,0.887349,0,0.395421,0.022963,0.036446,0.451721,0.487198,0.08672,5
0.735625,0.728178,0.061556,0.061555,0.000429,0.003928,0.004435,0.000528,0.600985,0.476636,0.227513,0,1,0.038462,0.160068,0.401778,0.559914,0.004231,1,0.774699,0,0.269749,0.017875,0.022998,0.281867,0.583524,0.02202,3
0.582691,0.585823,0.069265,0.069264,0.002679,0.031422,0.023282,0.003239,0.561576,0.476636,0.823633,1,0,0.396154,0.817424,0.818294,0.766608,0.013152,0.490967,0.743945,0,0.435601,0.43111,0.469997,0.38592,0.573833,0.565607,6
0.764078,0.762156,0.0382,0.038218,0.064476,0.045562,0.28714,0.062961,0.182266,0.406542,0.222222,0,1,0.557692,0.069835,0.504725,0.041175,0.012694,0.233886,0.987045,1,0.737935,0.39435,0.920477,0.986095,0.449087,1,0
0.910492,0.903925,0.002642,0.002641,0.002357,0.009427,0.012195,0.001857,0.330049,0.285047,0.813051,1,0,0.076923,0.1667,0.421917,1,0.006404,0.847247,1,0.5,0.423624,0.344645,0.412207,0.503412,0.352433,0.158116,0
0.573207,0.572349,0.128974,0.128974,0.00592,0.017282,0.02439,0.005385,0.310345,0.397196,0.749559,1,0,0.111538,0.815012,0.39784,0.642879,0.008692,0.599145,1,1,0.510392,0.376478,0.52011,0.68319,0.414446,0.512826,5
0.001186,0.003515,0.19859,0.19859,0.001554,0.007855,0.009978,0.000874,0.236453,0.17757,0.231041,1,0,0.115385,0.003014,0.375,0.89732,0.005833,0.732763,1,1,0.384852,0.021459,0.038196,0.555102,0.237902,0.08672,1
0.712507,0.708846,0.08739,0.08739,0.003134,0.017282,0.021064,0.003423,0.522167,0.411215,0.241623,0,1,0.519231,0.219554,0.583033,0.675737,0.009149,0.510102,0.943675,1,0.450352,0.356045,0.488408,0.666649,0.512016,0.329058,1
0.473029,0.470416,0.016917,0.016917,0.0045,0.016496,0.025499,0.005435,0.581281,0.476636,0.252205,0,1,0,0.824357,0.328195,0.401068,0.006633,0.395831,1,1,0.484434,0.022963,0.527176,0.804921,0.573047,0.316345,6
0.24837,0.24546,0.006393,0.006392,0.000616,0.003928,0.006652,0.000594,0.487685,0.331776,0.234568,0,1,0.346154,0.619172,0.321445,0.706643,0.002516,0.694602,1,1,0.301145,0.013075,0.032279,0.651091,0.451837,0.02849,6
0.772377,0.784417,0.001881,0.001881,0.012054,0.032993,0.027716,0.010831,0.320197,0.364486,0.24515,0,1,0.519231,0.032355,0.628938,0.599343,0.032594,0.927098,0.956629,0,0.577939,0.519941,0.533937,0.301716,0.407832,0.990919,6
