@relation Faults_4

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric

@data
0.806872,0.811834,0.062628,0.062627,0.000904,0.001532,0.001047,0.001365,0.507389,0.412037,0.282187,0,1,0,0.013063,0.346329,0.810931,0.020206,0.887277,0.608939,0,0.410587,0.4176,0.261559,0.394537,0.545826,0.259818,6
0.142773,0.209467,0.286612,0.28662,0.046367,0.046903,0.016087,0.066727,0.211823,0.476852,0.77425,0,1,0,0.290695,0.605996,0.854896,0.141241,0.230824,0.412737,1,0.068864,0.727599,0.050321,0.564695,0.519561,1,2
0.024289,0.122485,0.125849,0.125852,0.040641,0.024409,0.006997,0.055322,0.192118,0.416667,0.227513,0,1,0,0.060792,0.462125,0.366845,0.253182,0.664468,0.441341,0,0.730111,0.784477,0.42412,0.168412,0.491469,1,2
0.074645,0.094083,0.00484,0.00484,0.002502,0.006509,0.002259,0.004075,0.566502,0.453704,0.231041,0,1,0,0.186495,0.510435,0.482908,0.054961,0.550629,0.388156,0,0.495615,0.555259,0.300256,0.227511,0.587995,0.942225,2
0.600118,0.607101,0.274294,0.274293,0.001087,0.001627,0.000551,0.001338,0.300493,0.402778,0.234568,1,0,0.615385,0.484626,0.207861,0.575376,0.025258,1,1,0,0.425955,0.444136,0.244535,0.274594,0.445826,0.261521,6
0.691351,0.701775,0.021758,0.021759,0.002941,0.002967,0.001432,0.003676,0.123153,0.439815,0.223986,0,1,0,0.240454,0.324293,0.961178,0.03435,0.754058,0.958659,1,0.509178,0.486536,0.033226,0.510577,0.451798,0.898297,6
0.061019,0.068639,0.087076,0.087076,0.000917,0.002202,0.000771,0.001506,0.586207,0.444444,0.238095,0,1,0,0.15203,0.399619,0.628517,0.025056,0.756494,0.776536,0,0.41179,0.444136,0.253411,0.301653,0.592992,0.294779,1
0.489929,0.495266,0.002726,0.002729,0.002889,0.005169,0.003251,0.006855,0.37931,0.851852,0.282187,0,1,0,0.788183,0.562242,0.2651,0.020206,0.275264,0.981341,1,0.507665,0.4176,0.415808,0.865013,0.856002,0.984449,2
0.005332,0.007101,0.134063,0.134064,0.001474,0.001914,0.001653,0.001865,0.364532,0.412037,0.830688,0,1,0.192308,0.010651,0.197479,0.28436,0.007678,0.400467,1,1,0.039875,0.023235,0.350201,0.855206,0.457892,0.388536,0
0.103081,0.127811,0.067524,0.067524,0.003295,0.007753,0.002204,0.004884,0.477833,0.416667,0.823633,1,0,0.153846,0.206391,0.552813,0.453766,0.054152,0.572139,0.482235,0,0.518705,0.587308,0.315214,0.212672,0.535405,0.992622,5
