@relation Faults_2

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric

@data
0.671554,0.671738,0.082888,0.082886,0.000105,0.000383,0.00011,0.000186,0.594872,0.513889,0.231041,0,1,0.038462,0.304863,0.195679,0.567813,0.003434,1,1,0,0.247671,0.01216,0.007121,0.277422,0.605923,0.016438,3
0.680938,0.68227,0.193627,0.193626,0.001022,0.001053,0.001157,0.0012,0.374359,0.402778,0.234568,1,0,0.153846,0.280748,0.199096,0.386206,0.005036,0.637683,1,1,0.417495,0.015765,0.314903,0.805149,0.389532,0.253881,5
0,0.004681,0.032628,0.032628,0.001952,0.001436,0.001653,0.002884,0.461538,0.444444,0.811287,0,1,0.615385,0,0.189064,0.369769,0.005608,0.66183,1,1,0.471041,0.340832,0.348815,0.813441,0.508058,0.58105,6
0.561877,0.561732,0.272979,0.272978,0.000426,0.000766,0.000826,0.000585,0.466667,0.402778,0.802469,1,0,0.076923,0.857818,0.294455,0.347484,0.001602,0.538758,1,1,0.347341,0.009949,0.283876,0.824685,0.472314,0.096233,0
0.817009,0.818022,0.006583,0.006582,0.000786,0.001149,0.000882,0.001025,0.430769,0.402778,0.813051,1,0,0.076923,0.340535,0.204388,0.495815,0.003548,0.594156,1,1,0.396128,0.015765,0.289741,0.749847,0.441736,0.180251,5
0.127273,0.129315,0.014834,0.014834,0.000727,0.001532,0.001212,0.001395,0.692308,0.550926,0.222222,0,1,0.230769,0.322347,0.36082,0.342341,0.004235,0.412642,0.953408,1,0.389821,0.014076,0.314903,0.827279,0.680579,0.215183,6
0.022874,0.121709,0.090767,0.090776,0.087659,0.072755,0.023306,0.133337,0.148718,0.481481,0.301587,0,1,0,0.056069,0.49311,0.865887,0.139178,0.215402,0.276983,0,0.792984,0.058185,0.507497,0.427859,0.525207,1,2
0.61173,0.627267,0.338348,0.338348,0.001323,0.00584,0.00259,0.001945,0.492308,0.444444,0.241623,1,0,0.153846,0.424337,0.783927,0.755571,0.02518,0.508523,0.452737,0,0.438765,0.485988,0.323464,0.372151,0.505647,0.966096,5
0.032258,0.035693,0.131411,0.131409,0.00038,0.001244,0.000606,0.000567,0.523077,0.412037,0.227513,1,0,0.115385,0.081491,0.473928,0.831905,0.005952,0.619521,0.914078,1,0.338508,0.017278,0.248096,0.580281,0.516322,0.119635,1
0.03695,0.045641,0.021602,0.021603,0.002581,0.004404,0.002204,0.002995,0.4,0.296296,0.227513,1,0,0.115385,0.093348,0.379231,0.555107,0.013506,0.378856,0.787151,1,0.494387,0.406752,0.355058,0.719933,0.380303,0.895205,1
0.30088,0.307197,0.026429,0.026428,0.000996,0.002393,0.000937,0.001294,0.45641,0.342593,0.223986,1,0,0.115385,0.761355,0.488921,0.840778,0.010988,0.565138,1,1,0.41538,0.382102,0.295275,0.575804,0.43905,0.432534,1
0.629326,0.634289,0.0328,0.032799,0.000897,0.001149,0.000551,0.001204,0.312821,0.416667,0.809524,1,0,0.115385,0.712822,0.186088,0.798326,0.007669,1,1,0,0.40688,0.37285,0.248096,0.393722,0.455716,0.208676,5
0.02522,0.125219,0.152076,0.15208,0.04796,0.022114,0.006446,0.064704,0.179487,0.412037,0.231041,0,1,0,0.063605,0.446368,0.423818,0.145015,0.744217,0.586816,0,0.74171,0.05835,0.436315,0.204772,0.455028,1,2
0.028739,0.039204,0.043575,0.043579,0.005752,0.00986,0.005289,0.007161,0.394872,0.375,0.227513,1,0,0.115385,0.072649,0.41991,0.313099,0.016024,0.196023,0.669385,1,0.561819,0.4278,0.427754,0.842033,0.413361,0.999658,1
0.024047,0.120538,0.196365,0.196367,0.040799,0.020678,0.006777,0.055943,0.220513,0.402778,0.231041,0,1,0,0.060691,0.436225,0.379449,0.139865,0.768364,0.463687,0,0.72798,0.720393,0.421605,0.182387,0.46405,1,2
0.179472,0.210064,0.167741,0.167739,0.001232,0.005265,0.000441,0.001863,0.538462,0.449074,0.227513,0,1,0,0.453477,0.436446,0.097812,0.045553,0.982549,0.553073,0,0.43283,0.564432,0.011285,0.040293,0.522658,0.504452,6
0.022874,0.109421,0.110189,0.1102,0.081114,0.060119,0.020496,0.123465,0.148718,0.490741,0.305115,0,1,0,0.055969,0.523867,0.909448,0.121781,0.229809,0.381564,1,0.064921,0.70516,0.518517,0.541158,0.52562,1,2
0.184751,0.197191,0.040295,0.040294,0.000721,0.002776,0.000937,0.001225,0.620513,0.486111,0.234568,0,1,0.230769,0.465434,0.651968,0.456993,0.019343,0.809761,0.58838,0,0.389096,0.030991,0.248096,0.22151,0.595455,0.447717,5
