@relation Faults_20

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric

@data
0.390634,0.403073,0.32719,0.32719,0.004473,0.03535,0.028825,0.005108,0.527094,0.355191,0.267081,1,0,0.230769,0.976688,0.596119,0.505596,0.021043,0.53375,0.462011,0,0.483884,0.460348,0.438296,0.256378,0.446875,0.572758,5
0.767635,0.770686,0.316825,0.316825,0.003643,0.018068,0.026608,0.001807,0.103448,0.04918,0.250518,0,1,0,0.059586,0.580593,0.553548,0.009263,0.47403,0.910615,1,0.464509,0.356045,0.520746,0.733469,0.037795,0.426334,6
0.950207,0.950946,0.15538,0.155382,0.008197,0.018068,0.045455,0.005804,0.270936,0.131148,0.888199,1,0,0.153846,0.05215,0.287547,0.217681,0.005146,0.342538,1,1,0.541259,0.022963,0.620789,0.90378,0.169686,0.644495,6
0.023118,0.114066,0.163398,0.163409,0.289805,0.590731,0.502217,0.316033,0.17734,0.382514,0.358178,0,1,0,0.055969,0.63062,0.956464,0.127402,0.133794,0.288715,1,0.881594,0.712418,0.848025,0.529158,0.413471,1,2
0.063426,0.068558,0.090034,0.090033,0.001393,0.012569,0.006652,0.001502,0.502463,0.295082,0.26294,1,0,0.115385,0.158863,0.438383,0.526132,0.009263,0.695595,1,0,0.374791,0.356045,0.032319,0.266792,0.408375,0.087968,1
0.113811,0.126478,0.099752,0.099753,0.006482,0.029065,0.026608,0.00779,0.55665,0.382514,0.879917,1,0,0.111538,0.233521,0.638275,0.881507,0.01624,0.63478,0.910615,0,0.519,0.036597,0.520746,0.446996,0.484906,0.861294,6
0.580913,0.594563,0.002086,0.002086,0.003429,0.024352,0.038803,0.006558,0.945813,0.775956,0.26087,0,1,0.230769,0.509445,0.55903,0.28124,0.023673,0.900394,0.162011,0,0.458785,0.475361,0.036491,0.142612,0.934917,0.371737,6
0.17783,0.182033,0.111201,0.111201,0.00217,0.010212,0.014412,0.002477,0.497537,0.349727,0.879917,1,0,0.115385,0.364952,0.545445,0.85327,0.006633,0.780846,1,1,0.415896,0.344645,0.438296,0.581485,0.447189,0.194211,6
0.679312,0.720449,0.311822,0.311837,0.091878,0.2011,0.364745,0.099332,0.453202,0.398907,0.287785,0,1,0,0.21041,0.84938,0.349728,0.062786,0.231208,0.593743,1,0.771797,0.609855,0.888065,0.836822,0.407512,1,6
0.941909,0.943853,0.237868,0.237868,0.002277,0.024352,0.019956,0.002506,0.53202,0.311475,0.958592,0,1,0.115385,0.105808,0.58965,0.7433,0.006404,0.302652,0.823575,1,0.420387,0.344645,0.460477,0.637249,0.421469,0.232804,6
