@relation Faults_18

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric

@data
0.501777,0.500887,0.130172,0.130175,0.009737,0.010998,0.106136,0.009332,0.552083,0.407407,0.222222,0,1,0.115385,0.746347,0.248841,0.068517,0.002516,0.265099,1,1,0.541088,0.013075,0.689473,0.980735,0.524036,0.475369,6
0.023104,0.111768,0.049167,0.04917,0.246987,0.168107,0.20398,0.211455,0.244792,0.402778,0.227513,0,1,0,0.057946,0.434394,0.433602,0.129003,0.698129,0.525431,0,0.861243,0.709658,0.696927,0.220167,0.457438,1,2
0.154028,0.157895,0.036262,0.03626,0.002081,0.007855,0.00995,0.001913,0.526042,0.402778,0.227513,1,0,0.115385,0.386476,0.372183,0.579516,0.008349,1,1,0,0.390836,0.344645,0.03214,0.294256,0.501102,0.079682,1
0.024289,0.124778,0.119816,0.119819,0.257548,0.198743,0.205638,0.221244,0.1875,0.407407,0.231041,0,1,0,0.060869,0.474717,0.377296,0.1457,0.664671,0.5124,0,0.080347,0.063798,0.694493,0.191577,0.459366,1,2
0.017773,0.031342,0.136637,0.136636,0.009854,0.037706,0.041459,0.009302,0.447917,0.453704,0.227513,1,0,0.115385,0.044644,0.382318,0.495459,0.021844,0.529663,0.515027,0,0.542276,0.465539,0.435879,0.251576,0.514738,0.597389,1
0.291469,0.296274,0.012442,0.012441,0.00424,0.014925,0.024876,0.006531,0.927083,0.740741,0.282187,0,1,0,0.714905,0.4731,1,0.009835,0.64372,0.868642,0.5,0.459621,0.366623,0.435879,0.507762,0.894077,0.239501,6
0.047986,0.052632,0.011921,0.011923,0.015429,0.040848,0.096186,0.013467,0.479167,0.416667,0.227513,1,0,0.115385,0.120427,0.48248,0.229465,0.009263,0.188348,0.928752,1,0.586495,0.356045,0.6619,0.899011,0.468733,0.931896,1
0.476896,0.477824,0.020522,0.02052,0.00055,0.004713,0.004975,0.000611,0.59375,0.513889,0.231041,0,1,0.038462,0.808828,0.539084,0.495459,0.005032,1,1,0,0.268282,0.01978,0.022899,0.251576,0.617011,0.025766,3
0.029621,0.039622,0.180558,0.180556,0.001924,0.015711,0.006633,0.001976,0.515625,0.513889,0.816578,1,0,0.115385,0.059659,0.245067,0.128557,0.013152,1,0.579655,0,0.383341,0.43111,0.018145,0.065276,0.56832,0.059591,6
0.043839,0.044352,0.201912,0.201911,0.002356,0.008641,0.021559,0.002128,0.505208,0.412037,0.231041,1,0,0.115385,0.109846,0.282372,0.423411,0.003317,0.424372,1,1,0.402719,0.015677,0.435879,0.800533,0.490771,0.079682,6
0.187796,0.195151,0.056035,0.056034,0.005653,0.026709,0.046434,0.005838,0.59375,0.444444,0.255732,0,1,0,0.465686,0.617898,0.946922,0.013266,0.465526,0.637663,1,0.487729,0.402497,0.486309,0.534713,0.571694,0.507264,6
0.59064,0.593732,0.07062,0.070621,0.010286,0.02828,0.067993,0.010033,0.552083,0.439815,0.259259,0,1,0,0.535423,0.513423,0.279213,0.008234,0.268626,1,1,0.546504,0.344645,0.617365,0.873751,0.534917,0.76538,6
0.491114,0.490834,0.119686,0.119685,0.002709,0.004713,0.029851,0.002522,0.515625,0.407407,0.698413,1,0,0.230769,0.978535,0.36938,0.327245,0.002516,0.732763,0.944725,1,0.416179,0.015677,0.477409,0.849362,0.50792,0.108967,0
0.341232,0.34181,0.327414,0.327412,0.002277,0.00707,0.016584,0.002168,0.53125,0.416667,0.742504,1,0,0.153846,0.704424,0.238059,0.633098,0.003202,0.611331,1,1,0.399452,0.017875,0.39606,0.694062,0.52135,0.071737,5
0.533175,0.538734,0.053039,0.053037,0.002002,0.011783,0.011609,0.002106,0.572917,0.490741,0.820106,1,0,0.396154,0.924418,0.482911,0.369324,0.009149,0.937146,0.737285,0,0.387157,0.385677,0.029596,0.187529,0.583678,0.093984,6
0.184242,0.188054,0.047215,0.047216,0.014723,0.024352,0.072968,0.011983,0.307292,0.439815,0.241623,0,1,0.230769,0.459538,0.325391,0.26004,0.008349,0.319722,1,1,0.581856,0.344645,0.628737,0.883486,0.430923,0.806924,5
0.024289,0.112951,0.04422,0.044222,0.237721,0.162608,0.227197,0.205028,0.203125,0.412037,0.231041,0,1,0,0.060869,0.398598,0.394551,0.128774,0.723784,0.42129,0,0.85745,0.709658,0.681676,0.200338,0.46157,1,2
0.024289,0.130692,0.053189,0.053204,0.695065,0.628437,0.888889,0.701388,0.125,0.513889,0.312169,0,1,0,0.058853,0.586846,0.879818,0.149016,0.177659,0.36013,1,0.963894,0.734921,0.883167,0.568786,0.556336,1,2
0.049171,0.051449,0.272697,0.272696,0.006988,0.012569,0.041459,0.006163,0.416667,0.416667,0.238095,0,1,0,0.122846,0.248841,0.340262,0.005833,0.465526,1,1,0.508501,0.021459,0.053815,0.842804,0.475275,0.305562,0
0.992299,0.992904,0.050676,0.050677,0.006478,0.016496,0.053068,0.003357,0.182292,0.217593,0.813051,1,0,0.423077,0.004736,0.471914,0.266095,0.004346,0.349332,1,1,0.501051,0.021459,0.577508,0.880412,0.242906,0.422588,6
0.027844,0.104672,0.020297,0.020299,0.148561,0.152396,0.167496,0.127763,0.208333,0.412037,0.238095,0,1,0,0.069535,0.485283,0.372149,0.111619,0.667344,0.474569,0,0.810809,0.689947,0.649426,0.188963,0.459986,1,2
0.268365,0.275577,0.107431,0.107431,0.014291,0.025137,0.046434,0.012137,0.416667,0.439815,0.234568,0,1,0.346154,0.67137,0.322156,0.617255,0.013381,0.496954,1,1,0.578931,0.402497,0.556173,0.702106,0.453719,0.786947,6
0.06872,0.071555,0.147554,0.147552,0.002199,0.008641,0.016584,0.002242,0.583333,0.444444,0.227513,1,0,0.115385,0.172428,0.50965,0.908274,0.006747,0.753287,1,1,0.396092,0.022963,0.39606,0.554337,0.563705,0.111578,1
0.03673,0.041396,0.032201,0.032199,0.001296,0.008641,0.008292,0.001423,0.651042,0.490741,0.238095,0,1,0.538462,0.091706,0.497574,0.379011,0.009149,1,0.824821,0,0.345978,0.356045,0.026584,0.192448,0.611846,0.05857,6
0.024289,0.120639,0.142909,0.142912,0.254485,0.173606,0.192371,0.217485,0.208333,0.412037,0.231041,0,1,0,0.060869,0.483666,0.411403,0.139753,0.736398,0.577869,0,0.864191,0.721156,0.701719,0.208895,0.456474,1,2
0.774289,0.774098,0.074306,0.074305,0.001296,0.005499,0.013267,0.00126,0.53125,0.439815,0.820106,1,0,0.076923,0.450267,0.404313,0.873865,0.002973,0.76248,0.883249,1,0.345978,0.017875,0.034346,0.571809,0.535331,0.049035,5
0.431872,0.435837,0.063779,0.063778,0.005732,0.014925,0.029851,0.005067,0.5,0.37037,0.703704,1,0,0.115385,0.903658,0.396226,0.719677,0.007434,0.592838,0.944725,1,0.489077,0.356045,0.477409,0.6501,0.476791,0.305562,5
0.217417,0.218214,0.022793,0.022794,0.007695,0.006284,0.059701,0.007295,0.526042,0.416667,0,0,1,0,0.602842,0.253908,0.181837,0.004803,0.679316,1,1,0.517962,0.017875,0.59641,0.923195,0.517424,0.351192,5
0.870853,0.876996,0.136547,0.136551,0.030191,0.037706,0.145937,0.024868,0.328125,0.416667,0.830688,0,1,0.192308,0.24932,0.559245,0.195055,0.010407,0.315874,1,1,0.059095,0.402497,0.741386,0.916483,0.436777,0.999773,0
0.047986,0.061502,0.028272,0.028271,0.005928,0.043991,0.046434,0.006326,0.614583,0.490741,0.238095,0,1,0.230769,0.119823,0.685391,0.531483,0.021844,0.447141,0.492644,0,0.492367,0.465539,0.447288,0.269867,0.593595,0.644495,5
0.025474,0.111177,0.182756,0.182767,0.388285,0.534171,0.701493,0.36935,0.21875,0.476852,0.308642,0,1,0,0.061776,0.662426,0.876085,0.120654,0.166114,0.372951,1,0.906124,0.704993,0.084924,0.570682,0.518939,1,2
0,0.001774,0.035288,0.035288,0.007342,0.012569,0.056385,0.006902,0.515625,0.416667,0.811287,0,1,0.615385,0,0.350404,0.221594,0.00366,0.406093,1,1,0.513346,0.01978,0.587244,0.903008,0.512466,0.390465,6
0.059242,0.060319,0.007715,0.007714,0.001453,0.00707,0.011609,0.002205,0.895833,0.703704,0.222222,0,1,0.615385,0.148947,0.327332,0.873865,0.004231,0.611331,1,1,0.356718,0.017875,0.034346,0.571809,0.869353,0.049035,6
0.179502,0.180958,0.122723,0.122721,0.000628,0.005499,0.011609,0.000643,0.609375,0.453704,0.234568,0,1,0.038462,0.449058,0.592992,0.621594,0.005032,0.88124,0.605927,0,0.279982,0.01978,0.026584,0.315622,0.56708,0.033258,3
0.071682,0.09107,0.035978,0.035977,0.008912,0.038492,0.049751,0.009076,0.604167,0.453704,0.231041,0,1,0,0.179583,0.672129,0.415843,0.030306,0.727525,0.491488,0,0.532381,0.5091,0.457937,0.211149,0.562466,0.86924,2
0.363744,0.364873,0.170246,0.170245,0.006242,0.012569,0.044776,0.006085,0.5625,0.449074,0.241623,0,1,0.230769,0.907286,0.303288,0.279213,0.005032,0.406093,1,1,0.497418,0.01978,0.550392,0.873751,0.534642,0.287741,4
0.687204,0.687759,0.094234,0.094234,0.002395,0.014925,0.029851,0.002294,0.557292,0.412037,0.164021,0,1,0,0.232087,0.631267,0.415843,0.005261,0.338322,1,1,0.404296,0.01978,0.486309,0.804376,0.524931,0.169807,5
0.036137,0.05204,0.178327,0.178324,0.002591,0.023566,0.016584,0.002796,0.494792,0.597222,0.820106,1,0,0.115385,0.072659,0.314501,0.08557,0.019899,1,0.235708,0,0.411883,0.48456,0.018145,0.043398,0.600758,0.093984,6
0.023104,0.110585,0.119762,0.119772,0.517569,0.447761,0.61194,0.499676,0.15625,0.481481,0.305115,0,1,0,0.056132,0.501024,0.949849,0.123285,0.216996,0.406368,1,0.934644,0.707819,0.839279,0.533227,0.528099,1,2
0.629739,0.637493,0.251695,0.251693,0.003926,0.019639,0.023217,0.003091,0.4375,0.365741,0.238095,1,0,0.153846,0.412879,0.685391,0.697275,0.015096,0.722822,0.929908,0,0.452125,0.032852,0.435879,0.35405,0.416185,0.390465,5
0.003555,0.007096,0.030476,0.030476,0.005614,0.008641,0.038143,0.005608,0.578125,0.453704,0.811287,0,1,0.615385,0.007155,0.486038,0.45338,0.005718,0.835489,1,1,0.487043,0.332227,0.524911,0.785315,0.550138,0.360499,6
0.515995,0.519219,0.005627,0.00563,0.0159,0.031422,0.102819,0.012404,0.4375,0.328704,0.294533,0,1,0.692308,0.738789,0.48841,0.186276,0.00812,0.236451,0.983291,1,0.589465,0.344645,0.681676,0.920992,0.409091,0.943246,6
0.600118,0.607333,0.274536,0.274534,0.006517,0.013354,0.016584,0.005065,0.317708,0.402778,0.234568,1,0,0.615385,0.486043,0.211536,0.575076,0.014296,1,1,0,0.501645,0.410184,0.39606,0.292002,0.408402,0.261521,6
0.025474,0.111768,0.111509,0.11152,0.475286,0.480754,0.593698,0.458204,0.177083,0.481481,0.308642,0,1,0,0.061776,0.544474,0.931483,0.121455,0.193907,0.423287,1,0.926188,0.061695,0.840306,0.542553,0.527204,1,2
0.110782,0.11709,0.045378,0.045378,0.005261,0.037706,0.043118,0.005613,0.619792,0.490741,0.241623,0,1,0.230769,0.276328,0.595795,0.840666,0.011665,0.273116,0.68863,1,0.480667,0.385677,0.486309,0.588666,0.593457,0.435755,5
0.743483,0.742756,0.054973,0.054972,0.002434,0.006284,0.023217,0.002209,0.515625,0.398148,0.234568,1,0,0.230769,0.14673,0.311482,0.394551,0.003317,0.572421,1,1,0.405873,0.015677,0.447288,0.815187,0.493388,0.08672,0
0.024289,0.122413,0.115967,0.11597,0.254878,0.245876,0.238806,0.219218,0.197917,0.416667,0.227513,0,1,0,0.060969,0.467062,0.386276,0.142498,0.511384,0.434741,0,0.864351,0.063469,0.694493,0.196137,0.460055,1,2
0.787322,0.785925,0.12968,0.12968,0.003416,0.010998,0.044776,0.003376,0.572917,0.449074,0.227513,0,1,0,0.032752,0.392776,0.17114,0.002516,0.265099,1,1,0.438597,0.013075,0.550392,0.928626,0.543664,0.152327,4
0.858412,0.861029,0.160749,0.160748,0.004162,0.011783,0.021559,0.003415,0.359375,0.416667,0.816578,1,0,0.115385,0.273103,0.385013,0.855802,0.006404,0.685623,1,1,0.457793,0.344645,0.435879,0.580981,0.437052,0.194211,5
0.684242,0.698995,0.198788,0.198786,0.006282,0.027494,0.054726,0.005952,0.541667,0.416667,0.698413,1,0,0.230769,0.541469,0.737035,0.495459,0.020814,0.855585,0.443674,0,0.498035,0.48456,0.457937,0.251576,0.517287,0.775142,6
0.216232,0.231224,0.298847,0.298847,0.02497,0.032993,0.058043,0.01836,0.276042,0.412037,0.241623,1,0,0.153846,0.539353,0.38469,0.968517,0.024245,0.684233,0.883249,1,0.634072,0.480059,0.572412,0.5238,0.37989,0.988649,6
0.755332,0.765819,0.067758,0.067757,0.002787,0.020424,0.021559,0.002939,0.578125,0.490741,0.820106,1,0,0.396154,0.466996,0.448518,0.192735,0.01521,0.885516,0.324401,0,0.418921,0.449343,0.026584,0.097863,0.585331,0.131442,6
0.645735,0.664695,0.178418,0.178416,0.004279,0.033778,0.029851,0.004128,0.567708,0.412037,0.231041,0,1,0,0.339917,0.566685,0.146216,0.031107,0.857509,0.281,0,0.460512,0.512812,0.029596,0.074243,0.528375,0.305562,6
0.139218,0.145476,0.007351,0.007352,0.011582,0.036135,0.067993,0.00928,0.463542,0.328704,0.820106,0,1,1,0.279956,0.57779,0.394551,0.009149,0.287333,0.949979,1,0.558204,0.385677,0.609303,0.815187,0.422934,0.891941,6
0.05391,0.058545,0.183542,0.183544,0.020612,0.013354,0.102819,0.015857,0.244792,0.407407,0.282187,0,1,0,0.132218,0.384367,0.199092,0.009035,0.662427,1,1,0.615105,0.356045,0.684301,0.914382,0.401928,0.964926,0
0.598341,0.598462,0.051505,0.051505,0.003376,0.009427,0.029851,0.002999,0.494792,0.407407,0.820106,1,0,0.076923,0.804092,0.364744,0.362664,0.002973,0.465526,1,1,0.437477,0.017875,0.486309,0.831378,0.48051,0.142452,5
0.061611,0.070373,0.123425,0.123424,0.008991,0.022781,0.036484,0.009684,0.609375,0.490741,0.227513,1,0,0.115385,0.15459,0.422749,0.949546,0.01521,0.620738,0.817255,0,0.53325,0.032852,0.486309,0.482144,0.600138,0.57639,1
