@relation Faults_5

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric

@data
0.582938,0.578638,0.138296,0.138295,0.001393,0.005503,0.005556,0.001514,0.507692,0.348066,0.707231,1,0,0.115385,0.782657,0.274758,0.798184,0.004464,1,1,0,0.37505,0.017278,0.023265,0.407921,0.431954,0.069863,5
0.473341,0.467136,0.102791,0.102789,0.000161,0.001572,0.001111,0.000201,0.569231,0.381215,0.234568,0,1,0.038462,0.821644,0.413693,0.798184,0.001717,1,1,0,0.222812,0.007332,0.011634,0.407921,0.499959,0.009361,3
0.863152,0.855634,0.148046,0.148047,0.004983,0.016509,0.032222,0.004667,0.420513,0.298343,0.813051,1,0,0.115385,0.264268,0.339558,0.274773,0.003548,0.331908,1,1,0.49073,0.015765,0.569938,0.881749,0.331782,0.402169,5
0.909953,0.911385,0.003189,0.003193,0.012671,0.045597,0.071111,0.010868,0.420513,0.171271,0.820106,0,1,1,0.155647,0.752918,0.379011,0.014421,0.369107,0.968579,1,0.579065,0.446139,0.688872,0.828426,0.277002,0.999772,6
0.950829,0.941901,0.165718,0.165718,0.002197,0.014151,0.018889,0.00165,0.34359,0.127072,0.756614,1,0,0.153846,0.05215,0.469268,0.394551,0.002976,0.338322,1,1,0.415346,0.014076,0.03864,0.820484,0.221079,0.177169,5
0.01955,0.051643,0.004087,0.004108,0.081333,0.153302,0.312222,0.066835,0.358974,0.176796,0.234568,0,1,0.615385,0.048734,0.891631,0.214733,0.050475,0.271192,1,1,0.757714,0.578772,0.936321,0.912382,0.251041,1,6
0.689573,0.69777,0.005574,0.005575,0.011466,0.05739,0.053333,0.011927,0.497436,0.309392,0.231041,0,1,0,0.238244,0.53918,0.816549,0.025295,0.39519,0.505464,0,0.569542,0.485988,0.541461,0.417307,0.397747,0.977854,6
0.024289,0.122653,0.150465,0.150468,0.187018,0.194969,0.133333,0.185003,0.220513,0.298343,0.227513,0,1,0,0.060792,0.431699,0.380827,0.146046,0.680599,0.53016,0,0.838061,0.726208,0.696445,0.194626,0.362805,1,2
0.289692,0.29108,0.00374,0.00374,0.006456,0.011006,0.02,0.005859,0.220513,0.320442,0.257496,0,1,0,0.715736,0.20907,0.711705,0.009958,0.874292,1,1,0.515072,0.37285,0.499266,0.658398,0.311781,0.453425,2
0.093009,0.09331,0.077259,0.077259,0.001634,0.009434,0.011111,0.001981,0.579487,0.381215,0.220459,1,0,0.115385,0.23342,0.460042,0.831786,0.005952,0.64372,0.919189,1,0.389001,0.017278,0.405371,0.59703,0.507552,0.119635,1
0.484005,0.490023,0.00456,0.004572,0.037907,0.109277,0.202222,0.035818,0.241026,0.303867,0.77425,0,1,0,0.985531,0.714683,0.14894,0.015337,0.126777,0.892077,1,0.684154,0.030991,0.846213,0.946006,0.333578,1,0
0.78673,0.780516,0.206781,0.206782,0.005572,0.005503,0.027778,0.004861,0.358974,0.220994,0.282187,0,1,0.038462,0.071041,0.231077,0.351261,0.005723,1,1,1,0.50121,0.017278,0.547566,0.842607,0.289575,0.386986,0
0.024289,0.123239,0.16796,0.167964,0.160844,0.199686,0.133333,0.159762,0.2,0.303867,0.231041,0,1,0,0.060691,0.52562,0.378607,0.146618,0.667237,0.53016,0,0.823509,0.058515,0.696445,0.193492,0.365499,1,2
0.151659,0.159624,0.016808,0.016812,0.022155,0.069182,0.085556,0.021854,0.435897,0.254144,0.820106,0,1,1,0.304059,0.52951,0.336932,0.013735,0.212934,0.868642,1,0.632555,0.44029,0.701314,0.84993,0.361581,0.999886,6
0.366706,0.365023,0.162948,0.162955,0.017333,0.068396,0.118889,0.017969,0.487179,0.348066,0.24515,0,1,0.230769,0.910671,0.480716,0.091826,0.006753,0.061678,1,1,0.609014,0.328342,0.777164,0.975195,0.395134,0.997374,4
