@relation Faults_11

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric

@data
0.577014,0.579478,0.243441,0.24344,0.000649,0.001244,0.000606,0.000855,0.325123,0.352273,0.820106,1,0,0.115385,0.839731,0.248861,0.916003,0.00805,0.729403,1,1,0.383072,0.348316,0.253411,0.537074,0.328629,0.140976,6
0.05628,0.070581,0.073922,0.073923,0.003596,0.00402,0.001432,0.004563,0.275862,0.323864,0.820106,1,0,0.153846,0.112842,0.383833,0.842493,0.028015,0.723316,1,0,0.52604,0.508025,0.336112,0.414972,0.303223,0.97378,5
0,0.014828,0.043633,0.043649,0.021768,0.011008,0.014104,0.028133,0,0.357955,0.222222,0,1,0.115385,0,0.595296,0.136332,0.03687,0.271611,0.88257,1,0.677526,0.51264,0.554559,0.931101,0.313652,1,6
0.40936,0.418149,0.111488,0.111488,0.000924,0.003542,0.001267,0.001272,0.458128,0.272727,0.24515,1,0,0.153846,0.960711,0.529717,0.587476,0.023507,0.557731,0.487933,0,0.412372,0.451987,0.261559,0.286144,0.354975,0.401703,5
0.672393,0.672005,0.021785,0.021785,0.000197,0.00067,0.000386,0.000303,0.517241,0.352273,0.830688,1,0,0.230769,0.659264,0.353109,0.747908,0.00322,0.66183,1,1,0.286208,0.016436,0.021206,0.622025,0.434486,0.040976,5
0.606043,0.607948,0.030754,0.030754,0.000334,0.001149,0.000551,0.000395,0.389163,0.255682,0.231041,1,0,1,0.481009,0.497934,1,0.009499,0.710126,0.898436,0.5,0.328741,0.024075,0.023481,0.494624,0.271152,0.098865,6
0.025474,0.109727,0.182902,0.182913,0.064787,0.06509,0.023305,0.097549,0.206897,0.392045,0.308642,0,1,0,0.061596,0.650916,0.876172,0.16986,0.208502,0.333296,1,0.769404,0.739133,0.052434,0.557203,0.412766,1,2
0.694313,0.715302,0.006357,0.006358,0.002496,0.008519,0.00314,0.00405,0.561576,0.392045,0.223986,0,1,0,0.207797,0.672953,0.591812,0.047496,0.453632,0.364246,0,0.495401,0.548736,0.328246,0.288335,0.467419,0.992281,6
0.628555,0.63879,0.25716,0.25716,0.001042,0.00402,0.002094,0.001328,0.418719,0.301136,0.238095,1,0,0.153846,0.408662,0.721051,0.873954,0.025922,0.538758,0.484358,0,0.422365,0.465007,0.31047,0.430923,0.307614,0.76538,5
0.024289,0.265718,0.051709,0.051723,0.109294,0.080406,0.030907,0.173693,0.093596,0.448864,0.308642,0,1,0,0.058782,0.837589,0.458203,0.474159,0.485491,0.264358,0,0.81347,0.891369,0.53615,0.220812,0.451658,1,2
0.095379,0.109727,0.065432,0.065438,0.011674,0.008423,0.005399,0.017451,0.46798,0.363636,0.223986,1,0,0.115385,0.238947,0.424303,0.33861,0.035582,0.346185,0.932291,1,0.625058,0.508025,0.46223,0.828874,0.407904,1,1
0.308057,0.319098,0.013952,0.013957,0.006577,0.011295,0.005234,0.010042,0.512315,0.318182,0.291005,0,1,0.692308,0.750703,0.553343,0.315317,0.027693,0.205256,0.825475,1,0.576781,0.038369,0.448141,0.840646,0.422724,1,6
0.023104,0.11032,0.049336,0.04934,0.041211,0.020484,0.006776,0.055847,0.231527,0.301136,0.227513,0,1,0,0.057777,0.426846,0.434002,0.181613,0.713474,0.495419,0,0.731295,0.744024,0.430296,0.208582,0.342743,1,2
0.241706,0.2414,0.014585,0.014586,0.000714,0.001149,0.001432,0.001421,0.70936,0.494318,0.222222,0,1,0.230769,0.606009,0.413285,0.263084,0.005957,0.492695,0.958659,1,0.391028,0.01874,0.033226,0.867044,0.635615,0.216459,6
0.722156,0.727165,0.242249,0.242249,0.00076,0.002872,0.001102,0.001043,0.384236,0.346591,0.241623,1,0,0.153846,0.191519,0.66257,0.711909,0.015295,0.461039,1,1,0.396189,0.39471,0.31047,0.640218,0.353407,0.456527,5
0.023104,0.122776,0.123546,0.12355,0.042109,0.026228,0.006942,0.057708,0.226601,0.3125,0.231041,0,1,0,0.057677,0.4902,0.381264,0.206247,0.632407,0.480894,0,0.733099,0.763036,0.430296,0.181929,0.349878,1,2
0.691351,0.702254,0.022258,0.022259,0.002941,0.002967,0.001432,0.003676,0.123153,0.346591,0.223986,0,1,0,0.240454,0.324293,0.961178,0.027371,0.754058,0.958659,1,0.509178,0.471103,0.033226,0.514243,0.294597,0.898297,6
0.023104,0.111507,0.033671,0.033675,0.040687,0.01991,0.006721,0.056007,0.270936,0.301136,0.227513,0,1,0,0.057777,0.414451,0.409095,0.184028,0.743912,0.473184,0,0.730208,0.745953,0.425693,0.195994,0.352701,1,2
0.061019,0.067616,0.087542,0.087542,0.000917,0.002202,0.000771,0.001506,0.586207,0.352273,0.238095,0,1,0,0.15203,0.399619,0.628517,0.019965,0.756494,0.776536,0,0.41179,0.430048,0.253411,0.306885,0.47628,0.294779,1
