@relation Faults_16

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric

@data
0.023104,0.030481,0.071385,0.071385,0.003634,0.022689,0.018414,0.003969,0.619792,0.381215,0.35041,0,1,0,0.056233,0.548738,0.575076,0.018375,0.608017,0.671606,0,0.025431,0.42657,0.390765,0.293899,0.628819,0.255436,2
0.130924,0.138335,0.303622,0.303623,0.020186,0.02521,0.053824,0.015657,0.317708,0.292818,0.272541,1,0,0.615385,0.327522,0.410581,0.50777,0.021277,0.611331,1,1,0.608573,0.441643,0.611553,0.762622,0.456494,0.973106,5
0.166469,0.195193,0.176295,0.176294,0.004503,0.046218,0.014164,0.004647,0.583333,0.348066,0.264344,0,1,0,0.417616,0.612982,0.077901,0.065442,1,0.3533,0,0.462787,0.59453,0.015379,0.039812,0.598265,0.40444,6
0.024289,0.121923,0.136249,0.136253,0.263796,0.226891,0.18272,0.226095,0.166667,0.292818,0.264344,0,1,0,0.060969,0.475603,0.405045,0.202128,0.608445,0.514397,0,0.865923,0.06102,0.703709,0.207003,0.504212,1,2
0.024289,0.127784,0.105021,0.105032,0.455343,0.634454,0.589235,0.436869,0.098958,0.38674,0.354508,0,1,0,0.059055,0.653329,0.895257,0.207124,0.189097,0.360446,0,0.073238,0.767447,0.844165,0.457532,0.564504,1,2
0.753555,0.750293,0.021851,0.02185,0.004622,0.010084,0.012748,0.003884,0.296875,0.298343,0.944672,1,0,0.115385,0.479996,0.25364,0.855802,0.009832,0.928701,1,0,0.465222,0.38062,0.405371,0.437368,0.492833,0.187572,5
0.996445,0.985932,0.095611,0.095611,0.001778,0.002521,0.012748,0.000803,0.1875,0.082873,0.952869,1,0,0.115385,0.004736,0.262421,0.495459,0.002257,1,1,1,0.378836,0.010434,0.405371,0.768913,0.296052,0.05848,6
0.442536,0.440797,0.07258,0.072579,0.002489,0.009244,0.007082,0.002306,0.479167,0.303867,0.965164,0,1,0.076923,0.886728,0.183839,0.724823,0.006931,0.770925,1,0,0.40828,0.344339,0.023265,0.37043,0.536716,0.076905,6
0.023104,0.120164,0.099003,0.099015,0.474185,0.507563,0.508499,0.454757,0.135417,0.38674,0.35041,0,1,0,0.056233,0.626653,0.994147,0.194713,0.233993,0.445565,0,0.924905,0.758125,0.074652,0.508071,0.564315,1,2
0.643957,0.643025,0.293287,0.293287,0.007347,0.021008,0.028329,0.007077,0.505208,0.337017,0.280738,1,0,0.153846,0.38567,0.371235,0.840666,0.015313,0.541849,0.817255,1,0.509481,0.400719,0.482457,0.592491,0.562744,0.431106,5
0.083531,0.086753,0.081143,0.081143,0.00399,0.018487,0.026912,0.003898,0.510417,0.337017,0.264344,1,0,0.115385,0.209614,0.656997,0.587185,0.011928,0.486905,1,1,0.451427,0.369462,0.507071,0.722036,0.567144,0.396773,1
0.718602,0.71102,0.150635,0.150634,0.000316,0.005042,0.004249,0.000432,0.619792,0.38674,0.268443,0,1,0.038462,0.206288,0.487829,0.831786,0.003546,0.64372,0.824821,0,0.258229,0.010434,0.015379,0.425094,0.636615,0.015793,3
0.024289,0.123095,0.126408,0.126412,0.256488,0.213445,0.15864,0.22126,0.203125,0.298343,0.264344,0,1,0,0.060969,0.414583,0.348436,0.204545,0.658899,0.515658,0,0.067465,0.061193,0.680951,0.178072,0.507544,1,2
0.094194,0.097304,0.020516,0.02052,0.026427,0.034454,0.090652,0.022008,0.354167,0.292818,0.272541,0,1,0,0.235614,0.216628,0.18668,0.011928,0.246927,1,1,0.635328,0.369462,0.693972,0.926719,0.489752,0.974708,0
0.011256,0.010551,0.131167,0.131167,0.002686,0.008403,0.025496,0.002876,0.59375,0.353591,0.268443,0,1,0,0.028217,0.276092,0.231181,0.002418,0.34217,1,1,0.41512,0.007689,0.499266,0.903976,0.613165,0.097734,5
0.737559,0.73388,0.053569,0.053571,0.012996,0.019328,0.045326,0.01074,0.333333,0.298343,0.260246,0,1,0.038462,0.1429,0.257308,0.365691,0.011928,0.465526,1,1,0.565078,0.369462,0.585008,0.835233,0.485792,0.696384,0
