@relation Banana_11

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric

@data
0.748417,0.751525,0
0.788223,0.46598,0
0.277109,0.354797,0
0.795282,0.687867,0
0.245132,0.699665,1
0.369948,0.442625,0
0.879397,0.405313,0
0.424452,0.470072,0
0.200817,0.586204,1
0.77999,0.509802,0
0.060033,0.276441,1
0.623288,0.286194,0
0.780457,0.750646,0
0.116638,0.497349,1
0.428694,0.295105,0
0.197773,0.003926,1
0.161588,0.646847,1
0.734445,0.748341,0
0.160912,0.533121,1
0.125436,0.183541,1
0.722696,0.437802,0
0.803494,0.644782,0
0.222948,0.614792,1
0.753924,0.274212,0
0.498237,0.39724,0
0.073222,0.531111,1
0.542123,0.45369,1
0.73471,0.437365,0
0.202621,0.172371,1
0.209212,0.259721,1
0.17383,0.527432,1
0.182149,0.206803,1
0.841084,0.565971,0
0.80717,0.488828,0
0.870711,0.39605,0
0.561959,0.368907,0
0.464314,0.347068,0
0.261047,0.6415,1
0.125329,0.191325,1
0.33364,0.652996,1
0.684303,0.323614,0
0.364212,0.720755,1
0.147738,0.193833,1
0.298111,0.383912,0
0.411064,0.630037,1
0.335577,0.447501,0
0.116055,0.304268,1
0.438627,0.260806,0
0.803816,0.45469,0
0.385134,0.29461,0
0.289181,0.648879,1
0.132402,0.120721,1
0.549059,0.64132,1
0.72753,0.252502,0
0.551313,0.310026,0
0.632692,0.341976,0
0.171998,0.2184,1
0.563728,0.209677,0
0.511843,0.285421,0
0.460021,0.410625,0
0.355945,0.637707,1
0.529933,0.400021,0
0.781013,0.732822,0
0.689984,1,0
0.777241,0.893083,0
0.413775,0.316837,0
0.207527,0.664564,1
0.65886,0.323253,0
0.130804,0.304386,1
0.550449,0.649894,1
0.476503,0.390905,0
0.56418,0.573851,1
0.379228,0.332337,0
0.567022,0.643796,1
0.100449,0.412296,1
0.63581,0.9885,0
0.791102,0.700703,0
0.649675,0.499923,1
0.778217,0.835011,0
0.710346,0.815744,0
0.79211,0.58374,0
0.347468,0.611325,1
0.610707,0.319637,0
0.140367,0.496565,1
0.304738,0.079713,1
0.466767,0.751202,1
0.212171,0.476546,1
0.834282,0.729565,0
0.833298,0.522799,0
0.139605,0.393511,1
0.085424,0.296445,1
0.355571,0.790997,1
0.784956,0.50839,0
0.590835,0.594345,1
0.502311,0.521926,1
0.703129,0.825348,0
0.07648,0.377931,1
0.042793,0.466097,1
0.74414,0.679109,0
0.785222,0.778708,0
0.69907,0.28864,0
0.357839,0.469388,0
0.075837,0.10159,1
