@relation Banana_12

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric

@data
0.80487,0.563367,0
0.535123,0.299343,0
0.55551,0.382059,0
0.770708,0.375974,0
0.719116,0.89701,0
0.744894,0.243174,0
0.173438,0.333367,1
0.537939,0.626742,1
0.331268,0.059353,1
0.891897,0.715388,0
0.436338,0.356309,0
0.309708,0.72868,1
0.296742,0.6765,1
0.662667,0.424067,0
0.257857,0.714917,1
0.810363,0.566135,0
0.359082,0.463704,0
0.108414,0.471519,1
0.37261,0.783313,1
0.789543,0.361127,0
0.503323,0.759941,1
0.581268,0.657455,1
0.325564,0.559523,1
0.853754,0.601984,0
0.499669,0.638535,1
0.194665,0.427296,1
0.792512,0.903472,0
0.270722,0.187115,1
0.434878,0.655447,1
0.410434,0.686048,1
0.421964,0.460587,0
0.457217,0.351216,0
0.463868,0.449578,0
0.492996,0.632215,1
0.326809,0.132202,1
0.252413,0.676004,1
0.424049,0.353645,0
0.787406,0.534937,0
0.72073,0.822843,0
0.212709,0.318685,1
0.536038,0.322541,0
0.23374,0.533013,1
0.79842,0.610127,0
0.811412,0.575995,0
0.477112,0.26384,0
0.244959,0.149342,1
0.183746,0.600355,1
0.740327,0.419162,0
0.827764,0.316226,0
0.413141,0.447774,0
0.555943,0.610413,1
0.491931,0.372009,0
0.750078,0.536653,0
0.152081,0.191154,1
0.381126,0.452707,0
0.144864,0.563045,1
0.693748,0.931431,0
0.76349,0.631106,0
0.230467,0.533568,1
0.223991,0.502373,1
0.140246,0.329825,1
0.464474,0.292646,0
0.759594,0.866765,0
0.767039,0.342761,0
0.743376,0.418358,0
0.66457,0.550823,1
0.192644,0.478304,1
0.179914,0.495154,1
0.288865,0.226633,1
0.326916,0.689068,1
0.284448,0.208614,1
0.582073,0.313633,0
0.14197,0.278493,1
0.468363,0.785971,1
0.591793,0.349904,0
0.138634,0.390265,1
0.73721,0.829425,0
0.368598,0.503561,0
0.330566,0.498949,0
0.892971,0.651399,0
0.47747,0.699348,1
0.506477,0.262927,0
0.592709,0.256584,0
0.607566,0.214719,0
0.641112,0.545449,1
0.822596,0.385264,0
0.734019,0.356873,0
0.176285,0.337282,1
0.53643,0.527998,1
0.180657,0.289531,1
0.728222,0.843012,0
0.749434,0.264679,0
0.225413,0.204525,1
0.891789,0.765366,0
0.544196,0.596525,1
0.838737,0.641871,0
0.268269,0.154698,1
0.763841,0.860858,0
0.311925,0.360425,0
0.659346,0.679499,1
0.816766,0.731501,0
0.233422,0.010769,1
0.379322,0.660593,1
0.807445,0.327948,0
0.101753,0.457021,1
0.539753,0.60834,1
0.185291,0.193551,1
0.142486,0.243521,1
0.281765,0.145381,1
0.198589,0.398089,1
0.459949,0.649012,1
0.263566,0.091449,1
0.184467,0.63319,1
0.717584,0.276632,0
0.206165,0.196088,1
0.080135,0.534019,1
0.129681,0.300234,1
0.476039,0.299602,0
0.164398,0.16593,1
0.799946,0.787768,0
0.76221,0.433626,0
0.743922,0.827306,0
0.177196,0.503135,1
0.588056,0.466355,1
0.777682,0.482051,0
0.174597,0.509087,1
0.415836,0.698856,1
0.525483,0.330148,0
0.660777,1,0
0.51205,0.705412,1
0.266998,0.15097,1
0.39975,0.8002,1
0.167937,0.208898,1
0.866678,0.713507,0
