@relation Banana_5

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric

@data
0.601213,0.333912,0
0.565956,0.625671,1
0.79709,0.680957,0
0.559533,0.298261,0
0.744796,0.561943,0
0.381499,0.677882,1
0.798643,0.581487,0
0.261051,0.588526,1
0.130335,0.332424,1
0.37847,0.416087,0
0.926427,0.623545,0
0.978647,0.324946,0
0.842022,0.458753,0
0.805829,0.829976,0
0.661025,0.523533,1
0.880646,0.700182,0
0.822396,0.684895,0
0.419871,0.224332,0
0.832288,0.629322,0
0.8735,0.479284,0
0.890627,0.467074,0
0.750975,0.386566,0
0.428003,0.315408,0
0.568316,0.276222,0
0.095599,0.399938,1
0.73061,0.250685,0
0.310211,0.033287,1
0.426683,0.284684,0
0.122525,0.142805,1
0.377368,0.634803,1
0.712487,0.148474,0
0.50472,0.293441,0
0.203319,0.131023,1
0.420651,0.60196,1
0.45619,0.346419,0
0.577227,0.633898,1
0.388386,0.429446,0
0.50968,0.310334,0
0.780892,0.958394,0
0.561337,0.252723,0
0.72723,0.819784,0
0.379009,0.596299,1
0.892748,0.739587,0
0.784597,0.398341,0
0.076981,0.536276,1
0.836135,0.464822,0
0.674661,0.288067,0
0.899637,0.449373,0
0.168092,0.547357,1
0.876426,0.35972,0
0.897657,0.707133,0
0.276024,0.594541,1
0.09637,0.384096,1
0.177505,0.6511,1
0.499378,0.765273,1
0.257416,0.647444,1
0.442391,0.538034,1
0.710013,0.809454,0
0.520146,0.577404,1
0.22194,0.499626,1
0.25807,0.381169,0
0.387832,0.64625,1
0.524095,0.437649,0
0.556036,0.29378,0
0.581784,0.554505,1
0.816915,0.784797,0
0.640353,0.236831,0
0.244203,0.520569,0
0.832624,0.428813,0
0.714953,0.8664,0
0.492452,0.625932,1
0.148562,0.462758,1
0.871635,0.546193,0
0.788141,0.451826,0
0.622596,0.278991,0
0.750202,0.811814,0
0.474727,0.27488,0
0.213255,0.012544,1
0.21842,0.144305,1
0.385332,0.793801,1
0.269444,0.09652,1
0.363812,0.62186,1
0.857646,0.317864,0
0.651513,0.561323,1
0.520757,0.583504,1
0.824098,0.50042,0
0.317718,0.432697,0
0.193866,0.042576,1
0.436158,0.254339,0
0.43989,0.538082,1
0.113477,0.242918,1
0.223061,0.663691,1
0.087076,0.143653,1
0.705855,0.512359,1
0.356052,0.691613,1
0.749453,0.335925,0
0.181891,0.167342,1
0.240723,0.68124,1
0.66703,0.252801,0
0.167226,0.537325,1
0.808783,0.858175,0
0.671276,0.476525,1
0.582522,0.487503,1
0.643656,0.251084,0
0.265505,0.538663,1
0.429181,0.672571,1
0.59512,0.488664,1
0.746204,0.816581,0
0.188338,0.519763,1
0.367413,0.752001,1
0.64283,0.803697,0
0.475132,0.204681,0
0.290877,0.68555,1
0.139744,0.105375,1
0.12345,0.044401,1
0.638703,0.333595,1
0.819316,0.688308,0
0.585662,0.585496,1
0.189468,0.10492,1
0.836949,0.568652,0
0.516582,0.28551,0
0.027841,0.265625,1
0.208455,0.650189,1
0.803108,0.851911,0
0.464162,0.353491,0
0.864251,0.503154,0
0.200382,0.718287,1
0.863486,0.500654,0
0.820899,0.482171,0
0.804686,0.393066,0
0.418857,0.340135,0
0.869677,0.309993,0
0.232004,0.647583,1
0.098933,0.122216,1
0.802518,0.376939,0
0.722569,0.645346,0
0.836365,0.780864,0
0.282678,0.118935,1
0.06787,0.509423,1
0.743011,0.320404,0
0.281571,0.667677,1
0.816159,0.70318,0
0.11637,0.465488,1
0.525831,0.339351,0
0.774635,0.741915,0
1,0.45109,0
0.624033,0.26132,0
0.249681,0.602453,1
0.264724,0.325011,0
0.205782,0.143943,1
0.080622,0.465675,1
0.760011,0.738557,0
0.160866,0.288372,1
0.891103,0.398815,0
0.857121,0.336013,0
0.129784,0.254992,1
0.830129,0.468667,0
0.141979,0.260282,1
0.784254,0.729684,0
0.835703,0.700652,0
0.71637,0.394298,0
0.299631,0.493759,0
0.883753,0.496921,0
0.53895,0.585666,1
0.807015,0.804293,0
0.820402,0.489939,0
0.424346,0.283406,0
0.518358,0.472365,1
0.863101,0.66859,0
0.247818,0.687214,1
0.92985,0.520535,0
0.651373,0.190127,0
0.822036,0.492489,0
0.911902,0.59088,0
0.426448,0.443976,0
0.786626,0.803474,0
0.040472,0.221512,1
0.852244,0.845479,0
0.741923,1,0
0.207211,0.527243,1
0.747738,0.819746,0
0.722981,0.253663,0
0.590498,0.549546,1
0.228158,0.533383,1
0.731462,0.707371,0
0.235026,0.736884,1
0.112716,0.078765,1
0.656763,0.991877,0
0.834406,0.50848,0
0.720032,0.903613,0
0.527,0.250269,0
0.153225,0.281489,1
0.596085,0.717198,1
0.423563,0.570347,1
0.545936,0.371149,0
0.49047,0.248509,0
0.124696,0.59999,1
0.319543,0.395968,0
0.857137,0.257195,0
0.489624,0.684719,1
0.756396,0.225179,0
0.11918,0.614312,1
0.826755,0.264405,0
0.117204,0.251092,1
0.587724,0.140395,0
0.214235,0.106618,1
0.824868,0.539499,0
0.293578,0.602114,1
0.688332,0.460003,0
0.29267,0.70918,1
0.52575,0.571185,1
0.349801,0.751836,1
0.792299,0.644963,0
0.804807,0.891231,0
0.187621,0.126682,1
0.06209,0.179437,1
0.045915,0.410385,1
0.526434,0.165797,0
0.202415,0.507402,1
0.22953,0.431245,1
0.128957,0.490046,1
0.176859,0.504964,1
0.045961,0.236218,1
0.840543,0.67124,0
0.916496,0.69512,0
0.765578,0.381646,0
0.593106,0.727161,1
0.314382,0.002507,1
0.457141,0.405651,0
0.484613,0.323295,0
0.607796,0.270002,0
0.318766,0.728992,1
0.155482,0.472921,1
0.725161,0.256607,0
0.195652,0.608593,1
0.129817,0.076543,1
0.154,0.452072,1
0.634663,0.51793,1
0.993827,0.442469,0
0.040218,0.288899,1
0.507565,0.248724,0
0.860162,0.573791,0
0.080643,0.261897,1
0.838615,0.350909,0
0.167502,0.162458,1
0.122442,0.305037,1
0.234116,0.691698,1
0.706453,0.87408,0
0.256614,0.586287,1
0.34776,0.308566,0
0.518718,0.602692,1
0.399675,0.692275,1
0.632638,0.340529,0
0.583587,0.264248,0
0.004238,0.506012,1
0.204895,0.314733,1
0.173182,0.505542,1
0.499003,0.283901,0
0.596965,0.173086,0
0.669076,0.785693,0
0.126095,0.218925,1
0.917703,0.6284,0
0.482092,0.593796,1
0.036018,0.440845,1
0.280051,0.532604,1
0.157889,0.30856,1
0.254068,0.096944,1
0.818694,0.536612,0
0.760288,0.410539,0
0.848696,0.342307,0
0.8161,0.489191,0
0.51218,0.316687,0
0.371882,0.450571,0
0.594609,0.216863,0
0.238809,0.18551,1
0.737293,0.374372,0
0.450763,0.678395,1
0.402517,0.725414,1
0.527182,0.478266,1
0.074309,0.203118,1
0.342492,0.42123,0
0.18694,0.454984,1
0.58029,0.676322,1
0.715304,0.373139,0
0.908673,0.530934,0
0.157533,0.077288,1
0.196623,0.106789,1
0.092757,0.285292,1
0.397418,0.769698,1
0.486476,0.66911,1
0.922565,0.604722,0
0.799068,0.506969,0
0.763405,0.355076,0
0.321709,0.672673,1
0.494012,0.150974,0
0.865524,0.745323,0
0.215604,0.5183,1
0.047223,0.282098,1
0.812883,0.485457,0
0.575266,0.590412,1
0.05485,0.295702,1
0.201431,0.567535,1
0.888325,0.726821,0
0.807632,0.457241,0
0.145336,0.186836,1
0.49024,0.439203,1
0.177072,0.156281,1
0.824905,0.719095,0
0.120575,0.522321,1
0.50442,0.626814,1
0.332141,0.399877,0
0.700534,0.240304,0
0.865163,0.742086,0
0.501523,0.231267,0
0.728973,0.91491,0
0.141974,0.502065,1
0.469691,0.33506,0
0.224597,0.597689,1
0.460366,0.333139,0
0.510621,0.292292,0
0.084322,0.356139,1
0.569368,0.266536,0
0.010755,0.36448,1
0.544112,0.545546,1
0.772192,0.607242,0
0.393019,0.29122,0
0.880797,0.725489,0
0.428233,0.334484,0
0.822196,0.702402,0
0.834468,0.724622,0
0.512758,0.368215,0
0.224079,0.073194,1
0.916374,0.747231,0
0.412996,0.567077,1
0.798349,0.515791,0
0.102911,0.167017,1
0.724139,0.807161,0
0.113923,0.300855,1
0.428777,0.253446,0
0.796879,0.280568,0
0.837616,0.325761,0
0.406422,0.618746,1
0.363973,0.397426,0
0.681508,0.854427,0
0.771586,0.725097,0
0.290004,0.534459,1
0.83688,0.510871,0
0.215663,0.110505,1
0.233846,0.166722,1
0.826047,0.549779,0
0.587593,0.547251,1
0.479817,0.741575,1
0.468212,0.608399,1
0.541748,0.515651,1
0.406894,0.413364,0
0.538464,0.347568,0
0.170484,0,1
0.115831,0.544972,1
0.401135,0.676005,1
0.746162,0.386254,0
0.141778,0.172137,1
0.29821,0.452348,0
0.519611,0.255727,0
0.240359,0.655966,1
0.937287,0.629568,0
0.138518,0.215534,1
0.820495,0.304618,0
0.665354,0.923884,0
0.712763,0.903832,0
0.844423,0.278925,0
0.386911,0.353106,0
0.121487,0.609415,1
0.197844,0.654056,1
