@relation Banana_18

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric

@data
0.637244,0.671685,1
0.749182,0.80726,0
0.569427,0.298675,0
0.299011,0.477002,0
0.749109,0.38492,0
0.401997,0.440043,0
0.805231,0.704808,0
0.18879,0.206803,1
0.567271,0.209677,0
0.807155,0.73513,0
0.359346,0.617314,1
0.194219,0.168255,1
0.220736,0.539527,1
0.764962,0.862918,0
0.803814,0.460963,0
0,0.388383,1
0.193574,0.479501,1
0.208238,0.529195,1
0.544466,0.580769,1
0.39654,0.689039,1
0.246637,0.704305,1
0.148833,0.08141,1
0.13243,0.191325,1
0.763257,0.476507,0
0.551651,0.199328,0
0.357126,0.647051,1
0.78975,0.511931,0
0.694415,0.628249,0
0.507959,0.619535,1
0.102701,0.618648,1
0.039335,0.39408,1
0.514622,0.589665,1
0.72804,0.414637,0
0.139937,0.363308,1
0.706556,0.8013,0
0.277988,0.611808,1
0.461558,0.602975,1
0.614868,0.58252,1
0.506352,0.521926,1
0.173403,0.128422,1
0.775888,0.356974,0
0.04889,0.133927,1
0.53375,0.400021,0
0.146591,0.393511,1
0.189711,0.642808,1
0.571393,0.603232,1
0.247835,0.541679,0
0.184022,0.526884,1
0.712697,0.815744,0
0.811085,0.380834,0
0.395334,0.557624,0
0.415033,0.618841,1
0.239139,0.746755,1
0.420526,0.469065,0
0.418822,0.441944,0
0.210785,0.562619,1
0.293762,0.72049,1
0.789943,0.46598,0
0.220563,0.31933,1
0.365661,0.662247,1
0.570527,0.473723,1
0.509312,0.595561,1
0.17364,0.496596,1
0.689656,0.314574,0
0.175155,0.202173,1
0.546634,0.330921,0
0.481314,0.704594,1
0.720159,0.819887,0
0.760105,0.793062,0
0.768162,0.697573,0
0.219874,0.223655,1
0.60117,0.602515,1
0.480753,0.390905,0
0.842374,0.565971,0
0.124412,0.290443,1
0.372181,0.678159,1
0.851954,0.428326,0
0.746781,0.428639,0
0.12284,0.333404,1
0.798058,0.559625,0
0.429082,0.444408,0
0.549225,0.368602,0
0.767197,0.65961,0
0.592366,0.304129,0
0.63366,0.228405,0
0.086677,0.261366,1
0.770749,0.386708,0
0.127554,0.337631,1
0.264919,0.7203,1
0.716322,0.440885,0
0.772665,0.864707,0
0.796944,0.687867,0
0.110157,0.433246,1
0.123962,0.278453,1
0.903898,0.389674,0
0.790522,0.792178,0
0.739818,0.384784,0
0.19597,0.147624,1
0.327631,0.49777,0
0.150966,0.524136,1
0.494695,0.326351,0
0.232762,0.579327,1
0.110181,0.164022,1
0.721044,0.554945,0
0.681969,0.242836,0
0.555618,0.555378,1
0.781776,0.509802,0
0.24369,0.112987,1
0.39785,0.735881,1
0.845715,0.973062,0
