@relation Banana_2

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric

@data
0.189186,0.52669,1
0.162441,0.370851,1
0.021214,0.517466,1
0.683784,0.604633,1
0.71221,0.242289,0
0.660206,0.479099,1
0.812016,0.726929,0
0.1363,0.607752,1
0.832187,0.760402,0
0.386076,0.671061,1
0.176381,0.461758,1
0.841367,0.367178,0
0.171529,0.26625,1
0.640979,0.579797,1
0.54251,0.317627,0
0.441852,0.422716,0
0.458458,0.325705,0
0.502638,0.17345,0
0.938356,0.637186,0
0.344581,0.832543,1
0.563885,0.597501,1
0.33038,0.733523,1
0.831419,0.802475,0
0.798503,0.36902,0
0.840385,0.34281,0
0.586628,0.354988,0
0.145161,0.349267,1
0.455756,0.378121,0
0.876968,0.811332,0
1,0.464248,0
0.669049,0.837664,0
0.865435,0.674996,0
0.353701,0.435315,0
0.266044,0.125314,1
0.15441,0.129267,1
0.90338,0.589021,0
0.778477,0.746045,0
0.412703,0.730056,1
0.237816,0.606297,1
0.799368,0.849574,0
0.134135,0.336039,1
0.546236,0.338303,0
0.403367,0.309341,0
0.137403,0.32273,1
0.802819,0.435898,0
0.062967,0.373922,1
0.460127,0.684497,1
0.59176,0.303699,0
0.103157,0.651695,1
0.604166,0.187431,0
0.09009,0.223976,1
0.737118,0.829641,0
0.05683,0.241798,1
0.851275,0.358843,0
0.172245,0.326143,1
0.26594,0.138282,1
0.810305,0.806486,0
0.384549,0.678626,1
0.722991,0.437655,0
0.776076,0.615553,0
0.2022,0.666249,1
0.817746,0.4136,0
0.475764,0.349438,0
0.102463,0.336825,1
0.829708,0.283359,0
0.187007,0.203601,1
0.20761,0.068418,1
0.935323,0.78268,0
0.360632,0.64476,1
0.165394,0.518177,1
0.672706,0.272115,0
0.660654,0.233045,0
0.736041,0.712573,0
0.063716,0.480594,1
0.153205,0.236006,1
0.241452,0.570049,1
0.779996,0.324237,0
0.630798,0.596615,1
0.156409,0.193956,1
0.398615,0.317612,0
0.087615,0.311168,1
0.277016,0.633594,1
0.411344,0.682181,1
0.814405,0.334459,0
0.916816,0.48187,0
0.511017,0.304881,0
0.760549,0.245351,0
0.724805,0.902722,0
0.324546,0.615515,1
0.116975,0.298296,1
0.285778,0.655362,1
0.106535,0.610237,1
0.66601,0.314126,0
0.157457,0.244259,1
0.395811,0.79632,1
0.764374,0.424957,0
0.9178,0.751196,0
0.810911,0.470208,0
0.823492,0.491904,0
0.117859,0.534586,1
0.747393,0.337619,0
0.101217,0.422644,1
0.168422,0.4652,1
0.51596,0.268166,0
0.173693,0.618943,1
0.359121,0.726422,1
0.26202,0,1
0.339862,0.486694,0
0.131434,0.4782,1
0.028422,0.645991,1
0.45539,0.781287,1
0.854763,0.846393,0
0.644862,0.350402,1
0.946798,0.831804,0
0.393424,0.663461,1
0.162921,0.195225,1
0.126311,0.351766,1
0.367269,0.578608,0
0.717388,0.171028,0
0.758415,0.767665,0
0.427664,0.703509,1
0.532209,0.451225,0
0.15574,0.587285,1
0.629236,0.214065,0
0.199554,0.544116,0
0.587613,0.582654,1
0.551569,0.331329,0
0.638901,0.35712,0
0.838929,0.477555,0
0.701124,0.67177,0
0.189425,0.521278,1
0.217534,0.700227,1
0.294907,0.142406,1
0.649731,0.270452,0
0.557252,0.646547,1
0.892492,0.479736,0
0.40222,0.617713,1
0.028656,0.504072,1
0.306975,0.56584,1
0.808135,0.890725,0
0.490922,0.602525,1
0.592726,0.594482,1
0.589242,0.483306,1
0.705394,0.348636,0
0.862546,0.58314,0
0.788269,0.413137,0
0.860072,0.335159,0
0.017048,0.323027,1
0.838504,0.706062,0
0.749818,0.39246,0
0.430528,0.610434,1
0.511995,0.637725,1
0.127843,0.103483,1
0.198703,0.478689,1
0.526569,0.484863,1
0.634923,0.220335,0
0.750175,0.354911,0
0.200801,0.468021,1
0.237307,0.098085,1
0.316704,0.689516,1
0.171006,0.499142,1
0.423938,0.863506,1
0.383164,0.714597,1
0.438515,0.272741,0
0.449439,0.54854,1
0.3662,0.658377,1
0.423638,0.670944,1
0.502949,0.61952,1
0.589639,0.499531,1
0.255845,0.697783,1
0.293819,0.674112,1
0.718355,1,0
0.27481,0.714131,1
0.039748,0.456631,1
0.804495,0.535484,0
0.387982,0.642258,1
0.116689,0.455449,1
