@relation Ecoli_12

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric

@data
0.47191,0.220779,0,0,0.666667,0.154639,0.30303,0
0.314607,0.12987,0,0,0.535714,0.195876,0.333333,0
0.382022,0.363636,0,0,0.52381,0.350515,0.464646,0
0.483146,0.220779,0,0,0.690476,0.742268,0.787879,1
0.460674,0.363636,0,0,0.630952,0.742268,0.787879,1
0.460674,0.441558,0,0,0.464286,0.185567,0.323232,0
0.707865,1,0,0,0.416667,0.494845,0.494949,7
0.853933,0.649351,0,0,0.52381,0.371134,0.393939,7
0.752809,0.844156,0,0,0.869048,0.484536,0.252525,5
0.359551,0.12987,0,0,0.714286,0.030928,0.20202,0
0.910112,0.376623,0,0,0.678571,0.773196,0.808081,4
0.393258,0.363636,0,0,0.72619,0.701031,0.747475,1
0.370787,0.311688,0,0,0.630952,0.154639,0.292929,0
0.404494,0.285714,0,0,0.452381,0.783505,0.171717,1
0.786517,0.493506,0,0,0.666667,0.505155,0.434343,7
0.674157,0.350649,1,0,0.642857,0.762887,0.808081,1
0.47191,0.194805,0,0,0.642857,0.319588,0.434343,0
0.382022,0.246753,0,0,0.488095,0.319588,0.434343,0
0.269663,0.25974,0,0,0.642857,0.505155,0.59596,0
0.831461,0.61039,0,0,0.785714,0.639175,0.69697,1
0.820225,0.714286,0,0,0.690476,0.494845,0.313131,7
0.685393,0.480519,0,0,0.52381,0.371134,0.383838,7
0.719101,0.298701,0,0,0.571429,0.721649,0.767677,4
0.606742,0.441558,0,0,0.666667,0.804124,0.838384,1
0.730337,0.363636,0,0,0.785714,0.525773,0.333333,5
0.58427,0.753247,0,0,0.857143,0.360825,0.383838,5
0.876404,0.272727,0,0,0.535714,0.721649,0.686869,4
0.977528,0.337662,0,0,0.72619,0.752577,0.79798,4
0.876404,0.584416,0,0,0.988095,0.381443,0.292929,5
0.707865,0.246753,0,0,0.571429,0.762887,0.808081,4
0.932584,0.181818,0,0,0.72619,0.701031,0.747475,1
0.808989,0.298701,0,0,0.607143,0.649485,0.707071,1
0.786517,0.532468,0,0,0.559524,0.494845,0.474747,7
0.483146,0.207792,0,0,0.559524,0.28866,0.414141,0
0.797753,0.623377,0,0,0.809524,0.412371,0.363636,5
0.449438,0.350649,0,0,0.535714,0.371134,0.474747,0
0.224719,0.298701,0,0,0.678571,0.773196,0.818182,1
0.595506,0.246753,0,0,0.190476,0.268041,0.393939,0
0.707865,0.350649,0,0,0.702381,0.845361,0.868687,1
0.483146,0.220779,0,0,0.464286,0.257732,0.393939,0
0.337079,0.181818,0,0,0.511905,0.154639,0.30303,0
0.325843,0.090909,0,0,0.535714,0,0.171717,0
0.662921,0.428571,0,0,0.654762,0.793814,0.828283,1
0.539326,0.285714,0,0,0.714286,0.773196,0.808081,1
0.382022,0.12987,0,0,0.452381,0.329897,0.444444,0
0.741573,0.38961,0,0,0.702381,0.649485,0.666667,1
0.52809,0.077922,0,0,0.607143,0.309278,0.434343,0
0.449438,0.155844,0,0,0.535714,0.309278,0.424242,0
