@relation Ecoli_15

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric

@data
0.842697,0.714286,0,0,0.965116,0.556701,0.295918,5
0.685393,0.428571,0,0,0.627907,0.659794,0.520408,1
0.820225,0.809524,0,0,1,0.56701,0.285714,5
0.786517,0.535714,0,0,0.651163,0.505155,0.428571,7
0.483146,0.27381,0,0,0.546512,0.28866,0.408163,0
0.94382,0.333333,0,0,0.55814,0.701031,0.744898,1
0.235955,0.416667,0,0,0.581395,0.298969,0.408163,0
0.707865,0.583333,0,0,0.453488,0.42268,0.346939,7
0.831461,0.392857,0,0,0.488372,0.525773,0.357143,7
0.651685,0.214286,0,0,0.651163,0.865979,0.816327,1
0.494382,0.130952,0,0,0.639535,0.505155,0.581633,0
0.820225,0.738095,0,0,0.674419,0.494845,0.306122,7
0.134831,0.321429,0,0,0.732558,0.690722,0.744898,1
0.707865,0.583333,0,0,0.767442,0.659794,0.714286,1
0.831461,0.369048,0,0,0.581395,0.556701,0.418367,7
0.449438,0.357143,0,0,0.488372,0.329897,0.438776,0
0.910112,0.440476,0,0,0.662791,0.865979,0.887755,4
0.764045,0.416667,0,0,0.825581,0.742268,0.785714,1
0.786517,0.285714,0,0,0.651163,0.85567,0.836735,1
0.674157,0.714286,1,0,0.895349,0.57732,0.520408,5
0.831461,0.690476,0,0,0.360465,0.515464,0.520408,7
0.831461,0.333333,0,0,0.639535,0.876289,0.897959,1
0.966292,0.27381,0,0,0.686047,0.886598,0.908163,4
0.393258,0.214286,0,0,0.534884,0.278351,0.265306,0
0.932584,0.380952,0,0,0.755814,0.752577,0.795918,4
0.58427,0.333333,0,0,0.430233,0.340206,0.418367,0
0.775281,0.511905,0,0,0.534884,0.42268,0.520408,7
0.595506,0.309524,0,0,0.186047,0.268041,0.387755,0
0.775281,0.607143,0,0,0.348837,0.371134,0.234694,7
0.988764,0.309524,0,0,0.604651,0.721649,0.755102,4
0.337079,0.25,0,0,0.5,0.154639,0.295918,0
0.797753,0.654762,0,0,0.790698,0.412371,0.357143,5
0.382022,0.202381,0,0,0.44186,0.329897,0.438776,0
0.123596,0.404762,0,0,0.674419,0.71134,0.683673,1
0.595506,0.261905,0,0,0.511628,0.237113,0.357143,0
0.730337,0.464286,0,0,0.395349,0.350515,0.27551,0
0.494382,0.47619,0,0,0.581395,0.443299,0.540816,0
0.606742,0.369048,0,0,0.325581,0.309278,0.418367,0
0.47191,0.166667,0,0,0.55814,0.237113,0.357143,0
0.337079,0.345238,0,0,0.418605,0.185567,0.316327,0
0.426966,0.357143,0,0,0.55814,0.195876,0.285714,0
0.449438,0.22619,0,0,0.523256,0.309278,0.418367,0
0.303371,0.166667,0,0,0.825581,0.257732,0.387755,0
0.719101,0.5,0,0,0.55814,0.773196,0.734694,1
0.685393,0.238095,0,0,0.569767,0.329897,0.438776,0
0.707865,1,0,0,0.406977,0.494845,0.489796,7
0.707865,0.630952,0,0,0.755814,0.391753,0.27551,5
0.842697,0.25,0,0,0.744186,0.690722,0.744898,4
0.258427,0.214286,0,0,0.5,0.237113,0.367347,0
0.483146,0.25,0,0,0.616279,0.329897,0.438776,0
0.393258,0.416667,0,0,0.709302,0.701031,0.744898,1
0.449438,0.154762,0,0,0.488372,0.329897,0.438776,0
0.865169,0.464286,0,0,0.593023,0.773196,0.744898,4
0.460674,0.416667,0,0,0.616279,0.742268,0.785714,1
0.247191,0.214286,0,0,0.488372,0.268041,0.387755,0
0.382022,0.357143,0,0,0.604651,0.329897,0.438776,0
0.741573,0.440476,0,0,0.686047,0.649485,0.663265,1
0.707865,0.654762,0,0,0.697674,0.381443,0.387755,7
0.842697,0.809524,0,0,0.406977,0.505155,0.326531,7
0.314607,0.261905,0,0,0.581395,0.309278,0.418367,0
0.561798,0.488095,0,0,0.825581,0.597938,0.663265,1
0.573034,0.392857,0,0,0.616279,0.113402,0.255102,0
0.831461,0.880952,0,0,0.662791,0.515464,0.285714,5
0.94382,0.392857,0,0,0.639535,0.773196,0.744898,4
0.337079,0,0,0,0.651163,0.082474,0.22449,0
0.797753,0.833333,0,0,0.465116,0.525773,0.316327,7
0.460674,0.488095,0,0,0.453488,0.185567,0.316327,0
0.764045,0.785714,0,0,0.44186,0.639175,0.561224,7
0.764045,0.714286,0,0,0.976744,0.43299,0.265306,5
0.382022,0.607143,0,0,0.604651,0.752577,0.795918,1
0.730337,0.488095,0,0,0.546512,0.453608,0.510204,7
0.58427,0.488095,0,0,0.488372,0.453608,0.540816,0
0.752809,0.77381,0,0,0.290698,0.402062,0.244898,7
0.58427,0.452381,0,0,0.72093,0.752577,0.795918,1
0.707865,0.416667,0,0,0.744186,0.71134,0.765306,4
0,0.261905,0,0,0.488372,0.463918,0.55102,0
0.719101,0.488095,0,0,0.813953,0.309278,0.255102,5
0.47191,0.095238,0,0,0.662791,0.247423,0.367347,0
0.629213,0.452381,0,0,0.5,0.350515,0.295918,7
0.191011,0.261905,0,0,0.523256,0.402062,0.5,0
0.179775,0.321429,0,0,0.627907,0.247423,0.367347,0
1,0.464286,0,0,0.593023,0.71134,0.765306,1
0.52809,0.369048,0,0,0.255814,0.134021,0.255102,0
0.764045,0.559524,0,0,0.848837,0.381443,0.295918,5
0.719101,0.595238,0,0,0.476744,0.371134,0.193878,7
0.224719,0.357143,0,0,0.662791,0.773196,0.816327,1
0.685393,0.595238,0,0,0.534884,0.865979,0.887755,1
0.191011,0.428571,0,0,0.569767,0.350515,0.459184,0
0.269663,0.488095,0,0,0.732558,0.319588,0.428571,0
0.550562,0.154762,0,0,0.651163,0.216495,0.346939,0
0.662921,0.535714,0,0,0.488372,0.402062,0.367347,7
0.719101,0.714286,0,0,0.523256,0.329897,0.377551,0
0.370787,0.345238,0,0,0.523256,0.876289,0.897959,1
0.707865,0.761905,0,0,0.534884,0.28866,0.285714,7
0.539326,0.309524,0,0,0.523256,0.226804,0.346939,0
0.775281,0.511905,0,0,0.895349,0.371134,0.204082,5
0.483146,0.285714,0,0,0.674419,0.742268,0.785714,1
0.449438,0.357143,0,0,0.604651,0.474227,0.561224,0
0.325843,0.166667,0,0,0.523256,0,0.163265,0
0.11236,0.392857,0,0,0.476744,0.659794,0.204082,1
0.382022,0.416667,0,0,0.77907,0.896907,0.908163,1
0.134831,0.607143,0,0,0.860465,0.56701,0.632653,1
0.516854,0.535714,0,0,0.55814,0.85567,0.877551,1
0.370787,0.345238,0,0,0.604651,0.298969,0.408163,0
0.449438,0.297619,0,0,0.639535,0.195876,0.326531,0
0.550562,0.309524,0,0,0.616279,0.783505,0.816327,1
0.325843,0.142857,0,0,0.581395,0.402062,0.5,0
0.775281,0.321429,0,0,0.686047,0.731959,0.77551,4
0.662921,0.154762,0,0,0.744186,0.742268,0.77551,4
0.280899,0.119048,0,0,0.453488,0.298969,0.418367,0
0.58427,0.77381,0,0,0.837209,0.360825,0.377551,5
0.303371,0.309524,0,0,0.430233,0.360825,0.428571,0
0.876404,0.333333,0,0,0.523256,0.721649,0.683673,4
0.797753,0.357143,1,0,0.604651,0.57732,0.295918,6
0.52809,0.357143,0,0,0.72093,0.731959,0.77551,4
0.876404,0.619048,0,0,0.965116,0.381443,0.285714,5
0.426966,0.119048,0,0,0.627907,0.134021,0.27551,0
0.269663,0.214286,0,0,0.44186,0.278351,0.397959,0
0.797753,0.654762,0,0,0.465116,0.525773,0.387755,7
0.359551,0.27381,0,0,0.616279,0.257732,0.377551,7
0.752809,0.809524,0,0,0.860465,0.525773,0.367347,5
0.707865,0.404762,0,0,0.686047,0.845361,0.867347,1
0.494382,0.428571,0,0,0.5,0.453608,0.540816,1
0.382022,0.142857,0,0,0.476744,0.329897,0.438776,0
0.348315,0.333333,0,0,0.581395,0.783505,0.826531,1
0.606742,0.392857,0,0,0.465116,0.865979,0.887755,1
0.539326,0.392857,0,0,0.604651,0.762887,0.714286,1
0.258427,0.285714,0,0,0.453488,0.257732,0.377551,0
0.348315,0.238095,0,0,0.674419,0.938144,0.94898,1
0.370787,0.47619,0,0,0.383721,0.773196,0.806122,1
0.910112,0.428571,0,0,0.662791,0.773196,0.806122,4
0.719101,0.738095,0,0,0.581395,0.340206,0.377551,7
0.078652,0.285714,0,0,0.627907,0.329897,0.438776,0
0.752809,0.464286,1,0,0.767442,0.56701,0.153061,6
0.382022,0.345238,0,0,0.44186,0.216495,0.346939,0
0.752809,0.535714,0,0,0.593023,0.350515,0.377551,7
0.41573,0.369048,0,0,0.453488,0.752577,0.795918,1
0.966292,0.464286,0,0,0.732558,0.804124,0.836735,4
0.707865,0.452381,0,0,0.755814,0.783505,0.816327,1
0.741573,0.690476,0,0,0.360465,0.360825,0.428571,7
0.573034,0.452381,0,0,0.476744,0.319588,0.428571,0
0.786517,0.357143,0,0,0.651163,0.773196,0.734694,1
0.808989,0.309524,0,0,0.755814,0.762887,0.795918,4
0.977528,0.392857,0,0,0.709302,0.752577,0.795918,4
0.426966,0.333333,0,0,0.5,0.175258,0.306122,0
0.449438,0.404762,0,0,0.755814,0.814433,0.846939,1
0.494382,0.142857,0,0,0.5,0.247423,0.367347,0
0.752809,0.77381,0,0,0.627907,0.474227,0.22449,7
0.303371,0.22619,0,0,0.593023,0.762887,0.795918,1
0.247191,0.321429,0,0,0.55814,0.134021,0.27551,0
0.696629,0.309524,0,0,0.674419,0.783505,0.816327,4
0.044944,0.178571,0,0,0.476744,0.268041,0.387755,0
0.640449,0.511905,0,0,0.453488,0.453608,0.326531,7
0.573034,0.285714,0,0,0.662791,0.608247,0.673469,1
0.41573,0.428571,0,0,0.488372,0.402062,0.357143,0
0.438202,0.190476,0,0,0.534884,0.216495,0.346939,0
0.797753,0.428571,0,0,0.744186,1,1,1
0.359551,0.309524,0,0,0.406977,0.257732,0.377551,0
0.337079,0.25,0,0,0.686047,0.391753,0.489796,0
0.752809,0.27381,0,0,0.418605,0.360825,0.459184,0
0.764045,0.607143,0,0,0.569767,0.381443,0.336735,7
0.719101,0.357143,0,0,0.55814,0.721649,0.765306,4
0.460674,0.380952,0,0,0.593023,0.42268,0.510204,0
0.808989,0.357143,0,0,0.593023,0.649485,0.704082,1
0.202247,0.166667,0,0,0.534884,0.216495,0.346939,0
0.651685,0.52381,0,0,0.686047,0.721649,0.765306,4
0.280899,0.285714,0,0,0.534884,0.42268,0.520408,0
0.820225,0.119048,0,0,0.662791,0.742268,0.785714,4
0.494382,0.392857,0,0,0.453488,0.360825,0.397959,0
0.370787,0.369048,0,0,0.616279,0.154639,0.285714,0
0.52809,0.511905,0,0,0.604651,0.752577,0.795918,1
0.719101,0.77381,0,0,0.430233,0.371134,0.438776,7
0.775281,0.27381,0,0,0.662791,0.752577,0.795918,1
0.539326,0.345238,0,0,0.697674,0.773196,0.806122,1
0.235955,0.214286,0,0,0.593023,0.257732,0.387755,0
0.696629,0.738095,0,0,0.546512,0.474227,0.540816,7
0.550562,0.321429,0,0,0.569767,0.278351,0.397959,0
0.775281,0.761905,0,0,0.534884,0.556701,0.255102,7
0.786517,0.440476,0,0,0.813953,0.85567,0.877551,4
