@relation Ecoli_6

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric

@data
0.247191,0.243243,0,0,0.477273,0.268041,0.387755,0
0.707865,0.445946,0,0,0.613636,0.752577,0.795918,2
0.696629,0.351351,0,0,0.659091,0.783505,0.816327,4
0.752809,0.608108,0,0,0.579545,0.350515,0.377551,7
0.88764,0.337838,0,0,0.75,0.804124,0.836735,4
0.224719,0.405405,0,0,0.647727,0.773196,0.816327,1
0.426966,0.324324,0,0,0.715909,0.226804,0.346939,0
0.764045,0.445946,1,0,0.704545,0.536082,0.27551,6
0.325843,0.337838,0,0,0.545455,0.360825,0.459184,0
0.696629,0.905405,0,0,0.522727,0.340206,0.397959,7
0.719101,0.918919,0,0,0.420455,0.43299,0.397959,7
0.280899,0.283784,0,0,0.488636,0.237113,0.357143,0
0.707865,0.445946,0,0,0.897727,0.43299,0.27551,5
0.449438,0.405405,0,0,0.590909,0.474227,0.561224,0
0.932584,0.432432,0,0,0.738636,0.752577,0.795918,4
0.674157,0.459459,1,0,0.613636,0.762887,0.806122,1
0.52809,0.175676,0,0,0.579545,0.309278,0.428571,0
0.325843,0.418919,0,0,0.806818,0.639175,0.693878,1
0.393258,0.243243,0,0,0.522727,0.278351,0.265306,0
0.820225,0.135135,0,0,0.647727,0.742268,0.785714,4
0.337079,0.472973,0,0,0.477273,0.597938,0.336735,1
0.269663,0.364865,0,0,0.420455,0.257732,0.377551,0
0.865169,0.554054,1,0,0.420455,0.525773,0,6
0.775281,0.864865,0,0,0.522727,0.556701,0.255102,7
0.707865,0.905405,0,0,0.454545,0.371134,0.183673,7
0.348315,0.094595,0,0,0.829545,0.020619,0.132653,0
0.719101,0.405405,0,0,0.545455,0.721649,0.765306,4
0.179775,0.364865,0,0,0.613636,0.247423,0.367347,0
0.348315,0.378378,0,0,0.568182,0.783505,0.826531,1
0.337079,0.283784,0,0,0.670455,0.391753,0.489796,0
