@relation Ecoli_14

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric

@data
0.325843,0.142857,0,0,0.536585,0.402062,0.5,0
0.573034,0.452381,0,0,0.426829,0.319588,0.428571,0
0.640449,0.261905,0,0,0,0.474227,0.326531,4
0.134831,0.321429,0,0,0.695122,0.690722,0.744898,1
0.258427,0.5,0,0,0.378049,0.515464,0.591837,0
0.314607,0.202381,0,0,0.47561,0.195876,0.326531,0
0.842697,0.809524,0,0,0.353659,0.505155,0.326531,7
0.876404,0.619048,0,0,0.939024,0.381443,0.285714,5
0.853933,0.654762,0,0,0.536585,0.701031,0.755102,4
0.831461,0.392857,0,0,0.439024,0.525773,0.357143,7
0.449438,0.154762,0,0,0.439024,0.329897,0.438776,0
0.58427,0.77381,0,0,0.804878,0.360825,0.377551,5
0.775281,0.607143,0,0,0.292683,0.371134,0.234694,7
0.831461,0.333333,0,0,0.597561,0.876289,0.897959,1
0.752809,0.27381,0,0,0.365854,0.360825,0.459184,0
0.516854,0.511905,0,0,0.365854,0.752577,0.22449,1
0.719101,0.5,0,0,0.512195,0.773196,0.734694,1
0.393258,0.214286,0,0,0.487805,0.278351,0.265306,0
0.865169,0.488095,1,0,0.378049,0.525773,0,6
0.820225,0.119048,0,0,0.621951,0.742268,0.785714,4
0.404494,0.47619,0,0,0.45122,0.43299,0.530612,0
0.685393,0.702381,0,0,0.54878,0.309278,0.326531,5
0.685393,0.595238,0,0,0.487805,0.865979,0.887755,1
0.775281,0.511905,0,0,0.865854,0.371134,0.204082,5
0.831461,0.738095,0,0,0.841463,0.525773,0.142857,5
0.595506,0.309524,0,0,0.121951,0.268041,0.387755,0
0.280899,0.285714,0,0,0.5,0.309278,0.418367,0
0.797753,0.833333,0,0,0.414634,0.525773,0.316327,7
0.573034,0.392857,0,0,0.573171,0.113402,0.255102,0
0.539326,0.297619,0,0,0.54878,0.896907,0.887755,1
0.606742,0.392857,0,0,0.414634,0.865979,0.887755,1
0.191011,0.261905,0,0,0.47561,0.402062,0.5,0
0.876404,0.333333,0,0,0.47561,0.721649,0.683673,4
0.775281,0.321429,0,0,0.646341,0.731959,0.77551,4
0.707865,0.404762,0,0,0.646341,0.845361,0.867347,1
0.359551,0.202381,0,0,0.658537,0.030928,0.193878,0
0.460674,0.380952,0,0,0.54878,0.42268,0.510204,0
0.730337,0.488095,0,0,0.5,0.453608,0.510204,7
0.067416,0.535714,0,0,0.52439,0.917526,0.367347,1
0.325843,0.142857,0,0,0.463415,0.206186,0.336735,0
0.797753,0.428571,0,0,0.707317,1,1,1
0.662921,0.47619,0,0,0.597561,0.793814,0.826531,1
0.988764,0.309524,0,0,0.560976,0.721649,0.755102,4
0.786517,0.440476,0,0,0.780488,0.85567,0.877551,4
0.52809,0.142857,0,0,0.609756,0.175258,0.244898,0
0.337079,0,0,0,0.609756,0.082474,0.22449,0
