@relation Ecoli_2

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric

@data
0.280899,0.472973,0,0,0.3875,0.389474,0.505051,0
0.606742,0.418919,0,0,0.275,0.294737,0.424242,0
0.786517,0.405405,0,0,0.625,0.768421,0.737374,1
0.280899,0.283784,0,0,0.4375,0.294737,0.424242,0
0.47191,0.297297,0,0,0.6,0.305263,0.434343,0
0.707865,0.351351,0,0,0.525,0.757895,0.808081,4
0.280899,0.432432,0,0,0.475,0.126316,0.292929,0
0.561798,0.283784,0,0,0.75,0.621053,0.69697,1
0.629213,0.324324,0,0,0.5375,0.336842,0.464646,0
0.640449,0.581081,0,0,0.4125,0.442105,0.333333,7
0.494382,0.256757,0,0,0.475,0.494737,0.59596,0
0.539326,0.351351,0,0,0.4875,0.210526,0.353535,0
0.764045,0.689189,0,0,0.5375,0.368421,0.343434,7
0.629213,0.513514,0,0,0.4625,0.336842,0.30303,7
0.460674,0.472973,0,0,0.5875,0.736842,0.787879,1
0.325843,0.283784,0,0,0.525,0.410526,0.525253,0
0.797753,0.324324,0,0,0.8125,0.684211,0.747475,1
0.348315,0.459459,0,0,0.6375,0.831579,0.858586,1
0.865169,0.527027,0,0,0.5625,0.768421,0.747475,4
0.58427,0.27027,0,0,0.4375,0.242105,0.383838,0
0.382022,0.689189,0,0,0.575,0.747368,0.79798,1
0.449438,0.405405,0,0,0.45,0.315789,0.444444,0
0.831461,0.540541,0,0,0.5125,0.663158,0.30303,7
0.426966,0.324324,0,0,0.7125,0.210526,0.353535,0
0.775281,0.864865,0,0,0.5,0.547368,0.262626,7
0.573034,0.324324,0,0,0.6375,0.6,0.676768,1
0.831461,0.783784,0,0,0.3125,0.505263,0.525253,7
0.460674,0.554054,0,0,0.4125,0.168421,0.323232,0
0.730337,0.418919,0,0,0.6625,0.263158,0.40404,0
0.966292,0.527027,0,0,0.7125,0.8,0.838384,4
0.224719,0.405405,0,0,0.6375,0.768421,0.818182,1
0.932584,0.283784,0,0,0.6875,0.694737,0.747475,1
0.325843,0.486486,0,0,0.45,0.252632,0.393939,0
0.460674,0.364865,0,0,0.55,0.2,0.252525,0
0.707865,0.864865,0,0,0.5,0.273684,0.292929,7
0.382022,0.472973,0,0,0.475,0.336842,0.464646,0
0.235955,0.472973,0,0,0.55,0.284211,0.414141,0
0.831461,0.891892,0,0,0.5375,0.463158,0.414141,7
0.662921,0.608108,0,0,0.45,0.389474,0.373737,7
0.662921,0.445946,0,0,0.575,0.421053,0.363636,0
0.764045,0.635135,0,0,0.8375,0.368421,0.30303,5
0.337079,0.472973,0,0,0.45,0.589474,0.343434,1
0.876404,0.378378,0,0,0.4875,0.715789,0.686869,4
0.741573,0.5,0,0,0.6625,0.642105,0.666667,1
0.325843,0.418919,0,0,0.4375,0.189474,0.343434,0
0.314607,0.22973,0,0,0.4875,0.178947,0.333333,0
0.707865,0.905405,0,0,0.425,0.357895,0.191919,7
0.539326,0.391892,0,0,0.675,0.768421,0.808081,1
0.966292,0.310811,0,0,0.6625,0.884211,0.909091,4
0.707865,0.716216,0,0,0.7375,0.378947,0.282828,5
0.449438,0.175676,0,0,0.45,0.315789,0.444444,0
0.269663,0.364865,0,0,0.6,0.494737,0.59596,0
0.337079,0,0,0,0.625,0.063158,0.232323,0
0.651685,0.527027,0,0,0.6375,0.684211,0.747475,1
0.573034,0.405405,0,0,0.65,0.273684,0.414141,0
0.393258,0.243243,0,0,0.5,0.263158,0.272727,0
0.775281,0.581081,0,0,0.5,0.410526,0.525253,7
0.685393,0.594595,0,0,0.475,0.357895,0.383838,7
0.47191,0.108108,0,0,0.6375,0.231579,0.373737,0
0.134831,0.689189,0,0,0.85,0.557895,0.636364,1
1,0.527027,0,0,0.5625,0.705263,0.767677,1
0.247191,0.243243,0,0,0.45,0.252632,0.393939,0
0.775281,0.310811,0,0,0.6375,0.747368,0.79798,1
0.426966,0.189189,0,0,0.4625,0.252632,0.393939,0
0.41573,0.378378,0,0,0.45,0.357895,0.474747,0
0.483146,0.324324,0,0,0.4125,0.242105,0.393939,0
0.988764,0.351351,0,0,0.575,0.715789,0.757576,4
0.550562,0.364865,0,0,0.5375,0.263158,0.40404,0
0.348315,0.094595,0,0,0.8375,0,0.141414,0
0.449438,0.459459,0,0,0.7375,0.810526,0.848485,1
0.573034,0.445946,0,0,0.5875,0.094737,0.262626,0
0.752809,0.283784,0,0,0.6,0.621053,0.686869,4
0.58427,0.554054,0,0,0.45,0.442105,0.545455,0
0.786517,0.5,0,0,0.8,0.852632,0.878788,4
0.94382,0.445946,0,0,0.6125,0.768421,0.747475,4
0.606742,0.445946,0,0,0.425,0.863158,0.888889,1
0.41573,0.418919,0,0,0.4125,0.747368,0.79798,1
0.269663,0.243243,0,0,0.4,0.263158,0.40404,0
0.674157,0.810811,1,0,0.8875,0.568421,0.525253,5
0.730337,0.527027,0,0,0.35,0.336842,0.282828,0
0.325843,0.310811,0,0,0.575,0.368421,0.484848,7
0.11236,0.445946,0,0,0.4375,0.652632,0.212121,1
0.662921,0.540541,0,0,0.6125,0.789474,0.828283,1
0.955056,0.5,0,0,0.5875,0.494737,0.353535,2
0.494382,0.540541,0,0,0.55,0.431579,0.545455,0
0.741573,0.743243,0,0,0.4375,0.473684,0.353535,7
0.786517,0.310811,1,0,0.5625,0.810526,0.848485,3
0.595506,0.351351,0,0,0.125,0.252632,0.393939,0
0.483146,0.310811,0,0,0.5125,0.273684,0.414141,0
0.52809,0.405405,0,0,0.7,0.726316,0.777778,4
0.88764,0.513514,0,0,0.55,0.642105,0.686869,4
0.235955,0.243243,0,0,0.5625,0.242105,0.393939,0
