@relation Ecoli_18

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric

@data
0.752809,0.77381,0,0,0.542857,0.474227,0.232323,7
0.595506,0.261905,0,0,0.4,0.237113,0.363636,0
0.561798,0.488095,0,0,0.785714,0.597938,0.666667,1
0.707865,0.488095,0,0,0.471429,0.690722,0.20202,7
0.325843,0.166667,0,0,0.414286,0,0.171717,0
0.404494,0.452381,0,0,0.357143,0.360825,0.464646,0
0.955056,0.440476,0,0,0.528571,0.505155,0.353535,2
0.494382,0.47619,0,0,0.485714,0.443299,0.545455,0
0.337079,0.25,0,0,0.614286,0.391753,0.494949,0
0.775281,0.511905,0,0,0.428571,0.42268,0.525253,7
0.550562,0.309524,0,0,0.528571,0.783505,0.818182,1
0.539326,0.392857,0,0,0.514286,0.762887,0.717172,1
0.382022,0.22619,0,0,0.5,0.474227,0.565657,0
0.707865,0.583333,0,0,0.328571,0.42268,0.353535,7
0.707865,0.761905,0,0,0.428571,0.28866,0.292929,7
0.483146,0.25,0,0,0.528571,0.329897,0.444444,0
0.494382,0.22619,0,0,0.4,0.505155,0.59596,0
0.449438,0.309524,0,0,0.3,0.247423,0.272727,0
0.662921,0.535714,0,0,0.371429,0.402062,0.373737,7
0.707865,0.452381,0,0,0.7,0.783505,0.818182,1
0.786517,0.27381,1,0,0.5,0.814433,0.848485,3
0.449438,0.297619,0,0,0.557143,0.195876,0.333333,0
0.404494,0.309524,0,0,0.528571,0.298969,0.414141,0
0.707865,0.583333,0,0,0.714286,0.659794,0.717172,1
0.685393,0.52381,0,0,0.4,0.371134,0.383838,7
0.539326,0.345238,0,0,0.628571,0.773196,0.808081,1
0.247191,0.238095,0,0,0.271429,0.371134,0.474747,0
0.876404,0.333333,0,0,0.414286,0.721649,0.686869,4
0.426966,0.333333,0,0,0.385714,0.175258,0.313131,0
0.674157,0.357143,0,0,0.414286,0.804124,0.838384,1
0.258427,0.380952,0,0,0.614286,0.876289,0.89899,1
0.449438,0.357143,0,0,0.371429,0.329897,0.444444,0
0.280899,0.119048,0,0,0.328571,0.298969,0.424242,0
0.775281,0.761905,0,0,0.428571,0.556701,0.262626,7
0.404494,0.297619,0,0,0.457143,0.453608,0.545455,0
0.382022,0.345238,0,0,0.314286,0.216495,0.353535,0
0.359551,0.27381,0,0,0.528571,0.257732,0.383838,7
0.752809,0.535714,0,0,0.5,0.350515,0.383838,7
0.707865,0.369048,0,0,0.5,0.814433,0.848485,1
0.662921,0.392857,0,0,0.514286,0.43299,0.363636,0
0.269663,0.297619,0,0,0.471429,0.206186,0.343434,0
0.247191,0.214286,0,0,0.371429,0.268041,0.393939,0
0.707865,0.654762,0,0,0.628571,0.381443,0.393939,7
0.764045,0.607143,0,0,0.471429,0.381443,0.343434,7
0.797753,0.357143,1,0,0.514286,0.57732,0.30303,6
0.314607,0.202381,0,0,0.414286,0.195876,0.333333,0
0.662921,0.154762,0,0,0.685714,0.742268,0.777778,4
0.775281,0.607143,0,0,0.2,0.371134,0.242424,7
0.707865,0.797619,0,0,0.342857,0.371134,0.191919,7
0.325843,0.297619,0,0,0.457143,0.360825,0.464646,0
0.741573,0.440476,0,0,0.614286,0.649485,0.666667,1
0.516854,0.511905,0,0,0.285714,0.752577,0.232323,1
0.58427,0.77381,0,0,0.8,0.360825,0.383838,5
0.393258,0.25,0,0,0.2,0.319588,0.434343,0
0.449438,0.404762,0,0,0.414286,0.371134,0.474747,0
0.337079,0.416667,0,0,0.371429,0.597938,0.343434,1
0.752809,0.642857,0,0,0.428571,0.43299,0.333333,7
0.797753,0.428571,0,0,0.685714,1,1,1
0.876404,0.619048,0,0,0.957143,0.381443,0.292929,5
0.47191,0.22619,0,0,0.6,0.123711,0.272727,0
0.404494,0.47619,0,0,0.385714,0.43299,0.535354,0
0.58427,0.238095,0,0,0.357143,0.257732,0.383838,0
0.382022,0.416667,0,0,0.4,0.350515,0.464646,0
0.94382,0.392857,0,0,0.557143,0.773196,0.747475,4
0.707865,0.833333,0,0,0.328571,0.453608,0.343434,7
0.685393,0.345238,0,0,0.457143,0.329897,0.414141,0
0.831461,0.690476,0,0,0.214286,0.515464,0.525253,7
0.449438,0.22619,0,0,0.414286,0.309278,0.424242,0
0.269663,0.214286,0,0,0.314286,0.278351,0.40404,0
0.337079,0.345238,0,0,0.285714,0.185567,0.323232,0
0.47191,0.261905,0,0,0.542857,0.319588,0.434343,0
0.539326,0.297619,0,0,0.5,0.896907,0.888889,1
0.932584,0.380952,0,0,0.7,0.752577,0.79798,4
0.775281,0.27381,0,0,0.585714,0.752577,0.79798,1
0.820225,0.119048,0,0,0.585714,0.742268,0.787879,4
0.842697,0.809524,0,0,0.271429,0.505155,0.333333,7
0.764045,0.714286,0,0,0.971429,0.43299,0.272727,5
0.977528,0.392857,0,0,0.642857,0.752577,0.79798,4
0.348315,0.238095,0,0,0.6,0.938144,0.949495,1
0.280899,0.285714,0,0,0.442857,0.309278,0.424242,0
0.775281,0.511905,0,0,0.871429,0.371134,0.212121,5
0.719101,0.595238,0,0,0.357143,0.371134,0.20202,7
0.853933,0.297619,0,0,0.485714,0.57732,0.626263,4
0.325843,0.142857,0,0,0.4,0.206186,0.343434,0
0.325843,0.369048,0,0,0.357143,0.206186,0.343434,0
0.52809,0.142857,0,0,0.571429,0.175258,0.252525,0
0.460674,0.321429,0,0,0.414286,0.28866,0.414141,0
0.292135,0.119048,0,0,0.257143,0.226804,0.353535,0
0.685393,0.238095,0,0,0.471429,0.329897,0.444444,0
0.741573,0.392857,1,0,0.542857,0.546392,0.363636,6
0.382022,0.357143,0,0,0.514286,0.329897,0.444444,0
0.52809,0.154762,0,0,0.5,0.309278,0.434343,0
0.573034,0.285714,0,0,0.585714,0.608247,0.676768,1
0.808989,0.309524,0,0,0.7,0.762887,0.79798,4
0.269663,0.22619,0,0,0.214286,0.164948,0.313131,0
0.797753,0.654762,0,0,0.342857,0.525773,0.393939,7
0.47191,0.095238,0,0,0.585714,0.247423,0.373737,0
0.550562,0.535714,1,0,0.571429,0.701031,0.747475,4
0.325843,0.25,0,0,0.457143,0.42268,0.525253,0
0.853933,0.678571,0,0,0.4,0.371134,0.393939,7
0.640449,0.511905,0,0,0.328571,0.453608,0.333333,7
0.41573,0.333333,0,0,0.371429,0.371134,0.474747,0
0.831461,0.333333,0,0,0.557143,0.876289,0.89899,1
0.348315,0.369048,0,0,0.185714,0.257732,0.393939,0
0.449438,0.154762,0,0,0.371429,0.329897,0.444444,0
0.561798,0.416667,0,0,0.157143,0.206186,0.343434,0
0.224719,0.357143,0,0,0.585714,0.773196,0.818182,1
0.494382,0.428571,0,0,0.385714,0.453608,0.545455,1
0.550562,0.321429,0,0,0.471429,0.278351,0.40404,0
0.58427,0.27381,0,0,0.7,0.701031,0.737374,1
0.910112,0.428571,0,0,0.585714,0.773196,0.808081,4
0.573034,0.392857,0,0,0.528571,0.113402,0.262626,0
0.258427,0.190476,0,0,0.557143,0.226804,0.353535,0
0.719101,0.714286,0,0,0.414286,0.329897,0.383838,0
0.280899,0.380952,0,0,0.4,0.14433,0.292929,0
0.494382,0.309524,0,0,0.371429,0.226804,0.20202,0
0.786517,0.357143,0,0,0.571429,0.773196,0.737374,1
0.247191,0.321429,0,0,0.457143,0.134021,0.282828,0
0.707865,1,0,0,0.271429,0.494845,0.494949,7
0.651685,0.214286,0,0,0.571429,0.865979,0.818182,1
0.382022,0.416667,0,0,0.728571,0.896907,0.909091,1
0.382022,0.464286,0,0,0.6,0.28866,0.414141,0
0.337079,0.25,0,0,0.385714,0.154639,0.30303,0
0.707865,0.630952,0,0,0.7,0.391753,0.282828,5
0.337079,0.333333,0,0,0.471429,0.195876,0.333333,0
0.88764,0.297619,0,0,0.714286,0.804124,0.838384,4
0.674157,0.714286,1,0,0.871429,0.57732,0.525253,5
0.573034,0.25,0,0,0.271429,0.340206,0.454545,0
0.696629,0.309524,0,0,0.6,0.783505,0.818182,4
0.078652,0.285714,0,0,0.542857,0.329897,0.444444,0
0.359551,0.309524,0,0,0.271429,0.257732,0.383838,0
0.629213,0.452381,0,0,0.385714,0.350515,0.30303,7
0.865169,0.464286,0,0,0.5,0.773196,0.747475,4
0.707865,0.416667,0,0,0.685714,0.71134,0.767677,4
0.494382,0.22619,0,0,0.557143,0.536082,0.616162,0
0.685393,0.595238,0,0,0.428571,0.865979,0.888889,1
0.752809,0.464286,1,0,0.714286,0.56701,0.161616,6
0.280899,0.25,0,0,0.385714,0.237113,0.363636,0
0.88764,0.238095,0,0,0.428571,0.814433,0.707071,4
0.348315,0.333333,0,0,0.485714,0.783505,0.828283,1
0.786517,0.535714,0,0,0.571429,0.505155,0.434343,7
0.573034,0.452381,0,0,0.357143,0.319588,0.434343,0
0.235955,0.416667,0,0,0.485714,0.298969,0.414141,0
0.719101,0.488095,0,0,0.771429,0.309278,0.262626,5
0.370787,0.345238,0,0,0.514286,0.298969,0.414141,0
0.449438,0.345238,0,0,0.314286,0.195876,0,0
0.853933,0.654762,0,0,0.485714,0.701031,0.757576,4
0.876404,0.202381,0,0,0.585714,0.762887,0.79798,4
0.910112,0.333333,0,0,0.371429,0.659794,0.686869,4
0.325843,0.369048,0,0,0.785714,0.639175,0.69697,1
0.460674,0.321429,0,0,0.485714,0.216495,0.252525,0
0.820225,0.738095,0,0,0.6,0.494845,0.313131,7
0.438202,0.190476,0,0,0.428571,0.216495,0.353535,0
0.550562,0.154762,0,0,0.571429,0.216495,0.353535,0
0.797753,0.654762,0,0,0.742857,0.412371,0.363636,5
0.235955,0.214286,0,0,0.5,0.257732,0.393939,0
0.94382,0.452381,0,0,0.842857,0.917526,0.707071,4
0.460674,0.488095,0,0,0.328571,0.185567,0.323232,0
0.820225,0.809524,0,0,1,0.56701,0.292929,5
0.808989,0.833333,0,0,0.014286,0.536082,0.212121,7
0.966292,0.27381,0,0,0.614286,0.886598,0.909091,4
0.606742,0.392857,0,0,0.342857,0.865979,0.888889,1
0.966292,0.464286,0,0,0.671429,0.804124,0.838384,4
0.707865,0.404762,0,0,0.614286,0.845361,0.868687,1
0.831461,0.392857,0,0,0.371429,0.525773,0.363636,7
0.460674,0.416667,0,0,0.528571,0.742268,0.787879,1
0.370787,0.47619,0,0,0.242857,0.773196,0.808081,1
0.730337,0.416667,0,0,0.714286,0.525773,0.333333,5
0.674157,0.404762,1,0,0.542857,0.762887,0.808081,1
0.393258,0.416667,0,0,0.642857,0.701031,0.747475,1
0.460674,0.380952,0,0,0.5,0.42268,0.515152,0
