@relation Ecoli_11

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric

@data
0.247191,0.238095,0,0,0.353659,0.404494,0.415584,0
0.438202,0.190476,0,0,0.487805,0.235955,0.25974,0
0.707865,0.416667,0,0,0.707317,0.775281,0.792208,4
0.258427,0.380952,0,0,0.646341,0.955056,0.961039,1
0.393258,0.416667,0,0,0.670732,0.764045,0.766234,1
0.719101,0.595238,0,0,0.426829,0.404494,0.064935,7
0.191011,0.428571,0,0,0.52439,0.382022,0.402597,0
0.932584,0.25,0,0,0.670732,0.764045,0.766234,1
0.303371,0.166667,0,0,0.792683,0.280899,0.311688,0
0.707865,1,0,0,0.353659,0.539326,0.441558,7
0.719101,0.5,0,0,0.512195,0.842697,0.753247,1
0.707865,0.583333,0,0,0.402439,0.460674,0.25974,7
0.303371,0.22619,0,0,0.54878,0.831461,0.831169,1
0.820225,0.119048,0,0,0.621951,0.808989,0.818182,4
0.719101,0.488095,0,0,0.780488,0.337079,0.142857,5
0.460674,0.321429,0,0,0.47561,0.314607,0.337662,0
0.707865,0.797619,0,0,0.414634,0.404494,0.051948,7
0.191011,0.27381,0,0,0.573171,0.303371,0.311688,0
0.842697,0.25,0,0,0.707317,0.752809,0.766234,4
0,0.261905,0,0,0.439024,0.505618,0.519481,0
0.393258,0.214286,0,0,0.487805,0.303371,0.155844,0
0,0.416667,0,0,0.353659,0.719101,0.376623,1
0.730337,0.416667,0,0,0.731707,0.573034,0.233766,5
0.269663,0.22619,0,0,0.304878,0.179775,0.207792,0
0.775281,0.27381,0,0,0.621951,0.820225,0.831169,1
0.224719,0.357143,0,0,0.621951,0.842697,0.857143,1
0.078652,0.285714,0,0,0.585366,0.359551,0.376623,0
0.348315,0.369048,0,0,0.280488,0.280899,0.311688,0
0.741573,0.654762,0,0,0.426829,0.52809,0.25974,7
0.269663,0.297619,0,0,0.52439,0.224719,0.246753,0
0.651685,0.214286,0,0,0.609756,0.94382,0.857143,1
0.224719,0.333333,0,0,0.487805,0.539326,0.545455,0
0.539326,0.392857,0,0,0.560976,0.831461,0.727273,1
0.651685,0.52381,0,0,0.646341,0.786517,0.792208,4
0.370787,0.345238,0,0,0.560976,0.325843,0.337662,0
0.314607,0.261905,0,0,0.536585,0.337079,0.350649,0
0.719101,0.666667,0,0,0.52439,0.438202,0.051948,7
0.404494,0.369048,0,0,0.54878,0.741573,0.74026,1
0.516854,0.511905,0,0,0.365854,0.820225,0.103896,1
0.460674,0.416667,0,0,0.573171,0.808989,0.818182,1
0.786517,0.654762,0,0,0.439024,0.910112,0.909091,7
0.41573,0.369048,0,0,0.402439,0.820225,0.831169,1
0.52809,0.154762,0,0,0.54878,0.337079,0.363636,0
0.382022,0.416667,0,0,0.743902,0.977528,0.974026,1
0.370787,0.47619,0,0,0.329268,0.842697,0.844156,1
0.775281,0.321429,0,0,0.646341,0.797753,0.805195,4
0.47191,0.095238,0,0,0.621951,0.269663,0.285714,0
0.280899,0.285714,0,0,0.5,0.337079,0.350649,0
0.280899,0.25,0,0,0.45122,0.258427,0.272727,0
0.382022,0.142857,0,0,0.426829,0.359551,0.376623,0
0.662921,0.47619,0,0,0.597561,0.865169,0.87013,1
0.876404,0.619048,0,0,0.939024,0.41573,0.181818,5
0.58427,0.238095,0,0,0.426829,0.280899,0.298701,0
0.41573,0.333333,0,0,0.439024,0.404494,0.415584,0
0.179775,0.321429,0,0,0.585366,0.269663,0.285714,0
0.370787,0.369048,0,0,0.573171,0.168539,0.181818,0
0.269663,0.321429,0,0,0.378049,0.280899,0.298701,0
0.382022,0.607143,0,0,0.560976,0.820225,0.831169,1
0.573034,0.357143,0,0,0.634146,0.314607,0.337662,0
0.337079,0.333333,0,0,0.52439,0.213483,0.233766,0
0.932584,0.380952,0,0,0.719512,0.820225,0.831169,4
0.382022,0.22619,0,0,0.54878,0.516854,0.532468,0
0.438202,0.178571,0,0,0.390244,0.348315,0.363636,0
0.280899,0.416667,0,0,0.378049,0.438202,0.454545,0
0.449438,0.404762,0,0,0.719512,0.88764,0.896104,1
0.47191,0.285714,0,0,0.609756,0.168539,0.194805,0
0.348315,0.333333,0,0,0.536585,0.853933,0.87013,1
0.910112,0.428571,0,0,0.621951,0.842697,0.844156,4
0.404494,0.452381,0,0,0.426829,0.393258,0.402597,0
0.483146,0.25,0,0,0.573171,0.359551,0.376623,0
0.730337,0.464286,0,0,0.341463,0.382022,0.168831,0
0.325843,0.369048,0,0,0.792683,0.696629,0.701299,1
0.449438,0.357143,0,0,0.560976,0.516854,0.532468,0
0.494382,0.22619,0,0,0.597561,0.58427,0.597403,0
0.842697,0.464286,1,1,0.414634,0.494382,0.194805,3
0.52809,0.511905,0,0,0.560976,0.820225,0.831169,1
0.786517,0.535714,0,0,0.609756,0.550562,0.363636,7
0.719101,0.357143,0,0,0.512195,0.786517,0.792208,4
0.707865,0.761905,0,0,0.487805,0.314607,0.181818,7
0.842697,0.809524,0,0,0.353659,0.550562,0.233766,7
0.550562,0.535714,1,0,0.609756,0.764045,0.766234,4
0.426966,0.119048,0,0,0.585366,0.146067,0.168831,0
0.494382,0.428571,0,0,0.45122,0.494382,0.506494,1
0.775281,0.607143,0,0,0.292683,0.404494,0.116883,7
0.494382,0.392857,0,0,0.402439,0.393258,0.324675,0
0.337079,0.25,0,0,0.45122,0.168539,0.194805,0
0.292135,0.404762,0,0,0.463415,0.325843,0.337662,0
0.88764,0.452381,0,0,0.536585,0.707865,0.688312,4
0.58427,0.488095,0,0,0.439024,0.494382,0.506494,0
0.325843,0.166667,0,0,0.47561,0,0.025974,0
0.674157,0.404762,1,0,0.585366,0.831461,0.844156,1
0.539326,0.309524,0,0,0.47561,0.247191,0.25974,0
0.606742,0.369048,0,0,0.268293,0.337079,0.350649,0
0.044944,0.178571,0,0,0.426829,0.292135,0.311688,0
0.449438,0.297619,0,0,0.597561,0.213483,0.233766,0
0.764045,0.607143,0,0,0.52439,0.41573,0.246753,7
0.359551,0.202381,0,0,0.658537,0.033708,0.064935,0
0.382022,0.309524,0,0,0.426829,0.348315,0.363636,0
1,0.464286,0,0,0.54878,0.775281,0.792208,1
0.831461,0.690476,0,0,0.304878,0.561798,0.480519,7
0.674157,0.357143,0,0,0.47561,0.876404,0.883117,1
0.752809,0.25,0,0,0.585366,0.685393,0.688312,4
0.573034,0.452381,0,0,0.426829,0.348315,0.363636,0
0.831461,0.333333,0,0,0.597561,0.955056,0.961039,1
0.550562,0.309524,0,0,0.573171,0.853933,0.857143,1
0.629213,0.619048,0,0,0.865854,0.370787,0.38961,5
0.460674,0.416667,0,0,0.634146,0.191011,0.207792,0
0.382022,0.345238,0,0,0.390244,0.235955,0.25974,0
0.629213,0.416667,0,0,0.341463,0.382022,0.402597,0
0.426966,0.357143,0,0,0.512195,0.213483,0.181818,0
0.348315,0.404762,0,0,0.621951,0.910112,0.909091,1
0.730337,0.488095,0,0,0.5,0.494382,0.467532,7
0.404494,0.345238,0,0,0.390244,0.853933,0.025974,1
0.606742,0.392857,0,0,0.414634,0.94382,0.948052,1
0.797753,0.357143,1,0,0.560976,0.629213,0.194805,6
0.325843,0.142857,0,0,0.536585,0.438202,0.454545,0
0.831461,0.880952,0,0,0.621951,0.561798,0.181818,5
0.258427,0.190476,0,0,0.597561,0.247191,0.25974,0
0.764045,0.785714,0,0,0.390244,0.696629,0.532468,7
0.47191,0.261905,0,0,0.585366,0.348315,0.363636,0
0.123596,0.404762,0,0,0.634146,0.775281,0.688312,1
0.426966,0.333333,0,0,0.45122,0.191011,0.207792,0
0.41573,0.428571,0,0,0.439024,0.438202,0.272727,0
0.337079,0,0,0,0.609756,0.089888,0.103896,0
0.539326,0.297619,0,0,0.54878,0.977528,0.948052,1
0.94382,0.333333,0,0,0.512195,0.764045,0.766234,1
0.764045,0.416667,0,0,0.792683,0.808989,0.818182,1
0.483146,0.190476,0,0,0.329268,0.47191,0.480519,0
0.853933,0.297619,0,0,0.536585,0.629213,0.61039,4
0.370787,0.345238,0,0,0.47561,0.955056,0.961039,1
0.674157,0.535714,0,0,0.585366,0.719101,0.727273,1
0.449438,0.309524,0,0,0.378049,0.269663,0.155844,0
0.662921,0.535714,0,0,0.439024,0.438202,0.285714,7
0.382022,0.416667,0,0,0.463415,0.382022,0.402597,0
0.460674,0.380952,0,0,0.54878,0.460674,0.467532,0
0.438202,0.297619,0,0,0.560976,0.775281,0.779221,1
0.696629,0.738095,0,0,0.5,0.516854,0.506494,7
0.707865,0.654762,0,0,0.658537,0.41573,0.311688,7
0.88764,0.297619,0,0,0.731707,0.876404,0.883117,4
0.494382,0.142857,0,0,0.45122,0.269663,0.285714,0
0.741573,0.392857,1,0,0.585366,0.595506,0.272727,6
0.550562,0.321429,0,0,0.52439,0.303371,0.324675,0
0.359551,0.27381,0,0,0.573171,0.280899,0.298701,7
0.910112,0.440476,0,0,0.621951,0.94382,0.948052,4
0.258427,0.214286,0,0,0.45122,0.258427,0.285714,0
