@relation Ecoli_9

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric

@data
0.561798,0.641791,0,0,0.352273,0.917526,0.928571,1
0.786517,0.716418,0,0,0.477273,0.835052,0.857143,7
0.674157,0.343284,0,0,0.511364,0.804124,0.836735,1
0.438202,0.134328,0,0,0.522727,0.216495,0.346939,0
0.370787,0.492537,0,0,0.375,0.773196,0.806122,1
0.674157,0.402985,1,0,0.613636,0.762887,0.806122,1
0.719101,0.522388,0,0,0.545455,0.773196,0.734694,1
0.134831,0.656716,0,0,0.840909,0.56701,0.632653,1
0.449438,0.283582,0,0,0.420455,0.247423,0.265306,0
0.719101,0.910448,0,0,0.420455,0.43299,0.397959,7
0.303371,0.283582,0,0,0.420455,0.360825,0.428571,0
0.707865,0.402985,0,0,0.670455,0.845361,0.867347,1
0.752809,0.701493,0,0,0.522727,0.43299,0.326531,7
0.775281,0.626866,0,0,0.715909,0.463918,0.408163,7
0.719101,0.820896,0,0,0.568182,0.340206,0.377551,7
0.494382,0.179104,0,0,0.625,0.536082,0.612245,0
0.325843,0.238806,0,0,0.590909,0.381443,0.479592,7
0.853933,0.746269,0,0,0.5,0.371134,0.387755,7
0.707865,0.507463,0,0,0.556818,0.690722,0.193878,7
0.280899,0.208955,0,0,0.488636,0.237113,0.357143,0
0.910112,0.432836,0,0,0.647727,0.773196,0.806122,4
0.730337,0.507463,0,0,0.534091,0.453608,0.510204,7
0.685393,0.776119,0,0,0.579545,0.309278,0.326531,5
0.11236,0.38806,0,0,0.465909,0.659794,0.204082,1
0.662921,0.38806,0,0,0.590909,0.43299,0.357143,0
0.382022,0.328358,0,0,0.431818,0.216495,0.346939,0
0.707865,0.358209,0,0,0.579545,0.814433,0.846939,1
0.325843,0.268657,0,0,0.545455,0.360825,0.459184,0
0.494382,0.38806,0,0,0.443182,0.360825,0.397959,0
0.067416,0.567164,0,0,0.556818,0.917526,0.367347,1
0.382022,0.179104,0,0,0.579545,0.474227,0.561224,0
0.651685,0.477612,0,0,0.647727,0.690722,0.744898,1
0.235955,0.41791,0,0,0.568182,0.298969,0.408163,0
0.359551,0.283582,0,0,0.397727,0.257732,0.377551,0
0.865169,0.507463,0,0,1,0.515464,0.193878,5
0.426966,0.343284,0,0,0.545455,0.195876,0.285714,0
0.775281,0.656716,0,0,0.340909,0.371134,0.234694,7
0.483146,0.537313,0,0,0.590909,0.474227,0.561224,7
0.719101,0.641791,0,0,0.465909,0.371134,0.193878,7
0.629213,0.253731,0,0,0.556818,0.350515,0.459184,0
0.595506,0.223881,0,0,0.5,0.237113,0.357143,0
0.52809,0.537313,0,0,0.590909,0.752577,0.795918,1
0.797753,0.507463,0,0,0.545455,0.329897,0.316327,7
0.494382,0.074627,0,0,0.488636,0.247423,0.367347,0
0.741573,0.716418,0,0,0.465909,0.484536,0.346939,7
0.696629,0.283582,0,0,0.659091,0.783505,0.816327,4
0.741573,0.373134,0,0,0.613636,0.690722,0.744898,4
0.280899,0.373134,0,0,0.5,0.14433,0.285714,0
0.370787,0.328358,0,0,0.590909,0.298969,0.408163,0
0.764045,0.880597,0,0,0.431818,0.639175,0.561224,7
0.561798,0.507463,0,0,0.806818,0.597938,0.663265,1
0.629213,0.41791,0,0,0.386364,0.350515,0.459184,0
0.685393,0.328358,0,0,0.545455,0.329897,0.408163,0
0.224719,0.343284,0,0,0.647727,0.773196,0.816327,1
0.494382,0.283582,0,0,0.477273,0.226804,0.193878,0
0.831461,0.820896,0,0,0.852273,0.525773,0.142857,5
0.426966,0.044776,0,0,0.613636,0.134021,0.27551,0
0.640449,0.462687,0,0,0.420455,0.257732,0.326531,0
0.47191,0.179104,0,0,0.659091,0.123711,0.265306,0
0.191011,0.238806,0,0,0.602273,0.278351,0.387755,0
