@relation Ecoli_8

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric

@data
0.772727,0.458333,1,0,0.72093,0.526316,0.282828,6
0.477273,0.263889,0,0,0.674419,0.105263,0.272727,0
0.545455,0.347222,0,0,0.593023,0.894737,0.888889,1
0.420455,0.388889,0,0,0.488372,0.357895,0.474747,0
0.693182,0.277778,0,0,0.569767,0.315789,0.444444,0
0.727273,0.833333,0,0,0.523256,0.315789,0.383838,0
0.977273,0.319444,0,0,0.686047,0.884211,0.909091,4
0.488636,0.333333,0,0,0.674419,0.736842,0.787879,1
0.602273,0.361111,0,0,0.186047,0.252632,0.393939,0
0.363636,0.361111,0,0,0.406977,0.242105,0.383838,0
0.454545,0.361111,0,0,0.430233,0.231579,0.272727,0
0.670455,0.180556,0,0,0.744186,0.736842,0.777778,4
0.761364,0.541667,1,0,0.767442,0.557895,0.161616,6
0.136364,0.708333,0,0,0.860465,0.557895,0.636364,1
0.534091,0.416667,0,0,0.72093,0.726316,0.777778,4
0.420455,0.5,0,0,0.488372,0.389474,0.363636,0
0.181818,0.375,0,0,0.627907,0.231579,0.373737,0
0.761364,0.902778,0,0,0.290698,0.389474,0.252525,7
0.431818,0.138889,0,0,0.627907,0.115789,0.282828,0
0.5,0.458333,0,0,0.453488,0.347368,0.40404,0
0.534091,0.166667,0,0,0.651163,0.157895,0.252525,0
0.556818,0.180556,0,0,0.651163,0.2,0.353535,0
0.784091,0.375,0,0,0.686047,0.726316,0.777778,4
0.375,0.555556,0,0,0.383721,0.768421,0.808081,1
0.284091,0.291667,0,0,0.5,0.221053,0.363636,0
0.340909,0.486111,0,0,0.488372,0.589474,0.343434,1
0.568182,0.486111,0,0,0.313953,0.189474,0.343434,0
0.886364,0.722222,0,0,0.965116,0.368421,0.292929,5
0.431818,0.333333,0,0,0.732558,0.210526,0.353535,0
0.511364,0.333333,0,0,0.709302,0.726316,0.777778,1
0.659091,0.611111,0,0,0.686047,0.715789,0.767677,4
0.477273,0.111111,0,0,0.662791,0.231579,0.373737,0
0.386364,0.541667,0,0,0.674419,0.273684,0.414141,0
0.443182,0.222222,0,0,0.534884,0.2,0.353535,0
0.772727,0.652778,0,0,0.848837,0.368421,0.30303,5
0.863636,0.763889,0,0,0.581395,0.694737,0.757576,4
1,0.361111,0,0,0.604651,0.715789,0.757576,4
0.420455,0.430556,0,0,0.453488,0.747368,0.79798,1
0.272727,0.347222,0,0,0.569767,0.189474,0.343434,0
0.784091,0.597222,0,0,0.895349,0.357895,0.212121,5
0.886364,0.388889,0,0,0.523256,0.715789,0.686869,4
0.409091,0.430556,0,0,0.593023,0.673684,0.727273,1
0.465909,0.486111,0,0,0.674419,0.157895,0.313131,0
0.590909,0.569444,0,0,0.488372,0.442105,0.545455,0
0.647727,0.527778,0,0,0.430233,0.242105,0.333333,0
0.693182,0.611111,0,0,0.511628,0.357895,0.383838,7
0.840909,0.861111,0,0,0.872093,0.515789,0.151515,5
0.727273,0.402778,0,0,0.77907,0.589474,0.666667,4
0,0.486111,0,0,0.406977,0.652632,0.444444,1
0.579545,0.333333,0,0,0.662791,0.6,0.676768,1
0.261364,0.222222,0,0,0.639535,0.210526,0.353535,0
0.988636,0.458333,0,0,0.709302,0.747368,0.79798,4
0.761364,0.625,0,0,0.593023,0.336842,0.383838,7
0.875,0.569444,1,0,0.430233,0.515789,0.010101,6
0.386364,0.402778,0,0,0.44186,0.2,0.353535,0
0.443182,0.208333,0,0,0.44186,0.305263,0.434343,0
0.409091,0.319444,0,0,0.55814,0.178947,0.232323,0
0.818182,0.361111,0,0,0.755814,0.757895,0.79798,4
0.295455,0.138889,0,0,0.395349,0.210526,0.353535,0
0.329545,0.347222,0,0,0.55814,0.347368,0.464646,0
0.193182,0.5,0,0,0.569767,0.336842,0.464646,0
0.454545,0.472222,0,0,0.523256,0.357895,0.474747,0
0.693182,0.694444,0,0,0.534884,0.863158,0.888889,1
0.5,0.486111,0,0,0.546512,0.221053,0.363636,0
0.625,0.430556,0,0,0.662791,0.768421,0.808081,1
0.795455,0.666667,0,0,0.546512,0.484211,0.474747,7
0.693182,0.5,0,0,0.627907,0.652632,0.525253,1
0.647727,0.305556,0,0,0.069767,0.463158,0.333333,4
0.886364,0.236111,0,0,0.662791,0.757895,0.79798,4
0.965909,0.513889,0,0,0.616279,0.494737,0.353535,2
0.579545,0.416667,0,0,0.674419,0.273684,0.414141,0
0.579545,0.472222,0,0,0.534884,0.284211,0.353535,0
0.784091,0.708333,0,0,0.348837,0.357895,0.242424,7
0.238636,0.25,0,0,0.593023,0.242105,0.393939,0
0.386364,0.458333,0,0,0.674419,0.842105,0.808081,1
0.897727,0.277778,0,0,0.534884,0.810526,0.707071,4
0.852273,0.833333,0,0,0.965116,0.547368,0.30303,5
0.5,0.166667,0,0,0.5,0.231579,0.373737,0
0.522727,0.625,0,0,0.55814,0.852632,0.878788,1
0.454545,0.402778,0,0,0.44186,0.178947,0,0
0.386364,0.486111,0,0,0.77907,0.894737,0.909091,1
0.534091,0.541667,0,0,0.674419,0.694737,0.757576,1
0.522727,0.597222,0,0,0.418605,0.747368,0.232323,1
0.715909,0.430556,0,0,0.593023,0.810526,0.848485,1
0.340909,0.402778,0,0,0.418605,0.168421,0.323232,0
0.840909,0.805556,0,0,0.360465,0.505263,0.525253,7
0.590909,0.902778,0,0,0.837209,0.347368,0.383838,5
0.579545,0.527778,0,0,0.476744,0.305263,0.434343,0
0.715909,0.930556,0,0,0.465116,0.357895,0.191919,7
0.386364,0.416667,0,0,0.604651,0.315789,0.444444,0
