@relation Segmentation_13

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric

@data
0.16996,0.736402,0,0,0,0.052953,0.000458,0.018634,0.000741,0.106119,0.096591,0.084683,0.137958,0.73221,0.052311,0.806452,0.130339,0.355526,0.848853,6
0.264822,0.401674,0,0.333333,0,0.040733,0.004175,0.024845,0.001849,0.012393,0.001623,0.030191,0.003897,0.754682,0.223844,0.516129,0.030191,0.981481,0.125106,2
0.774704,0.393305,0,0,0,0.136456,0.020822,0.081988,0.010387,0.028918,0.012175,0.055228,0.017147,0.707865,0.270073,0.491461,0.055228,0.886048,0.114919,2
0.363636,0.075314,0,0,0,0.044807,0.001635,0.031056,0.001135,0.895688,0.869318,0.946244,0.867498,0.353933,0.60219,0.332068,0.946244,0.166484,0.098953,1
0.193676,0.16318,0,0,0,0.028513,0.000871,0.017391,0.000362,0.865221,0.826299,0.933726,0.830086,0.277154,0.683698,0.282732,0.933726,0.197162,0.100592,1
0.418972,0.899582,0,0,0,0.057026,0.004116,0.079503,0.001849,0.054738,0.042208,0.043446,0.078722,0.728464,0.090024,0.751423,0.074374,0.526881,0.887057,6
0.221344,0.343096,0,0,0,0.014257,0.000518,0.004969,0.000124,0.124968,0.096591,0.179676,0.09431,0.595506,0.434307,0.349146,0.179676,0.511905,0.131345,4
0.608696,0.037657,0,0,0,0.022403,0.000436,0.013665,0.000236,0.778725,0.719156,0.858616,0.751364,0.162921,0.718978,0.343454,0.858616,0.240108,0.083829,1
0.731225,0.146444,0,0,0,0.02444,0.000532,0.023603,0.000622,0.944746,0.945617,0.964654,0.922837,0.526217,0.462287,0.375712,0.964654,0.110653,0.110219,1
0.086957,0.426778,0,0,0,0.026477,0.001324,0.062112,0.002009,0.102505,0.125,0.111929,0.070928,0.955056,0.20438,0.343454,0.121502,0.451359,0.327587,0
0.229249,0.456067,0,0,0,0.07943,0.00264,0.032298,0.001349,0.132972,0.07711,0.21944,0.09509,0.402622,0.593674,0.296015,0.21944,0.681266,0.110453,2
0.683794,0.200837,0,0,0,0.03055,0.000465,0.029814,0.000589,0.850762,0.80763,0.919735,0.819174,0.252809,0.682482,0.309298,0.919735,0.203326,0.094558,1
0.126482,0.389121,0,0.333333,0,0.057026,0.00128,0.068323,0.003636,0.140718,0.147727,0.164948,0.10834,0.835206,0.287105,0.335863,0.164948,0.380367,0.227339,0
