@relation Segmentation_9

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric

@data
0.086957,0.315126,0,0,0,0.030418,0.000657,0.038509,0.000943,0.129615,0.135332,0.156112,0.095869,0.83209,0.286895,0.342629,0.156112,0.417916,0.25386,0
0.197628,0.546218,0,0,0,0.019011,0.00012,0.004969,0.000053,0.004906,0.002431,0.011782,0,0.815299,0.162928,0.569721,0.011782,0.888889,0.189711,4
0.498024,0.554622,0,0,0,0.051331,0.000123,0.019876,0.000438,0.029176,0.006483,0.062592,0.015588,0.66791,0.29634,0.501992,0.062592,0.915376,0.132915,2
0.051383,0.071429,0,0,0,0.019011,0.000075,0.027329,0.00031,0.770204,0.713938,0.868925,0.718628,0.199627,0.786305,0.175299,0.868925,0.253299,0.136048,1
0.656126,0.193277,0,0,0,0.032319,0.000377,0.017391,0.000502,0.687322,0.612642,0.805596,0.632892,0.098881,0.860685,0.157371,0.805596,0.308813,0.131734,1
0.588933,0.592437,0,0,0,0.003802,0.00003,0.045963,0.002578,0.009553,0.007293,0.015464,0.005456,0.815299,0.159386,0.575697,0.015464,0.537037,0.17516,4
0.458498,0.714286,0,0.5,0,0.062738,0.001253,0.067081,0.001482,0.326878,0.313614,0.377025,0.286048,0.63806,0.447462,0.278884,0.377025,0.283287,0.185003,5
0.027668,0.117647,0,0.5,0,0.047529,0.001139,0.040994,0.000505,0.790343,0.747974,0.874816,0.740452,0.289179,0.72255,0.187251,0.874816,0.222954,0.142925,1
0.3083,0.155462,0,0,0,0.036122,0.001005,0.02236,0.000256,0.75213,0.691248,0.85567,0.699922,0.173508,0.805195,0.171315,0.85567,0.265899,0.134668,1
0.940711,0.415966,0,0,0,0.009506,0.000063,0.004969,0.000021,0.06584,0.044571,0.105302,0.044427,0.666045,0.33412,0.440239,0.105302,0.620643,0.156084,4
0.86166,0.483193,0,0,0,0.013308,0.000063,0.314286,0.032008,0.252259,0.244733,0.284978,0.224474,0.701493,0.345927,0.38247,0.284978,0.258409,0.18617,3
0.067194,0.55042,0,0,0,0.026616,0.000657,0.006211,0.00011,0.003873,0.00081,0.008837,0.001559,0.811567,0.153483,0.589641,0.008837,0.416667,0.149445,2
0.011858,0.319328,0,0.5,0,0.095057,0.003122,0.06087,0.003155,0.120837,0.132901,0.139175,0.089634,0.878731,0.245573,0.36255,0.139912,0.391731,0.291555,0
0.470356,0.02521,0,0,0,0.047528,0.000556,0.042236,0.000823,0.903176,0.866289,0.951399,0.886204,0.291045,0.57497,0.434263,0.951399,0.172628,0.106636,1
0.482213,0.239496,0,0,0,0.032319,0.000579,0.016149,0.000414,0.748515,0.687196,0.837261,0.712393,0.171642,0.733176,0.294821,0.837261,0.25416,0.120109,1
0.6917,0.37395,0,0,0,0.06654,0.000781,0.032298,0.00047,0.386006,0.367099,0.443299,0.342946,0.580224,0.495868,0.258964,0.443299,0.268621,0.175356,3
0.478261,0,0,0,0,0.034221,0.000314,0.064596,0.003644,1,0.998379,1,1,0.503731,0.365998,0.559761,1,0.092773,0.088275,1
0.126482,0.348739,0,0,0,0.045627,0.000213,0.057143,0.001184,0.041053,0.023501,0.051546,0.046765,0.699627,0.188902,0.649402,0.051546,0.609788,0.029434,2
0.351779,0.378151,0,0.5,0,0.030418,0.000388,0.038509,0.00136,0.139943,0.148298,0.165685,0.104443,0.847015,0.285714,0.328685,0.165685,0.404038,0.257472,0
0.750988,0.151261,0,0,0,0.015209,0.000388,0.024845,0.000278,0.946295,0.940843,0.969809,0.925175,0.494403,0.466352,0.400398,0.969809,0.118399,0.132046,1
0.130435,0.436975,0,0,0,0.01711,0.000392,0.017391,0.000438,0.043894,0.053485,0.052283,0.025721,0.886194,0.179457,0.466135,0.053019,0.541887,0.3157,0
0.660079,0.726891,0,0,0,0.159696,0.001533,0.130435,0.001306,0.336432,0.320097,0.388807,0.296181,0.613806,0.460449,0.282869,0.388807,0.278195,0.178636,5
0.521739,0.718487,0,0,0,0.085551,0.005501,0.193789,0.051391,0.207591,0.198541,0.234904,0.187062,0.705224,0.309327,0.440239,0.23785,0.256078,0.139618,5
0.150198,0.533613,0,0,0,0.038023,0.000506,0.053416,0.001182,0.380842,0.358185,0.442563,0.336711,0.55597,0.515939,0.250996,0.442563,0.280911,0.171392,3
0.474308,0.470588,0,0,0,0.053232,0.002495,0.019876,0.000791,0.048541,0.057536,0.055965,0.031956,0.880597,0.175915,0.478088,0.055965,0.475,0.314817,0
0.075099,0.995798,0,0,0,0.062738,0.00084,0.037267,0.001154,0.093726,0.076985,0.080265,0.123928,0.688433,0.086187,0.834661,0.117084,0.403437,0.909881,6
0.612648,0.60084,0,0,0,0.009506,0.00033,0.017391,0.000393,0.012135,0.007293,0.023564,0.004677,0.796642,0.186541,0.549801,0.023564,0.838889,0.178395,4
0.142292,0.281513,0,0,0,0.034221,0.000179,0.057143,0.002073,0.305448,0.299838,0.343888,0.26968,0.697761,0.386068,0.318725,0.343888,0.258916,0.195649,3
0.557312,0.092437,0,0,0,0.01711,0.000629,0.01118,0.000252,0.770979,0.705835,0.852725,0.745908,0.13806,0.704841,0.378486,0.852725,0.247776,0.107472,1
0.735178,0.521008,0,0,0,0.112167,0.002484,0.018634,0.000345,0.184353,0.147488,0.245214,0.155105,0.520522,0.465171,0.374502,0.245214,0.454232,0.140589,4
0.498024,0.193277,0,0.5,0,0.032319,0.000718,0.036025,0.000796,0.866254,0.824149,0.930044,0.83788,0.266791,0.641086,0.348606,0.930044,0.194754,0.118766,1
0.719368,0.281513,0,0,0,0.036122,0.000332,0.017391,0.000919,0.945004,0.938412,0.974227,0.91894,0.48694,0.493506,0.36255,0.974227,0.124647,0.1383,1
0.932806,0.756303,0,0,0,0.034221,0.000314,0.03354,0.000729,0.051123,0.038898,0.036082,0.078722,0.733209,0.068477,0.816733,0.074374,0.53582,0.87284,6
0.363636,0.92437,0,0,0,0.08365,0.00245,0.059627,0.002276,0.085722,0.064019,0.073638,0.119252,0.656716,0.090909,0.860558,0.112666,0.485216,0.918265,6
0.73913,0.260504,0,0,0,0.036122,0.000937,0.050932,0.001438,0.280145,0.26013,0.329897,0.246298,0.606343,0.434475,0.334661,0.329897,0.297096,0.167116,3
