@relation Segmentation_16

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric

@data
0.916996,0.288703,0,0,0,0.021869,0.000332,0.023603,0.000398,0.642199,0.563275,0.775722,0.573731,0.091418,0.958824,0,0.775722,0.350039,0.145599,1
0.466403,0.527197,0,0,0,0.027833,0.000523,0.016149,0.000206,0.025257,0.013234,0.048113,0.012087,0.744403,0.248235,0.508,0.048113,0.779497,0.164366,4
0.932806,0.514644,0,0,0,0.019881,0.000209,0.014907,0.000256,0.029466,0.042184,0.031828,0.014504,0.910448,0.151765,0.494,0.03775,0.647222,0.377803,0
0.288538,0.849372,0,0,0,0.015905,0.000075,0.01118,0.000088,0.049198,0.038048,0.029608,0.081386,0.742537,0.052941,0.842,0.074759,0.603704,0.850664,6
0.146245,0.435146,0,0,0,0.033797,0.000243,0.027329,0.000791,0.019995,0.004136,0.03775,0.016116,0.720149,0.222353,0.578,0.03775,0.912698,0.105404,2
0.695652,0.497908,0,0,0,0.015905,0.000433,0.017391,0.00015,0.042357,0.056245,0.044412,0.026591,0.914179,0.154118,0.486,0.050333,0.515873,0.37831,0
0.043478,0.594142,0,0,0,0.115308,0.003077,0.052174,0.002308,0.139963,0.110835,0.190229,0.113618,0.591418,0.412941,0.392,0.190229,0.479715,0.152323,3
0.869565,0.594142,0,0.5,0.5,0.151093,0.002764,0.028571,0.00043,0.046041,0.032258,0.071799,0.031426,0.725746,0.268235,0.494,0.071799,0.6248,0.161538,4
0.067194,0.527197,0,0,0,0.031809,0.000568,0.018634,0.000216,0.040779,0.054591,0.043671,0.024174,0.914179,0.157647,0.48,0.048853,0.543871,0.368636,0
0.233202,0.707113,0,0.5,0,0.059642,0.00121,0.059627,0.001507,0.139437,0.127378,0.119171,0.173247,0.70709,0.076471,0.84,0.159141,0.285691,0.88411,6
0.683794,0.158996,0,0,0,0.035785,0.000766,0.021118,0.000687,0.76322,0.704715,0.837898,0.73892,0.190299,0.714118,0.31,0.837898,0.247337,0.11942,1
0.525692,0.338912,0,0,0,0.013917,0.000253,0.019876,0.000393,0.148645,0.124069,0.196891,0.120064,0.619403,0.405882,0.374,0.196891,0.44338,0.161859,4
0.079051,0.920502,0,0,0,0.085487,0.002708,0.050932,0.001712,0.09629,0.084367,0.082161,0.123288,0.722015,0.092941,0.796,0.113249,0.327918,0.899993,6
0.470356,0.259414,0,0,0,0.011928,0.00009,0.01118,0.000056,0.723494,0.663358,0.820873,0.676068,0.192164,0.810588,0.144,0.820873,0.276784,0.139142,1
0.916996,0.832636,0,0.5,0,0.095427,0.00614,0.037267,0.00125,0.109708,0.092639,0.101406,0.135375,0.682836,0.124706,0.784,0.124352,0.335421,0.945913,6
0.632411,0.552301,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.61,0,0,0.51428,4
0.079051,0.564854,0,0.5,0,0.069583,0.001632,0.029814,0.000609,0.044462,0.043011,0.056255,0.033038,0.809701,0.201176,0.518,0.057735,0.464069,0.246623,3
0.241107,0.535565,0,0,0,0.087475,0.001016,0.031056,0.000494,0.163378,0.133168,0.214656,0.136986,0.576493,0.424706,0.388,0.214656,0.444353,0.148145,3
0.343874,0.430962,0,0,0,0.059642,0.001837,0.093168,0.003038,0.156538,0.158809,0.186528,0.121676,0.798507,0.321176,0.326,0.186528,0.397362,0.240675,0
0.806324,0.60251,0,0,0,0.077535,0.001288,0.04472,0.001699,0.129703,0.100083,0.11547,0.174053,0.591418,0.102353,0.92,0.159882,0.440577,0.932543,6
0.537549,0.711297,0,0,0,0.065606,0.003888,0.080745,0.00665,0.248093,0.234078,0.285714,0.22079,0.658582,0.384706,0.368,0.285714,0.285756,0.176212,5
0.58498,0.271967,0,0,0,0.075547,0.003974,0.054658,0.004349,0.173902,0.174524,0.210215,0.133763,0.781716,0.356471,0.284,0.210215,0.415737,0.228851,0
