@relation Segmentation_8

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric

@data
0.794466,0.827731,0,0,0,0.063136,0.001856,0.05297,0.004698,0.134263,0.113636,0.117084,0.172253,0.646067,0.080292,0.841046,0.162739,0.368866,0.913423,6
0.802372,0.004202,0,0,0,0.028513,0.000689,0.051364,0.001207,0.888459,0.844156,0.948454,0.867498,0.23221,0.647202,0.348089,0.948454,0.19252,0.107654,1
0.375494,0.436975,0,0,0,0.07332,0.001284,0.096308,0.002174,0.103021,0.061688,0.151694,0.091193,0.513109,0.399027,0.45674,0.151694,0.618328,0.098232,2
0.086957,0.743697,0,0,0,0.0611,0.00065,0.213483,0.057221,0.213271,0.200487,0.250368,0.186282,0.674157,0.368613,0.334004,0.250368,0.284148,0.17286,5
0.418972,0.495798,0,0,0,0.020367,0.000748,0.025682,0.001344,0.046476,0.061688,0.050074,0.028059,0.923221,0.1618,0.408451,0.055965,0.530556,0.36938,0
0.379447,0.147059,0,0,0,0.0611,0.002153,0.064205,0.002166,0.434547,0.388799,0.5243,0.383476,0.372659,0.683698,0.136821,0.5243,0.326719,0.149727,3
0.442688,0.432773,0,0,0,0.034623,0.000675,0.009631,0.000137,0.179964,0.153409,0.22975,0.152767,0.589888,0.423358,0.334004,0.22975,0.393927,0.149654,4
0.498024,0.193277,0,0.5,0,0.034623,0.000947,0.046549,0.001697,0.866254,0.825487,0.930044,0.83788,0.264045,0.660584,0.29175,0.930044,0.194754,0.118021,1
0.747036,0.634454,0,0,0,0.077393,0.005298,0.402889,0.238503,0.288149,0.255682,0.338733,0.265783,0.513109,0.453771,0.366197,0.340206,0.298471,0.092261,5
0.300395,0.731092,0,0,0,0.107943,0.010187,0.179775,0.04938,0.226956,0.213474,0.262887,0.201871,0.664794,0.36618,0.348089,0.262887,0.27036,0.16098,5
0.027668,0.903361,0,0,0,0.105906,0.002639,0.032103,0.0007,0.125484,0.102273,0.104566,0.169914,0.631086,0.059611,0.891348,0.16053,0.424404,0.89265,6
0.889328,0.415966,0,0,0,0.01222,0.000118,0.014446,0.000325,0.011619,0.000812,0.029455,0.003118,0.754682,0.223844,0.486922,0.029455,0.977778,0.149109,2
