@relation Segmentation_19

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric

@data
0.209486,0.514644,0,0,0,0.008147,0.000039,0.001242,0.000013,0.003615,0,0.010309,0,0.807836,0.164706,0.576238,0.010309,1,0.159449,4
0.051383,0.564854,0,0.333333,0,0.032587,0.00063,0.024845,0.000534,0.073845,0.058347,0.103829,0.056898,0.703358,0.292941,0.471287,0.103829,0.487864,0.157012,3
0.102767,0.74477,0,0,0,0.03666,0.000414,0.058385,0.001809,0.228505,0.211507,0.269514,0.201091,0.643657,0.382353,0.384158,0.269514,0.297841,0.164505,5
0.44664,0.711297,0,0,0,0.040733,0.000512,0.019876,0.000791,0.13891,0.115883,0.124448,0.17615,0.630597,0.095294,0.881188,0.166421,0.366581,0.917461,6
0.256917,0.410042,0,0,0,0.03055,0.001076,0.02236,0.000608,0.714433,0.65235,0.810015,0.671863,0.177239,0.758824,0.245545,0.810015,0.268118,0.125344,1
0.549407,0.033473,0,0.333333,0,0.038696,0.000734,0.042236,0.001432,0.768913,0.712318,0.863034,0.722525,0.197761,0.764706,0.213861,0.863034,0.249895,0.13092,1
0.557312,0.539749,0,0,0,0.154786,0.00172,0.03354,0.000521,0.184353,0.170989,0.214286,0.165238,0.682836,0.318824,0.449505,0.214286,0.2851,0.158426,3
0.762846,0.192469,0,0,0,0.022403,0.000556,0.026087,0.000281,0.947844,0.947326,0.969072,0.924396,0.527985,0.457647,0.380198,0.969072,0.111695,0.139194,1
0.972332,0.682008,0,0.333333,0,0.114053,0.003563,0.070807,0.001115,0.391686,0.360616,0.469809,0.33827,0.494403,0.598824,0.178218,0.469809,0.323021,0.169025,5
0.399209,0.079498,0,0,0,0.034623,0.00117,0.013665,0.000557,0.874258,0.839546,0.934462,0.842557,0.315299,0.627059,0.320792,0.934462,0.183565,0.125605,1
0.833992,0.539749,0,0,0,0.14053,0.005589,0.014907,0.000481,0.020139,0.019449,0.022091,0.018706,0.822761,0.145882,0.592079,0.022091,0.068883,0.159449,4
0.177866,0.937238,0,0,0,0.071283,0.002447,0.038509,0.002578,0.07591,0.055105,0.061856,0.110678,0.666045,0.082353,0.865347,0.104566,0.520399,0.899904,6
0.225296,0.426778,0,0,0,0.126273,0.001626,0.016149,0.000281,0.145365,0.123177,0.188513,0.120811,0.634328,0.372941,0.409901,0.188513,0.414807,0.154194,4
0.853755,0.142259,0,0.333333,0,0.032587,0.000276,0.034783,0.000598,0.847147,0.810373,0.910162,0.814497,0.309702,0.634118,0.314852,0.910162,0.190912,0.126163,1
0.272727,0.112971,0,0,0,0.044807,0.000362,0.02236,0.000548,0.404338,0.364668,0.492636,0.348402,0.43097,0.650588,0.158416,0.492636,0.336015,0.162116,3
0.185771,0.301255,0,0,0,0.083503,0.005342,0.052174,0.001218,0.043635,0.016207,0.078792,0.032736,0.630597,0.310588,0.518812,0.078792,0.82735,0.117376,2
0.474308,0.422594,0,0,0,0.087576,0.002352,0.01118,0.000201,0.165247,0.141815,0.214286,0.13562,0.619403,0.405882,0.370297,0.214286,0.409544,0.160984,4
0.652174,0.414226,0,0,0.5,0.022403,0.00032,0.047205,0.001656,0.204234,0.167747,0.268041,0.171473,0.516791,0.485882,0.344554,0.268041,0.431825,0.144738,4
0.332016,0.895397,0,0,0,0.05499,0.001337,0.036025,0.00093,0.112832,0.105348,0.084683,0.149649,0.746269,0.023529,0.879208,0.141384,0.401151,0.828517,6
0.300395,0.472803,0,0,0,0.01833,0.000162,0.013665,0.000045,0.035631,0.050243,0.037555,0.019486,0.923507,0.149412,0.479208,0.045655,0.595899,0.384697,0
0.450593,0.606695,0,0,0,0.014257,0.000518,0.023602,0.000467,0.16912,0.125608,0.172312,0.207327,0.479478,0.187059,0.887129,0.195876,0.417328,0.988406,6
0.849802,0.661088,0,0,0,0.03055,0.000517,0.043478,0.000302,0.115673,0.093193,0.103829,0.149649,0.641791,0.102353,0.857426,0.141384,0.400756,0.921651,6
0.181818,0.828452,0,0,0,0.063136,0.001714,0.031056,0.00067,0.081074,0.069692,0.061119,0.113016,0.729478,0.055294,0.843564,0.106775,0.464325,0.857046,6
0.371542,0.543933,0,0,0,0.026477,0.00032,0.016149,0.00011,0.010844,0.00081,0.0243,0.006235,0.761194,0.198824,0.568317,0.0243,0.977778,0.127283,2
0.762846,0.719665,0,0,0,0.028513,0.000776,0.065838,0.001172,0.381616,0.358995,0.44919,0.331255,0.55597,0.545882,0.20198,0.44919,0.303121,0.176689,5
0.73913,0.732218,0,0,0,0.032587,0.000217,0.017391,0.00015,0.129099,0.111831,0.120766,0.154326,0.673507,0.122353,0.790099,0.145803,0.301883,0.945425,6
0.521739,0.476987,0,0,0,0.052953,0.003762,0.047205,0.000951,0.461916,0.445705,0.5243,0.410756,0.574627,0.54,0.192079,0.5243,0.259842,0.181473,3
0.083004,0.205021,0,0,0,0.01833,0.000399,0.028571,0.000526,0.13891,0.141005,0.170839,0.102884,0.804104,0.317647,0.322772,0.170839,0.430484,0.234045,0
0.486166,0.376569,0,0,0.5,0.124236,0.037188,0.144099,0.042916,0.071004,0.042139,0.103093,0.064692,0.61194,0.302353,0.552475,0.103093,0.700087,0.100079,2
