@relation Segmentation_20

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric

@data
0.640316,0.694561,0,0.5,0,0.04175,0.000931,0.057692,0.000887,0.170927,0.154781,0.142121,0.21668,0.691383,0.030377,0.94929,0.204713,0.321139,0.873346,6
0.735178,0.39749,0,0,0,0.145129,0.016391,0.161538,0.059868,0.262845,0.248784,0.303387,0.233048,0.675351,0.396112,0.35497,0.303387,0.270907,0.174683,3
0.656126,0.518828,0,0,0,0.021869,0.000143,0.014103,0.000171,0.217403,0.175041,0.285714,0.185503,0.480962,0.522479,0.340771,0.285714,0.443136,0.137917,4
0.312253,0.301255,0,0.5,0,0.059642,0.002363,0.034615,0.000637,0.344694,0.333063,0.388807,0.308652,0.665331,0.433779,0.302231,0.388807,0.249679,0.180859,3
0.482213,0.732218,0,0,0,0.129225,0.004026,0.217949,0.008919,0.360961,0.339546,0.421944,0.316446,0.587174,0.521264,0.235294,0.421944,0.290148,0.17402,5
0.73913,0.129707,0,0,0,0.027833,0.000724,0.038462,0.001422,0.75936,0.697731,0.836524,0.735775,0.152305,0.698663,0.37931,0.836524,0.241934,0.107071,1
0.284585,0.76569,0,0,0,0.115308,0.003104,0.10641,0.003774,0.423703,0.389789,0.504418,0.370226,0.472946,0.634265,0.162272,0.504418,0.309253,0.166173,5
0.335968,0.778243,0,0.5,0.5,0.057654,0.00193,0.029487,0.001241,0.440744,0.410049,0.515464,0.390491,0.490982,0.608749,0.186613,0.515464,0.285333,0.164911,5
0.173913,0.405858,0,0,0.5,0.912525,0.01701,0.629487,0.017913,0.347276,0.3047,0.405007,0.326578,0.43487,0.501823,0.421907,0.405007,0.358975,0.115501,2
0.086957,0.313808,0,0,0,0.031809,0.000867,0.039744,0.00147,0.129615,0.135332,0.156112,0.095869,0.867735,0.294046,0.330629,0.156112,0.417916,0.25386,0
0.019763,0.861925,0,0,0,0.075547,0.006775,0.091026,0.014063,0.101472,0.083468,0.088365,0.132502,0.701403,0.09113,0.837728,0.125184,0.39534,0.91363,6
0.454545,0.757322,0,0.5,0,0.2167,0.003754,0.1,0.003443,0.397883,0.367099,0.477909,0.342167,0.50501,0.624544,0.146045,0.477909,0.324017,0.172221,5
0.628458,0.125523,0,0,0,0.029821,0.001076,0.005128,0.000194,0.004906,0.004052,0.0081,0.002338,0.861723,0.148238,0.580122,0.0081,0.537037,0.202567,4
0.094862,0.029289,0,0,0,0.023857,0.000118,0.01282,0.000433,0.795766,0.747164,0.877025,0.755261,0.236473,0.727825,0.245436,0.877025,0.225725,0.129361,1
0.747036,0.393305,0,0,0,0.067594,0.003053,0.05,0.001886,0.318874,0.300648,0.373343,0.278254,0.62525,0.478736,0.267749,0.373343,0.295992,0.177064,3
0.418972,0.899582,0,0,0,0.055666,0.004116,0.082051,0.002882,0.054738,0.042139,0.043446,0.078722,0.757515,0.0887,0.78499,0.074374,0.526881,0.89598,6
0.324111,0.430962,0,0,0,0.049702,0.001502,0.044872,0.00067,0.138394,0.145867,0.163476,0.104443,0.877756,0.289186,0.3286,0.163476,0.394964,0.259409,0
0.225296,0.564854,0,0.5,0,0.125249,0.009379,0.057692,0.005235,0.158533,0.132091,0.209131,0.130164,0.619238,0.420413,0.371197,0.209131,0.429825,0.155306,3
0.711462,0.066946,0,0,0,0.025845,0.000615,0.011538,0.000287,0.962561,0.966775,0.971281,0.947779,0.571142,0.409478,0.438134,0.971281,0.096263,0.131712,1
0.802372,0.502092,0,0,0,0.003976,0.000229,0.002564,0.000194,0.001549,0,0.004418,0,0.857715,0.145808,0.588235,0.004418,0.666667,0.160455,4
0.035573,0.887029,0,0.5,0,0.053678,0.001422,0.082051,0.003316,0.104828,0.100486,0.08542,0.129384,0.801603,0.060753,0.787018,0.122239,0.330665,0.837113,6
0.972332,0.435146,0,0,0,0.127237,0.002405,0.032051,0.001469,0.201136,0.181524,0.243741,0.174591,0.655311,0.391252,0.383367,0.243741,0.331663,0.160455,3
0.537549,0.34728,0,1,0,0.059642,0.001063,0.084615,0.003248,0.147947,0.150729,0.181149,0.109899,0.839679,0.331713,0.296146,0.181149,0.427811,0.239392,0
0.347826,0.32636,0,0,0,0.06163,0.003865,0.067949,0.005468,0.152595,0.155592,0.184094,0.116134,0.839679,0.324423,0.308316,0.184094,0.400445,0.242058,0
0.549407,0.476987,0,0,0,0.023857,0.000295,0.061538,0.004248,0.027369,0.011345,0.051546,0.017147,0.741483,0.257594,0.51927,0.051546,0.853199,0.13683,2
0.944664,0.560669,0,0,0,0.013917,0.000202,0.011538,0.000137,0.028402,0.038898,0.033137,0.01325,0.937876,0.161604,0.48073,0.036082,0.655556,0.352185,0
0.889328,0.502092,0,0,0,0,0,0,0,0,0,0,0,0.869739,0.131227,0.600406,0,0,0.51428,4
0.403162,0.945607,0,0,0,0.035785,0.000591,0.012821,0.000533,0.055771,0.047812,0.037555,0.082619,0.791583,0.054678,0.807302,0.078056,0.522999,0.84312,6
0.173913,0.23431,0,0,0,0.023857,0.000396,0.024359,0.000727,0.45133,0.416532,0.533137,0.397506,0.456914,0.646416,0.158215,0.533137,0.298145,0.163451,3
0.541502,0.158996,0,0,0,0.037773,0.001235,0.041026,0.001201,0.864704,0.82496,0.930781,0.831645,0.278557,0.669502,0.300203,0.930781,0.194622,0.125144,1
