@relation Segmentation_6

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric

@data
0.719368,0.333333,0,0,0,0.095427,0.000902,0.011538,0.000527,0.102014,0.081414,0.139896,0.080952,0.660448,0.337662,0.419355,0.139896,0.476783,0.155532,4
0.29249,0.383333,0,0.5,0,0.049702,0.001542,0.04359,0.001055,0.133926,0.149671,0.151739,0.099206,0.897388,0.250295,0.318786,0.151739,0.388385,0.290449,0
0.035573,0.816667,0,0,0,0.093439,0.001318,0.071795,0.002894,0.368036,0.340461,0.432272,0.324603,0.526119,0.536009,0.237192,0.432272,0.299285,0.166591,5
0.229249,0.454167,0,0,0,0.077535,0.002003,0.033333,0.001799,0.134711,0.078125,0.220577,0.096825,0.404851,0.576151,0.296015,0.220577,0.681266,0.138072,2
0.383399,0.45,0,1,0,0.05169,0.000523,0.058974,0.005373,0.152498,0.157895,0.182087,0.115079,0.820896,0.311688,0.297913,0.182087,0.408211,0.248865,0
0.090909,0.7375,0,0,0,0.06163,0.001229,0.152564,0.037085,0.216322,0.202303,0.253146,0.189683,0.66791,0.363636,0.370019,0.253146,0.290796,0.17086,5
0.814229,0.433333,0,0,0,0.037773,0.000332,0.003846,0.000032,0.008632,0.003289,0.019245,0.002381,0.794776,0.181818,0.533207,0.019245,0.933333,0.16622,4
0.130435,0.341667,0,0,0,0.019881,0.000274,0.008974,0.000375,0.10463,0.077303,0.156181,0.075397,0.613806,0.403778,0.360531,0.156181,0.559179,0.159907,4
0.608696,0.0375,0,0,0,0.021869,0.00033,0.014103,0.000315,0.788909,0.728618,0.863064,0.765079,0.166045,0.697757,0.343454,0.863064,0.240108,0.111924,1
0.335968,0.775,0,0.5,0.5,0.057654,0.001464,0.029487,0.001062,0.446508,0.416118,0.518135,0.397619,0.481343,0.59268,0.191651,0.518135,0.285333,0.165799,5
0.146245,0.958333,0,0,0,0.073559,0.000579,0.035897,0.00137,0.101229,0.080592,0.093264,0.129365,0.660448,0.118064,0.772296,0.120651,0.399901,0.949168,6
0.209486,0.333333,0,0,0,0.05169,0.001554,0.019231,0.000246,0.023019,0.004112,0.053294,0.00873,0.697761,0.279811,0.474383,0.053294,0.944811,0.145637,2
0.110672,0.308333,0,0,0,0.101392,0.002967,0.055128,0.002935,0.028773,0.015625,0.045152,0.02381,0.735075,0.214876,0.540797,0.045152,0.762963,0.114531,2
0.011858,0.820833,0,0.5,0,0.083499,0.001779,0.05641,0.001631,0.104368,0.089638,0.081421,0.142857,0.699627,0.047226,0.8463,0.133235,0.429398,0.875874,6
0.565217,0.533333,0,0,0,0.196819,0.003977,0.032051,0.000574,0.456709,0.428454,0.524796,0.409524,0.492537,0.578512,0.203036,0.524796,0.27569,0.166232,3
0.964427,0.991667,0,0,0,0.071571,0.0013,0.034615,0.000588,0.104107,0.07977,0.102147,0.129365,0.634328,0.14758,0.751423,0.120651,0.406212,0.983038,6
0.304348,0.366667,0,0,0,0.057654,0.008085,0.070513,0.014212,0.029296,0.008224,0.059956,0.016667,0.68097,0.283353,0.485769,0.059956,0.9109,0.133926,2
0.075099,0.525,0,0,0,0.003976,0.00003,0.00641,0.000018,0.001569,0,0.004441,0,0.822761,0.142857,0.567362,0.004441,0.666667,0.161319,2
0.359684,0.145833,0,0,0,0.021869,0.000243,0.025641,0.000969,0.759351,0.694901,0.858623,0.712698,0.147388,0.809917,0.182163,0.858623,0.271501,0.131348,1
0.403162,0.766667,0,0.5,0,0.073559,0.001587,0.047436,0.003652,0.060162,0.046875,0.045892,0.088095,0.723881,0.076741,0.774194,0.082161,0.501683,0.888512,6
0.304348,0.241667,0,0,0,0.053678,0.001154,0.037179,0.001386,0.171855,0.162829,0.216876,0.131746,0.716418,0.390791,0.27704,0.216876,0.431547,0.209419,0
0.233202,0.708333,0,0.5,0,0.059642,0.00121,0.061538,0.002009,0.138635,0.126645,0.119171,0.170635,0.70709,0.0732,0.796964,0.159141,0.285691,0.888871,6
0.588933,0.425,0,0,0,0.017893,0.000258,0.017949,0.0002,0.039498,0.052632,0.044412,0.021429,0.910448,0.162928,0.44592,0.047372,0.579365,0.356957,0
0.268775,0.3375,0,0.5,0,0.067594,0.004556,0.046154,0.000983,0.136804,0.149671,0.15544,0.103968,0.876866,0.255018,0.332068,0.15544,0.376574,0.277861,0
0.466403,0.658333,0,0,0,0.04175,0.000991,0.023077,0.000884,0.183364,0.154605,0.166543,0.228571,0.578358,0.097993,0.888046,0.213175,0.347783,0.938115,6
0.913043,0.083333,0,0,0,0.019881,0.000347,0.017949,0.000331,0.811928,0.754112,0.88305,0.788889,0.175373,0.689492,0.347249,0.88305,0.23132,0.111981,1
0.039526,0.633333,0,0,0,0.037773,0.000937,0.057692,0.001262,0.139942,0.129112,0.111029,0.180952,0.714552,0.028335,0.86148,0.168764,0.344267,0.857032,6
0.312253,0.470833,0,0,0,0.019881,0.000164,0.010256,0.000029,0.036097,0.049342,0.03997,0.019048,0.912313,0.157025,0.45351,0.045152,0.608466,0.367972,0
0.719368,0.533333,0,0,0,0.005964,0.000184,0.005128,0.000262,0.009678,0.006579,0.021466,0,0.809701,0.187721,0.508539,0.021466,1,0.2108,4
0.324111,0.070833,0,0,0,0.013917,0.000137,0.020513,0.000438,0.797803,0.73602,0.873427,0.77381,0.152985,0.707202,0.341556,0.873427,0.241511,0.11147,1
0.667984,0.725,0,0,0,0.021869,0.000447,0.033333,0.001007,0.075857,0.060033,0.065137,0.102381,0.701493,0.097993,0.762808,0.095485,0.435185,0.918369,6
0.01581,0.445833,0,0,0,0.007952,0.000075,0.007692,0.000086,0.006539,0,0.017024,0.001587,0.787313,0.180638,0.542695,0.017024,1,0.14826,2
0.70751,0.8875,0,0,0,0.133201,0.003738,0.083333,0.005405,0.107246,0.086349,0.088823,0.146825,0.656716,0.069658,0.85389,0.136936,0.443375,0.907405,6
0.778656,0.725,0,0,0,0.047714,0.00124,0.057692,0.001594,0.354695,0.336349,0.408586,0.313492,0.593284,0.482881,0.254269,0.408586,0.285554,0.176133,5
0.233202,0.170833,0,0,0,0.025845,0.000601,0.017949,0.000713,0.788386,0.747533,0.860844,0.747619,0.298507,0.689492,0.222011,0.860844,0.218379,0.13834,1
0.44664,0.9625,0,0,0,0.097416,0.002474,0.107692,0.001848,0.170024,0.14227,0.149519,0.218254,0.589552,0.076741,0.910816,0.203553,0.371695,0.923969,6
0.359684,0.325,0,0,0,0.071571,0.001275,0.028205,0.000922,0.416165,0.377467,0.495929,0.366667,0.434701,0.623377,0.189753,0.495929,0.317871,0.15888,3
0.498024,0.191667,0,0.5,0,0.033797,0.000718,0.03718,0.001062,0.877583,0.836349,0.934863,0.853175,0.266791,0.641086,0.332068,0.934863,0.194754,0.119406,1
0.189723,0.4375,0,0,0,0.047714,0.000314,0.048718,0.001268,0.021188,0.006579,0.03997,0.015079,0.727612,0.224321,0.533207,0.03997,0.875529,0.124187,2
0.482213,0.3875,0,0,0,0.081511,0.002125,0.092308,0.001924,0.154852,0.152138,0.19097,0.118254,0.764925,0.343566,0.303605,0.19097,0.421395,0.223416,0
0.521739,0.708333,0,0,0,0.085487,0.002183,0.110256,0.002756,0.291394,0.279605,0.330126,0.260317,0.658582,0.393152,0.332068,0.330126,0.265619,0.177629,5
0.213439,0.341667,0,0.5,0,0.029821,0.000303,0.032051,0.001728,0.021188,0.004112,0.048113,0.00873,0.710821,0.263282,0.487666,0.048113,0.93567,0.146166,2
0.181818,0.325,0,0,0,0.019881,0.000174,0.083333,0.003692,0.100445,0.075658,0.147298,0.07381,0.632463,0.380165,0.379507,0.147298,0.548825,0.159125,4
0.853755,0.433333,0,0,0,0.04175,0.000347,0.012821,0.000371,0.01334,0.001645,0.031088,0.005556,0.75,0.217237,0.521822,0.031088,0.962963,0.140562,2
0.517787,0.7125,0,0,0,0.031809,0.000661,0.048718,0.001705,0.30735,0.297697,0.350111,0.269841,0.66791,0.416765,0.28463,0.350111,0.280764,0.19139,5
0.632411,0.554167,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.128689,0.578748,0,0,0.517049,4
0.83004,0.595833,0,0,0,0.003976,0.00003,0.008974,0.000061,0.001831,0,0.005181,0,0.820896,0.145218,0.565465,0.005181,0.555556,0.161319,4
0.976285,0.591667,0,0,0,0.00994,0.000063,0.002564,0.000029,0.002616,0,0.007402,0,0.815299,0.152302,0.559772,0.007402,0.888889,0.161319,4
0.774704,0.7125,0,0,0,0.079523,0.00127,0.079487,0.002718,0.394455,0.370888,0.4604,0.345238,0.544776,0.551358,0.193548,0.4604,0.300643,0.177087,5
0.920949,0.4125,0,0,0,0.029821,0.000213,0.011538,0.000545,0.012817,0.000822,0.032568,0.003175,0.748134,0.226682,0.508539,0.032568,0.984127,0.151449,2
0.063241,0.908333,0,0,0,0.075547,0.002002,0.05641,0.001553,0.096783,0.083059,0.074019,0.134127,0.708955,0.046045,0.83871,0.125093,0.439852,0.873715,6
0.031621,0.5,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.128689,0.578748,0,0,0.517049,2
0.177866,0.933333,0,0,0,0.069583,0.001856,0.039744,0.003438,0.076903,0.055921,0.062176,0.112698,0.666045,0.079103,0.829222,0.105107,0.520399,0.91046,6
0.636364,0.616667,0,0,0,0.077535,0.000968,0.051282,0.0014,0.18441,0.186678,0.196891,0.168254,0.789179,0.238489,0.447818,0.196891,0.202846,0.210888,3
0.988142,0.675,0,0.5,0,0.077535,0.00185,0.055128,0.00119,0.400994,0.369243,0.476684,0.349206,0.48694,0.599764,0.174573,0.476684,0.318366,0.169165,5
0.853755,0.275,0,0,0,0.055666,0.002764,0.038462,0.000513,0.28407,0.275493,0.321244,0.251587,0.682836,0.383707,0.322581,0.321244,0.269192,0.18889,3
0.498024,0.55,0,0,0,0.053678,0.000123,0.020513,0.000584,0.029558,0.006579,0.062916,0.015873,0.66791,0.29634,0.478178,0.062916,0.915376,0.133631,2
0.628458,0.733333,0,0.5,0,0.093439,0.001953,0.117949,0.003404,0.349464,0.330592,0.405625,0.306349,0.591418,0.492326,0.240987,0.405625,0.297341,0.178944,5
0.371542,0.15,0,0,0,0.025845,0.000332,0.034615,0.00046,0.756474,0.689967,0.857883,0.709524,0.134328,0.819362,0.180266,0.857883,0.275957,0.131311,1
0.454545,0.975,0,0.5,0,0.049702,0.000556,0.051282,0.003791,0.100445,0.082237,0.087343,0.131746,0.677239,0.09327,0.795066,0.122872,0.389695,0.92391,6
0.561265,0.054167,0,0,0,0.045726,0.000915,0.020513,0.001097,0.901386,0.870888,0.943745,0.88254,0.33209,0.576151,0.370019,0.943745,0.169397,0.118032,1
0.905138,0.125,0,0,0,0.031809,0.000694,0.04359,0.001194,0.857965,0.815789,0.925241,0.82381,0.266791,0.683589,0.263757,0.925241,0.206392,0.129658,1
0.442688,0.466667,0,0.5,0,0.05169,0.000626,0.044872,0.001653,0.419043,0.384046,0.491488,0.37381,0.458955,0.589138,0.220114,0.491488,0.299164,0.158339,3
0.711462,0.016667,0,0,0,0.029821,0.000213,0.033333,0.001183,0.990845,0.990954,0.996299,0.981746,0.511194,0.423849,0.432638,0.996299,0.104639,0.121206,1
0.541502,0.508333,0,0,0,0.023857,0.000448,0.026923,0.000203,0.045514,0.057566,0.052554,0.02619,0.901119,0.174734,0.436433,0.054774,0.558201,0.33401,0
0.324111,0.441667,0,0,0,0.065606,0.00139,0.016667,0.000472,0.120847,0.10773,0.15322,0.098413,0.705224,0.316411,0.40797,0.15322,0.402203,0.176479,4
0.458498,0.566667,0,0,0,0.021869,0.000108,0.017949,0.000542,0.047868,0.040296,0.073279,0.027778,0.766791,0.263282,0.43074,0.073279,0.643678,0.214143,0
0.071146,0.2125,0,0,0,0.40159,0.000893,0.015385,0.000351,0.443631,0.398026,0.532939,0.390476,0.378731,0.676505,0.16129,0.532939,0.329364,0.155916,3
0.29249,0.5,0,0,0,0.007952,0.00003,0.007692,0.000043,0.003662,0,0.010363,0,0.807836,0.161747,0.552182,0.010363,1,0.161319,2
0.996047,0.754167,0,0,0,0.077535,0.002025,0.058974,0.001486,0.3356,0.313322,0.394523,0.292857,0.572761,0.501771,0.244782,0.394523,0.307473,0.173915,5
0.209486,0.479167,0,0.5,0,0.099404,0.00272,0.078205,0.002188,0.16453,0.155428,0.19245,0.142857,0.718284,0.306966,0.409867,0.19245,0.305785,0.182661,3
0.26087,0.520833,0,0,0,0.240557,0.003739,0.061538,0.003076,0.1096,0.066612,0.168764,0.087302,0.505597,0.441558,0.409867,0.168764,0.660813,0.125121,2
0.328063,0.3125,0,0,0,0.029821,0.000697,0.026923,0.000665,0.747057,0.6875,0.826795,0.716667,0.184701,0.713105,0.29981,0.826795,0.251552,0.11896,1
0.620553,0.729167,0,0,0,0.031809,0.000344,0.034615,0.001742,0.085273,0.069079,0.071799,0.115079,0.695896,0.087367,0.785579,0.107328,0.428864,0.911016,6
0.411067,0.416667,0,0,0,0.013916,0.000393,0.024359,0.000426,0.425059,0.393914,0.49889,0.374603,0.483209,0.597403,0.182163,0.49889,0.299664,0.1675,3
