@relation Segmentation_1

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric

@data
0.56917,0.380753,0,0,0,0.031809,0.00106,0.058385,0.001071,0.160857,0.161526,0.197349,0.12159,0.817635,0.351154,0.298805,0.197349,0.417763,0.229543,0
0.656126,0.142259,0,0,0,0.033797,0.001273,0.013665,0.000206,0.705655,0.636364,0.821797,0.64926,0.106212,0.878493,0.141434,0.821797,0.297414,0.134536,1
0.905138,0.631799,0,0,0,0.059642,0.001876,0.021118,0.000414,0.120837,0.100649,0.105302,0.156664,0.677355,0.08384,0.876494,0.148012,0.382522,0.911349,6
0.656126,0.748954,0,0,0,0.109344,0.001491,0.113043,0.002008,0.356055,0.327922,0.418999,0.316446,0.53507,0.529769,0.286853,0.418999,0.298958,0.157364,5
0.699605,0.464435,0,0,0,0.019881,0.000207,0.017391,0.000085,0.040795,0.053571,0.045655,0.023383,0.9499,0.165249,0.472112,0.049337,0.549603,0.355045,0
0.758893,0.230126,0,0.333333,0,0.049702,0.002514,0.019876,0.000438,0.663052,0.589286,0.787187,0.602494,0.088176,0.907655,0.111554,0.787187,0.320664,0.136583,1
0.644269,0.158996,0,0,0,0.041749,0.000756,0.03354,0.000216,0.87968,0.849838,0.939617,0.844895,0.336673,0.64277,0.298805,0.939617,0.179413,0.131846,1
0.371542,0.192469,0,0,0,0.065606,0.005953,0.047205,0.00124,0.18332,0.180195,0.228277,0.138737,0.781563,0.398542,0.256972,0.228277,0.425691,0.220492,0
0.027668,0.631799,0,0.333333,0,0.057654,0.0036,0.007453,0.000096,0.058353,0.048701,0.079529,0.045207,0.777555,0.250304,0.503984,0.079529,0.484805,0.168809,3
0.498024,0.456067,0,0.333333,0,0.059642,0.001474,0.07205,0.002907,0.164988,0.161526,0.201767,0.129384,0.785571,0.353584,0.326693,0.201767,0.394863,0.216121,0
0.134387,0.355649,0,0.333333,0,0.075547,0.001758,0.063354,0.002781,0.151562,0.151786,0.184094,0.116913,0.817635,0.329283,0.334661,0.184094,0.399499,0.230983,0
0.932806,0.527197,0,0,0,0.32008,0.015105,0.058385,0.001122,0.257423,0.25487,0.28056,0.235386,0.759519,0.308627,0.426295,0.28056,0.214456,0.186374,3
0.126482,0.372385,0,0,0,0.025845,0.000932,0.014907,0.000263,0.008521,0.000812,0.018409,0.005456,0.809619,0.18226,0.583665,0.018409,0.977778,0.119453,2
0.379447,0.041841,0,0,0,0.033797,0.001067,0.029814,0.000627,0.884069,0.840097,0.946981,0.859704,0.230461,0.658566,0.378486,0.946981,0.195127,0.112574,1
0.268775,0.535565,0,0,0,0.101392,0.003095,0.047205,0.001204,0.126001,0.116883,0.149485,0.109899,0.757515,0.27825,0.478088,0.158321,0.386612,0.226605,2
0.889328,0.301255,0,0,0,0.031809,0.000905,0.023602,0.000366,0.63181,0.544643,0.774669,0.564302,0,0.99271,0.059761,0.774669,0.362062,0.136017,1
0.944664,0.020921,0,0,0,0.015905,0.000284,0.037267,0.000834,0.714691,0.63961,0.828424,0.666407,0.06012,0.868773,0.203187,0.828424,0.299601,0.125303,1
0.699605,0.020921,0,0,0,0.011928,0.00052,0.03354,0.00087,0.787503,0.727273,0.868189,0.759938,0.144289,0.722965,0.358566,0.868189,0.239899,0.11136,1
0.494071,0.288703,0,0,0,0.753479,0.925925,0.773913,0.29531,0.479473,0.440747,0.527246,0.466095,0.412826,0.484812,0.482072,0.527246,0.289624,0.10305,2
0.498024,0.447699,0,0.666667,0,0.06163,0.00267,0.077019,0.00685,0.158533,0.157468,0.192194,0.123928,0.805611,0.336574,0.334661,0.192194,0.390398,0.225835,0
0.743083,0.556485,0,0,0,0,0,0,0,0,0,0,0,0.869739,0.131227,0.60757,0,0,0.51428,4
0.039526,0.790795,0,0,0,0.11332,0.00529,0.088199,0.001789,0.373354,0.339286,0.446244,0.328917,0.48497,0.583232,0.249004,0.446244,0.313032,0.156681,5
