@relation Segmentation_3

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric

@data
0.632411,0.520833,0,0,0,0.020913,0.000198,0.010256,0.000071,0.039246,0.051948,0.04271,0.023383,0.958661,0.154664,0.484064,0.047865,0.535714,0.359673,0
0.422925,0.495833,0,0,0,0.032319,0.000601,0.023077,0.000641,0.046217,0.061688,0.047865,0.029618,0.976378,0.14758,0.478088,0.055965,0.501014,0.382161,0
0.660079,0.720833,0,0,0,0.159696,0.001533,0.134615,0.001742,0.336432,0.320617,0.388807,0.296181,0.647638,0.460449,0.282869,0.388807,0.278195,0.174579,5
0.897233,0.466667,0,0,0,0.005703,0.000078,0.010256,0.0002,0.004906,0,0.013255,0.000779,0.84252,0.170012,0.575697,0.013255,1,0.151409,2
0.616601,0.875,0,0,0,0.036122,0.000652,0.028205,0.000597,0.084431,0.074675,0.053756,0.126267,0.779528,0.001181,0.924303,0.119293,0.54918,0.83057,6
0.083004,0.316667,0,0,0,0.064639,0.00127,0.026923,0.0006,0.446424,0.407468,0.532401,0.392829,0.440945,0.64817,0.175299,0.532401,0.3097,0.154495,3
0.106719,0.420833,0,0,0,0.024715,0.000422,0.012821,0.000157,0.041312,0.051948,0.047865,0.024162,0.942913,0.170012,0.474104,0.050074,0.544092,0.332213,0
0.403162,0.475,0,0,0,0.032319,0.000835,0.019231,0.000665,0.012393,0.003247,0.025773,0.007015,0.809055,0.195986,0.565737,0.025773,0.923809,0.132002,2
0.399209,0.8,0,0,0,0.022814,0.000766,0.030769,0.00086,0.068164,0.054383,0.04271,0.10834,0.755906,0.022432,0.912351,0.102356,0.591826,0.848845,6
0.071146,0.720833,0,0,0,0.019011,0.000347,0.019231,0.0006,0.099148,0.090097,0.072901,0.13562,0.779528,0.025974,0.88247,0.12813,0.431152,0.840883,6
0.857708,0.220833,0,0,0,0.051331,0.00114,0.042308,0.001889,0.055771,0.044643,0.083211,0.037412,0.779528,0.273908,0.464143,0.083211,0.579142,0.178234,4
0.019763,0.179167,0,0,0,0.020912,0.000108,0.021795,0.000531,0.814098,0.797078,0.877761,0.763055,0.472441,0.628099,0.177291,0.877761,0.181149,0.158896,1
0.474308,0.941667,0,0,0,0.045627,0.001165,0.035897,0.000755,0.052156,0.044643,0.033873,0.078722,0.807087,0.053129,0.808765,0.074374,0.557235,0.840981,6
0.158103,0.275,0,0.333333,0,0.060837,0.000657,0.037179,0.001514,0.034857,0.008929,0.067747,0.024942,0.679134,0.295159,0.52988,0.067747,0.891608,0.112084,2
0.541502,0.4375,0,0,0,0.020913,0.000153,0.010256,0.0002,0.045185,0.055195,0.054492,0.025721,0.937008,0.184179,0.456175,0.055228,0.559171,0.309669,0
0.304348,0.366667,0,0,0,0.055133,0.008085,0.070513,0.014212,0.028918,0.008117,0.059647,0.016368,0.718504,0.283353,0.50996,0.059647,0.9109,0.128927,2
0.889328,0.3,0,0,0,0.030418,0.000523,0.024359,0.000488,0.63181,0.544643,0.774669,0.564302,0.025591,0.965762,0.059761,0.774669,0.362062,0.131749,1
0.411067,0.533333,0,0,0,0.009506,0.000108,0.019231,0.000502,0.042603,0.055195,0.047865,0.024942,0.956693,0.164109,0.47012,0.050074,0.532628,0.347889,0
