@relation Segmentation_2

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric

@data
0.173913,0.327731,0,0,0,0.026616,0.000454,0.026022,0.000971,0.016222,0.000822,0.042931,0.00239,0.721281,0.268204,0.49901,0.042931,0.986111,0.15547,2
0.130435,0.436975,0,0,0,0.01711,0.000519,0.026022,0.001245,0.044479,0.054276,0.052554,0.026295,0.885122,0.184466,0.463366,0.053294,0.541887,0.3157,0
0.909091,0.47479,0,0,0,0.117871,0.019957,0.061338,0.013182,0.021193,0.010691,0.03923,0.011952,0.753296,0.226942,0.532673,0.03923,0.895369,0.156309,2
0.648221,0.369748,0,0,0,0.030418,0.000632,0.026022,0.000971,0.659864,0.584704,0.786084,0.596813,0.099812,0.938107,0.059406,0.786084,0.330418,0.141304,1
0.158103,0.277311,0,0.5,0,0.060837,0.000869,0.053903,0.003225,0.035322,0.009046,0.068098,0.025498,0.640301,0.303398,0.526733,0.068098,0.891608,0.116449,2
0.458498,0.987395,0,0,0,0.077947,0.007494,0.089219,0.012021,0.109105,0.088816,0.095485,0.143426,0.65725,0.095874,0.847525,0.133235,0.395955,0.919006,6
0.474308,0.205882,0,0,0,0.077947,0.003107,0.096654,0.005889,0.188906,0.182566,0.234641,0.145817,0.72693,0.410194,0.261386,0.234641,0.4223,0.214225,0
0.197628,0.420168,0,0,0,0.555133,0.021931,0.01487,0.000705,0.240973,0.224507,0.281273,0.213546,0.640301,0.398058,0.372277,0.281273,0.290355,0.175432,3
0.980237,0.701681,0,0,0,0.077947,0.00236,0.174721,0.010109,0.338828,0.315789,0.392302,0.303586,0.563089,0.490291,0.30297,0.392302,0.289863,0.15908,5
0.98419,0.693277,0,0,0.5,0.055133,0.001418,0.115242,0.003474,0.379121,0.348684,0.450777,0.331474,0.499058,0.591019,0.205941,0.450777,0.318137,0.167573,5
