@relation Segmentation_11

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric

@data
0.090909,0.808333,0,0,0,0.087146,0.0016,0.053416,0.001796,0.396128,0.368421,0.464841,0.349004,0.550696,0.565525,0.207921,0.464841,0.303912,0.168872,5
0.881423,0.470833,0,0,0,0.124183,0.009624,0.165217,0.050635,0.304814,0.290296,0.350851,0.269323,0.677932,0.432113,0.30495,0.350851,0.290982,0.178489,3
0.822134,0,0,0,0,0.03268,0.000258,0.048447,0.002781,1,1,1,1,0.542744,0.401417,0.491089,1,0.099836,0.107877,1
0.300395,0.516667,0,0,0,0.008715,0.00003,0.004969,0.000021,0.005495,0,0.015544,0,0.846918,0.178276,0.562376,0.015544,1,0.159449,4
0.695652,0.745833,0,0,0,0.037037,0.000835,0.031056,0.000687,0.370225,0.350329,0.430052,0.3251,0.616302,0.515939,0.225743,0.430052,0.297733,0.177663,5
0.889328,0.541667,0,0,0,0.019608,0.000437,0.017391,0.000278,0.0382,0.051809,0.041451,0.021514,0.974155,0.154664,0.475248,0.046632,0.574074,0.369409,0
0.612648,0.466667,0,0,0,0.015251,0.000153,0.008696,0.000045,0.043171,0.059211,0.045152,0.025498,0.99006,0.149941,0.467327,0.053294,0.555776,0.383189,0
0.557312,0.725,0,0.333333,0,0.089325,0.001784,0.069565,0.000842,0.337781,0.324836,0.387861,0.296414,0.677932,0.460449,0.257426,0.387861,0.289144,0.185717,5
0.237154,0.3375,0,0,0,0.050109,0.001072,0.012422,0.000448,0.121926,0.095395,0.171725,0.094024,0.654076,0.400236,0.382178,0.171725,0.499695,0.15652,4
0.675889,0.204167,0,0,0,0.03268,0.000392,0.023602,0.000238,0.873626,0.84375,0.92154,0.850996,0.369781,0.596222,0.336634,0.92154,0.175844,0.126042,1
0.782609,0.870833,0,0,0,0.045752,0.00084,0.019876,0.000342,0.046834,0.039474,0.033309,0.068526,0.819085,0.076741,0.760396,0.063657,0.5039,0.851995,6
0.335968,0.733333,0,0,0,0.043573,0.000726,0.032298,0.000541,0.09707,0.086349,0.068838,0.137849,0.777336,0.020071,0.89703,0.128053,0.463329,0.836986,6
